Rouillard, Jacques, 1945-	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Rouillard,%20Jacques,%201945-	http://example.org/1301789#Agent100-13
Hajnal, László Gábor.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hajnal,%20László%20Gábor.	http://example.org/1320597#Agent100-11
Butler, Sheila, 1938-	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Butler,%20Sheila,%201938-	http://example.org/1405481#Agent100-14
Bruning, Alex, 1937-	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bruning,%20Alex,%201937-	http://example.org/1405481#Agent700-25
Gallery 111.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Gallery%20111.	http://example.org/1405481#Agent710-26
Hindle, Brooke.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hindle,%20Brooke.	http://example.org/1375834#Agent100-12
Rozman, Gilbert.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Rozman,%20Gilbert.	http://example.org/1379745#Agent100-13
Nizon, Paul.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Nizon,%20Paul.	http://example.org/1305141#Agent100-11
Bluemel, Nancy Larson.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bluemel,%20Nancy%20Larson.	http://example.org/1375404#Agent100-9
McGill University. Institute of Air and Space Law.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22McGill%20University.%20Institute%20of%20Air%20and%20Space%20Law.	http://example.org/1366684#Agent110-11
Akurgal, Ekrem.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Akurgal,%20Ekrem.	http://example.org/1321997#Agent100-11
Camilleri, Gérard.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Camilleri,%20Gérard.	http://example.org/1297869#Agent700-28
Focus Media.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Focus%20Media.	http://example.org/1297869#Agent710-29
Allen, Henry T. (Henry Tureman), 1859-1930.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Allen,%20Henry%20T.%20(Henry%20Tureman),%201859-1930.	http://example.org/1319468#Agent100-13
Porporino, Frank John, 1951-	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Porporino,%20Frank%20John,%201951-	http://example.org/1326706#Agent100-9
Doherty, P. (Paul)	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Doherty,%20P.%20(Paul)	http://example.org/1326706#Agent700-22
Sawatsky, T.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sawatsky,%20T.	http://example.org/1326706#Agent700-23
Correctional Service Canada Preventive Security Division.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Correctional%20Service%20Canada%20Preventive%20Security %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Division.	http://example.org/1326706#Agent710-24
Canada. Ministry of the Solicitor General. Research Division.	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Ministry%20of%20the%20Solicitor%20General.%20Research %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Division.	http://example.org/1326706#Agent710-25
Alsvik, Rønnaug Foss.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Alsvik,%20Rønnaug%20Foss.	http://example.org/1299630#Agent100-14
Brorson, Hans Adolf, 1694-1764.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Brorson,%20Hans%20Adolf,%201694-1764.	http://example.org/1299630#Agent700-32
Vige, Bjørn E.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Vige,%20Bjørn%20E.	http://example.org/1299630#Agent700-33
Dagsland, Sigvart.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Dagsland,%20Sigvart.	http://example.org/1299630#Agent700-34
Hovland, Per Egil.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hovland,%20Per%20Egil.	http://example.org/1299630#Agent700-35
Rygg, Leif.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Rygg,%20Leif.	http://example.org/1299630#Agent700-36
Endresen, Stein.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Endresen,%20Stein.	http://example.org/1299630#Agent700-37
Odland, Nils.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Odland,%20Nils.	http://example.org/1299630#Agent700-38
Sommerro, Henning.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sommerro,%20Henning.	http://example.org/1299630#Agent700-39
Nordby, Ben.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Nordby,%20Ben.	http://example.org/1299630#Agent700-40
Wildlife Agreement Workshop (1985 : Yellowknife, N.W.T.)	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Wildlife%20Agreement%20Workshop%20(1985%20:%20Yellowknife, %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20N.W.T.)	http://example.org/1397429#Agent110-11
Cheezie, Gerry.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Cheezie,%20Gerry.	http://example.org/1397429#Agent700-25
Trip-de-Roch, Emil.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Trip-de-Roch,%20Emil.	http://example.org/1397429#Agent700-26
Dene/Metis Negotiations Secretariat.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Dene/Metis%20Negotiations%20Secretariat.	http://example.org/1397429#Agent710-27
Metis Association of the Northwest Territories.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Metis%20Association%20of%20the%20Northwest%20Territories.	http://example.org/1397429#Agent710-28
Hall, Marion.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hall,%20Marion.	http://example.org/1304336#Agent100-13
Macintyre, Sally.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Macintyre,%20Sally.	http://example.org/1304336#Agent700-25
Porter, Maureen.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Porter,%20Maureen.	http://example.org/1304336#Agent700-26
Bodley, John H.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bodley,%20John%20H.	http://example.org/1387601#Agent100-15
Giles, W. H., 1930-	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Giles,%20W.%20H.,%201930-	http://example.org/1336071#Agent100-13
Commission of the European Communities.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Commission%20of%20the%20European%20Communities.	http://example.org/1348441#Agent710-20
Cummins, Maureen.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Cummins,%20Maureen.	http://example.org/1330813#Agent100-9
Owechko, Iwan.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Owechko,%20Iwan.	http://example.org/1325902#Agent700-24
Volodymyr, R., 1920-2007	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Volodymyr,%20R.,%201920-2007	http://example.org/1325902#Agent700-25
Tatchyn, Roman Orest.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Tatchyn,%20Roman%20Orest.	http://example.org/1325902#Agent700-26
Schömel, Wolfgang.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Schömel,%20Wolfgang.	http://example.org/1348752#Agent100-12
Keyfitz, Nathan, 1913-2010.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Keyfitz,%20Nathan,%201913-2010.	http://example.org/1401909#Agent100-12
Gerald, Curtis F., 1915-	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Gerald,%20Curtis%20F.,%201915-	http://example.org/1340362#Agent100-10
Wheatley, Patrick O.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wheatley,%20Patrick%20O.	http://example.org/1340362#Agent700-23
Bruce, C. J. (Christopher J.), 1948-	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bruce,%20C.%20J.%20(Christopher%20J.),%201948-	http://example.org/1359382#Agent100-13
Kerr, William A. (William Alexander)	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kerr,%20William%20A.%20(William%20Alexander)	http://example.org/1359382#Agent700-29
University of Calgary. Dept. of Economics.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22University%20of%20Calgary.%20Dept.%20of%20Economics.	http://example.org/1359382#Agent710-30
Dikshit, K. N.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Dikshit,%20K.%20N.	http://example.org/1345912#Agent700-22
Indian Archaeological Society.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Indian%20Archaeological%20Society.	http://example.org/1345912#Agent710-23
Ackerman, Robert E.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ackerman,%20Robert%20E.	http://example.org/1338625#Agent700-24
Young, Deborah A.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Young,%20Deborah%20A.	http://example.org/1405299#Agent100-11
Art Gallery of Nova Scotia.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Art%20Gallery%20of%20Nova%20Scotia.	http://example.org/1405299#Agent710-27
Museum Assistance Programmes (Canada)	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Museum%20Assistance%20Programmes%20(Canada)	http://example.org/1405299#Agent710-28
Schubert, Franz, 1797-1828.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Schubert,%20Franz,%201797-1828.	http://example.org/1345022#Agent100-14
Maser, Werner, 1922-2007.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Maser,%20Werner,%201922-2007.	http://example.org/1345022#Agent700-25
Elisseeff, Danielle.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Elisseeff,%20Danielle.	http://example.org/1001312#Agent100-15
Elisseeff, Vadime.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Elisseeff,%20Vadime.	http://example.org/1001312#Agent700-29
Centre national des lettres.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Centre%20national%20des%20lettres.	http://example.org/1001312#Agent710-30
Veltruský, Jarmila F.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Veltruský,%20Jarmila%20F.	http://example.org/1300143#Agent100-13
Edmonton Public School Board. Instructional Services Division.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Edmonton%20Public%20School%20Board.%20Instructional%20Services %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Division.	http://example.org/1375614#Agent710-20
Wormith, J. S.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wormith,%20J.%20S.	http://example.org/1343658#Agent100-10
Borzecki, Mark.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Borzecki,%20Mark.	http://example.org/1343658#Agent700-24
Canada. Ministry of the Solicitor General.	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Ministry%20of%20the%20Solicitor%20General.	http://example.org/1343658#Agent710-25
Canada. Ministry of the Solicitor General. Programs Branch.	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Ministry%20of%20the%20Solicitor%20General.%20Programs %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Branch.	http://example.org/1343658#Agent710-26
Mintz, Morton.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Mintz,%20Morton.	http://example.org/1001376#Agent100-13
Polański, Kazimierz, 1929-	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Polański,%20Kazimierz,%201929-	http://example.org/1370972#Agent700-25
Bémová, Alla.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bémová,%20Alla.	http://example.org/1370972#Agent700-26
Johnson, Daniel M. (Daniel Morgan), 1945-	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Johnson,%20Daniel%20M.%20(Daniel%20Morgan),%201945-	http://example.org/1371462#Agent700-26
Alberta Research Council. Atmospheric Sciences Department.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Alberta%20Research%20Council.%20Atmospheric%20Sciences %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Department.	http://example.org/1402306#Agent710-20
Beardsley, Aubrey, 1872-1898.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Beardsley,%20Aubrey,%201872-1898.	http://example.org/1405075#Agent100-12
Italy. Soprintendenza speciale alla Galleria nazionale d'arte moderna e contemporanea.	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Italy.%20Soprintendenza%20speciale%20alla%20Galleria%20nazionale%20d'arte %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20moderna%20e%20contemporanea.	http://example.org/1405075#Agent710-25
Victoria and Albert Museum.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Victoria%20and%20Albert%20Museum.	http://example.org/1405075#Agent710-26
British Council.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22British%20Council.	http://example.org/1405075#Agent710-27
Watson, Leslie.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Watson,%20Leslie.	http://example.org/1319662#Agent100-13
Dallwitz, M. J.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Dallwitz,%20M.%20J.	http://example.org/1319662#Agent700-26
Hamilton, Michael M.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hamilton,%20Michael%20M.	http://example.org/1400868#Agent700-26
Crandell, W. Dean.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Crandell,%20W.%20Dean.	http://example.org/1400868#Agent700-27
O'Neill, Timothy J.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22O'Neill,%20Timothy%20J.	http://example.org/1341994#Agent100-13
Pears, Nigel.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pears,%20Nigel.	http://example.org/1302718#Agent100-12
Akenson, Donald H.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Akenson,%20Donald%20H.	http://example.org/1355182#Agent100-17
Adamo Muscettola, Stefania.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Adamo%20Muscettola,%20Stefania.	http://example.org/1332563#Agent700-25
Balasco, Alfredo.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Balasco,%20Alfredo.	http://example.org/1332563#Agent700-26
Giampaola, Daniela.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Giampaola,%20Daniela.	http://example.org/1332563#Agent700-27
Istituto universitario orientale (Naples, Italy). Dipartimento di studi del mondo classico e del Mediterraneo antico.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Istituto%20universitario%20orientale%20(Naples,%20Italy).%20Dipartimento%20di %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20studi%20del%20mondo%20classico%20e%20del%20Mediterraneo%20antico.	http://example.org/1332563#Agent710-28
Robert, Lucie.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Robert,%20Lucie.	http://example.org/1399470#Agent100-13
Jennings, Linda, 1946-	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Jennings,%20Linda,%201946-	http://example.org/1397874#Agent100-12
Lamp, Mary L.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lamp,%20Mary%20L.	http://example.org/1397874#Agent700-22
Stenberg, Jerome, 1955-	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Stenberg,%20Jerome,%201955-	http://example.org/1397874#Agent700-23
British Library. Bibliographic Services Division.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22British%20Library.%20Bibliographic%20Services%20Division.	http://example.org/1299654#Agent710-22
British Library Automated Information Service.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22British%20Library%20Automated%20Information%20Service.	http://example.org/1299654#Agent710-23
Keast, Allen.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Keast,%20Allen.	http://example.org/1001399#Agent700-25
Royal Australasian Ornithologists' Union.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Royal%20Australasian%20Ornithologists'%20Union.	http://example.org/1001399#Agent710-26
Britton, Barbara.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Britton,%20Barbara.	http://example.org/1350666#Agent100-12
Grave, Jonquil.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Grave,%20Jonquil.	http://example.org/1350666#Agent700-25
Northwest Territories. Dept. of Renewable Resources.	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Northwest%20Territories.%20Dept.%20of%20Renewable%20Resources.	http://example.org/1350666#Agent710-26
Canada. Energy, Mines and Resources Canada.	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Energy,%20Mines%20and%20Resources%20Canada.	http://example.org/1334974#Agent710-20
Laverychev, V. I͡A. (Vladimir I͡Akovlevich)	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Laverychev,%20V.%20I͡A.%20(Vladimir%20I͡Akovlevich)	http://example.org/1341592#Agent100-11
Solovʹeva, A. M. (Aida Mikhaĭlovna)	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Solovʹeva,%20A.%20M.%20(Aida%20Mikhaĭlovna)	http://example.org/1341592#Agent700-23
Jenness, Doug.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Jenness,%20Doug.	http://example.org/1310571#Agent700-22
Mandel, Ernest.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Mandel,%20Ernest.	http://example.org/1310571#Agent700-23
Arts Manitoba.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Arts%20Manitoba.	http://example.org/1399611#Agent710-34
Rekkenze Ensemble.,	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Rekkenze%20Ensemble.,	http://example.org/1300457#Agent110-15
Armstrong, Louis, 1901-1971.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Armstrong,%20Louis,%201901-1971.	http://example.org/1300457#Agent700-35
Daniel, Pete.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Daniel,%20Pete.	http://example.org/1353065#Agent100-12
United Nations. Dept. of International Economic and Social Affairs. Population Division.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22United%20Nations.%20Dept.%20of%20International%20Economic%20and%20Social%20Affairs. %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Population%20Division.	http://example.org/1335619#Agent710-23
World Fertility Survey.	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22World%20Fertility%20Survey.	http://example.org/1335619#Agent710-24
Fern, William.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Fern,%20William.	http://example.org/1378132#Agent700-21
Drohobycz-Boryslaw Reunion (1985 : South Fallsburg, N.Y.)	Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Drohobycz-Boryslaw%20Reunion%20(1985%20:%20South%20Fallsburg, %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20N.Y.)	http://example.org/1378132#Agent711-22
Franck, Irene M.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Franck,%20Irene%20M.	http://example.org/1000809#Agent100-12
Brownstone, David M.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Brownstone,%20David%20M.	http://example.org/1000809#Agent700-28
Canada. Geographical Services Division.	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Geographical%20Services%20Division.	http://example.org/1333823#Agent110-14
Canada. Map Office.	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Map%20Office.	http://example.org/1333823#Agent710-30
Canada. Geographical Services Division.	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Geographical%20Services%20Division.	http://example.org/1333821#Agent110-15
Canada. Energy, Mines and Resources Canada.	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Energy,%20Mines%20and%20Resources%20Canada.	http://example.org/1333821#Agent710-34
Canada. Map Office.	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Map%20Office.	http://example.org/1333821#Agent710-35
May, Robin.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22May,%20Robin.	http://example.org/1363812#Agent100-13
Wood, Gerald	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wood,%20Gerald	http://example.org/1363812#Agent700-31
Donovan, Kenneth Joseph, 1950-	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Donovan,%20Kenneth%20Joseph,%201950-	http://example.org/1372777#Agent700-25
Bergin, Joseph, 1948-	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bergin,%20Joseph,%201948-	http://example.org/1354896#Agent100-19
Noel, Keith.	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Noel,%20Keith.	http://example.org/1001365#Agent700-22
