Bernart, de Ventadorn, active 12th century.	Person		http://example.org/1093024#Agent100-10
Nichols, Stephen G.,	Person		http://example.org/1093024#Agent700-19
Gibb, Robert Wilson, 1893-	Person		http://example.org/1040333#Agent100-10
Choruses, Secular (Mixed voices, 3 pts.) with piano.	Person		http://example.org/1040333#Agent600-17
Herbert, Victor, 1859-1924.	Person		http://example.org/1040939#Agent100-10
Bartlett, Ella Herbert,	Person		http://example.org/1040939#Agent700-18
Bush, Margaret,	Person		http://example.org/1040939#Agent700-19
Dagg, Mel, 1941-	Person		http://example.org/1069761#Agent100-9
Reoch, Richard.	Person		http://example.org/1023216#Agent100-9
Cole, Harriet.	Person		http://example.org/1011226#Agent100-9
Gelineau, R. Phyllis.	Person		http://example.org/1045323#Agent100-14
Vanoverbergh, Morice.	Person		http://example.org/1099428#Agent100-10
O'Donnell, John P.	Person		http://example.org/1010969#Agent100-9
Anderson, Hugh,	Person		http://example.org/1083275#Agent100-10
Dunsmore, J. M.	Person		http://example.org/1069336#Agent100-9
Silber, Irwin, 1925-2010.	Person		http://example.org/1051318#Agent100-13
Blake, William, 1757-1827.	Person		http://example.org/1020292#Agent100-9
Krone, Beatrice Perham, 1901-2000.	Person		http://example.org/1040321#Agent100-11
Ostlund, Ruth Vivian,	Person		http://example.org/1040321#Agent700-20
Denisoff, R. Serge.	Person		http://example.org/1062589#Agent100-12
Krone, Beatrice Perham, 1901-2000.	Person		http://example.org/1040323#Agent100-11
Ostlund, Ruth Vivian,	Person		http://example.org/1040323#Agent700-20
Gaynor, Jessie Lovel (Smith), 1863-1921.	Person		http://example.org/1002468#Agent100-10
Riley, Alice C. D. (Alice Cushing Donaldson), 1867-1953.	Person		http://example.org/1002468#Agent700-20
Fenwick, G. Roy (George Roy),	Person		http://example.org/1042173#Agent100-11
Gibbon, John Murray, 1875-1952,	Person		http://example.org/1042173#Agent700-20
Paige, Harry W., 1922-	Person		http://example.org/1082868#Agent100-12
Burrows, Edwin Grant.	Person		http://example.org/1083276#Agent100-10
Borror, Donald Joyce, 1907-1988.	Person		http://example.org/103207#Agent100-11
Wright, Frances.	Person		http://example.org/1081978#Agent100-10
Lossing, Laverna Lucy, 1884- ,	Person		http://example.org/1081978#Agent700-20
Columbia University.	Organization		http://example.org/1081978#Agent810-21
Dorn, Edward.	Person		http://example.org/1026408#Agent100-9
Hogg, James, 1770-1835.	Person		http://example.org/1022428#Agent100-9
Russell, Vera E., 1895-	Person		http://example.org/1042158#Agent100-10
Rasulov, Rasul,	Person		http://example.org/1014020#Agent700-17
Tailhade, Laurent, 1854-1919.	Person		http://example.org/1055840#Agent100-9
Ralph, Raoul,	Person		http://example.org/1055840#Agent700-17
Schlendrian.	Person		http://example.org/1050686#Agent100-9
Cabell, James Branch, 1879-1958.	Person		http://example.org/1020434#Agent100-11
Oddy, G. S.	Person		http://example.org/1012096#Agent100-9
Wood, Charles Erskine Scott, 1852-1944.	Person		http://example.org/1023595#Agent100-10
León, María Teresa.	Person		http://example.org/1068930#Agent100-11
Alberti, Rafael, 1902-1999,	Person		http://example.org/1068930#Agent700-20
Ross, Ishbel, 1897-1975.	Person		http://example.org/1031775#Agent100-13
Villiers, Alan, 1903-1982.	Person		http://example.org/1063337#Agent100-9
Goldrich, Daniel.	Person		http://example.org/1046067#Agent100-11
Voloshyn, Ivan Ivanovych.	Person		http://example.org/1095670#Agent100-10
Grabhorn Press.	Organization		http://example.org/1020406#Agent110-10
De Kolb, Eric.	Person		http://example.org/1089047#Agent100-11
Kozlov, I͡Uriĭ Markovich.	Person		http://example.org/1050855#Agent100-11
Orlovskiĭ, Ilʹi͡a Aleksandrovich.	Person		http://example.org/1000035#Agent100-11
Sergeeva, G. P. (Galina Petrovna),	Person		http://example.org/1000035#Agent700-21
Kucherov, Ivan Danilovich.	Person		http://example.org/1035072#Agent100-10
Lieb, Fritz, 1892-1970.	Person		http://example.org/105845#Agent100-10
Rohkrämer, Martin, 1922-1991.	Person		http://example.org/105845#Agent700-20
Lennox, Charlotte, approximately 1729-1804.	Person		http://example.org/1079292#Agent100-11
Jung, Franz, 1888-1963.	Person		http://example.org/1014609#Agent100-9
Sternberg, Jacques.	Person		http://example.org/100021#Agent100-10
Monteilhet, Hubert.	Person		http://example.org/106509#Agent100-9
Bowra, C. M. (Cecil Maurice), 1898-1971.	Person		http://example.org/1090645#Agent100-11
Sophocles.	Person		http://example.org/1090645#Agent600-19
Méautis, Georges, 1890-1970.	Person		http://example.org/1090653#Agent100-10
Sophocles	Person		http://example.org/1090653#Agent600-18
Ronnet, Gilberte.	Person		http://example.org/1090657#Agent100-10
Sophocles.	Person		http://example.org/1090657#Agent600-18
Opstelten, J. C. (Johannes Cornelis), 1891-	Person		http://example.org/1090654#Agent100-10
Sophocles.	Person		http://example.org/1090654#Agent600-19
Gellie, G. H. (George Henry)	Person		http://example.org/1065588#Agent100-12
Sophocles.	Person		http://example.org/1065588#Agent600-20
Whitman, Cedric Hubbell.	Person		http://example.org/1091840#Agent100-15
Sophocles.	Person		http://example.org/1091840#Agent600-23
Kitto, H. D. F. (Humphrey Davy Findley)	Person		http://example.org/1090650#Agent100-10
Sophocles.	Person		http://example.org/1090650#Agent600-18
Adams, Sinclair MacLardy, 1891-	Person		http://example.org/1090644#Agent100-11
Sophocles.	Person		http://example.org/1090644#Agent600-19
Sophocles.	Person		http://example.org/1090623#Agent100-10
Campbell, Lewis, 1830-1908,	Person		http://example.org/1090623#Agent700-18
Germain, Gabriel.	Person		http://example.org/1090648#Agent100-10
Sophocles.	Person		http://example.org/1090648#Agent600-18
Bourberēs, Kōnstantinos I., 1899-	Person		http://example.org/1021338#Agent100-9
Sophocles.	Person		http://example.org/1021338#Agent600-19
Hellenikē Anthrōpistikē Hetaireia.	Organization		http://example.org/1021338#Agent810-21
Müller, Heiner, 1929-1995.	Person		http://example.org/1090632#Agent100-10
Sophocles.	Person		http://example.org/1090632#Agent600-19
Hölderlin, Friedrich, 1770-1843.	Person		http://example.org/1090632#Agent700-20
Sophocles Oedipus tryannus. German. 1969.	Person		http://example.org/1090632#Agent700-21
Schmidt, Jens-Uwe.	Person		http://example.org/1044124#Agent100-11
Sophocles.	Person		http://example.org/1044124#Agent600-21
Reinhardt, Karl, 1886-1958.	Person		http://example.org/1090656#Agent100-10
Sophocles.	Person		http://example.org/1090656#Agent600-19
Đurić, Vojislav J., 1925-	Person		http://example.org/1083765#Agent100-10
Goletʻiani, G.	Person		http://example.org/1098311#Agent100-10
Baskakov, Nikolaĭ Aleksandrovich	Person		http://example.org/1099101#Agent700-20
Tīl bīlīmī instituty (Qazaq SSR ghylym akademii͡asy)	Organization		http://example.org/1099101#Agent710-21
Semenova, M. F.	Person		http://example.org/1012106#Agent100-9
Belonosov, I. I.	Person		http://example.org/1000829#Agent700-21
Bautzen, Ger. Institut za serbski ludospyt.	Person		http://example.org/1096256#Agent100-10
Fasske, Helmut.,	Person		http://example.org/1096256#Agent700-19
Jentsch, H.,	Person		http://example.org/1096256#Agent700-20
Michalk, Siegfried.,	Person		http://example.org/1096256#Agent700-21
Śliziński, Jerzy.	Person		http://example.org/1096278#Agent100-10
Deutsche Akademie der Wissenschaften zu Berlin.	Organization		http://example.org/1096278#Agent810-20
Nedo, Pawoł,	Person		http://example.org/1096277#Agent100-11
Rawp, Jan.	Person		http://example.org/1096275#Agent100-12
Bouteiller, Marcelle, 1904-	Person		http://example.org/101414#Agent100-10
Holm, Søren, 1901-	Person		http://example.org/1053428#Agent100-11
Kierkegaard, Søren, 1813-1855.	Person		http://example.org/1053428#Agent600-21
Kierkegaard, Søren, 1813-1855.	Person		http://example.org/1065095#Agent100-10
Kierkegaard, Søren, 1813-1855.	Person		http://example.org/108372#Agent100-9
Bärthold, A. (Albert)	Person		http://example.org/108372#Agent700-18
Schulz, Klaus Peter.	Person		http://example.org/1049448#Agent100-10
Sozialdemokratische Partei Deutschlands.	Organization		http://example.org/1049448#Agent610-18
Tarikh Institutu (Azărbai̐jan SSR Elmlăr Akademii̐asy)	Organization		http://example.org/1051613#Agent110-11
Guseĭnov, I. A.,	Person		http://example.org/1051613#Agent700-22
Ibragimov, Z.,	Person		http://example.org/1051613#Agent700-23
Ukrainian National Women's League of America.	Organization		http://example.org/1031887#Agent110-10
Rabinovich, I. S. (Izrailʹ Savelʹevich)	Person		http://example.org/1098802#Agent100-10
Ghyka, Matila C. (Matila Costiescu), 1881-1965.	Person		http://example.org/1092951#Agent100-10
Kamei, Marlene,	Person		http://example.org/1088847#Agent100-11
Burgess, Sara,	Person		http://example.org/1088847#Agent700-20
Martin, Glenn.	Person		http://example.org/1035638#Agent100-9
Martin, Elinor.	Person		http://example.org/1035638#Agent700-20
Belanger, Joseph.	Person		http://example.org/1035638#Agent700-21
Sakaki, Akihiro.	Person		http://example.org/1078678#Agent100-9
Livant͡sev, K. E. (Konstantin Evgenʹevich)	Person		http://example.org/1051653#Agent100-11
Javits, Eric M.	Person		http://example.org/1025432#Agent100-11
Pomian Piątkowski, Bolesław.	Person		http://example.org/1097419#Agent100-10
Ponomarev, Kirill Konstantinovich.	Person		http://example.org/1064942#Agent100-9
Landis, Paul H. (Paul Henry), 1901-1985.	Person		http://example.org/1069362#Agent100-11
Kozlov, I. D. (Igorʹ Dmitrievich)	Person		http://example.org/1059323#Agent100-11
Shmakova, Elena Konstantinovna.	Person		http://example.org/1059323#Agent700-22
Burgina, Anna.	Person		http://example.org/1049053#Agent100-11
Rossiĭskai͡a sot͡sial-demokraticheskai͡a rabochai͡a partii͡a	Organization		http://example.org/1049053#Agent610-20
Rossiĭskai͡a sot͡sial-demokraticheskai͡a rabochai͡a partii͡a	Organization		http://example.org/1038422#Agent610-18
Kamenev, Lev Borisovich, 1883-1936,	Person		http://example.org/1038422#Agent700-20
Paris (France) Bibliothèque russe Tourgueneff.	Jurisdiction		http://example.org/1038422#Agent710-21
Potresov, A. N. (Aleksandr Nikolaevich), 1869-1934.	Person		http://example.org/1071177#Agent100-10
Nicolaevsky, Boris I., 1887-1966.	Person		http://example.org/1071177#Agent700-20
Soi͡uz khudozhnikov SSSR. Pravlenie.	Organization		http://example.org/1079277#Agent710-22
Soviet Union. Khudozhestvennyĭ sovet po izobrazitelʹnomu iskusstvu.	Organization		http://example.org/1079277#Agent710-23
Kozhokhin, Boris Ivanovich.	Person		http://example.org/1042296#Agent100-11
Atlas, Zakhariĭ Veniaminovich, 1903-	Person		http://example.org/1017922#Agent100-11
Klepikov, Vasiliĭ Fedorovich.	Person		http://example.org/1001531#Agent100-11
Tvardovskai͡a, V. A. (Valentina Aleksandrovna)	Person		http://example.org/1038413#Agent100-10
Pantin, I. K. (Igorʹ Konstantinovich)	Person		http://example.org/1034817#Agent100-11
Lesnoĭ, V. M. (Vi͡acheslav Mikhaĭlovich)	Person		http://example.org/1050655#Agent100-11
Denisov, Andreĭ Ivanovich, 1906-	Person		http://example.org/1040623#Agent100-9
Shkredov, V. P. (Vladimir Petrovich)	Person		http://example.org/1040709#Agent100-10
Lashin, A. G. (Anatoliĭ Grigorʹevich)	Person		http://example.org/1050852#Agent100-11
Suleĭmenov, R. B. (Ramazan Bimashevich)	Person		http://example.org/1061310#Agent100-11
Bisenov, Khamid Izneevich.	Person		http://example.org/1061310#Agent700-21
Sikorskiĭ, Vsevolod Mikhaĭlovich.	Person		http://example.org/1038618#Agent100-10
Kosit͡syn, A. P. (Aleksandr Pavlovich)	Person		http://example.org/1042291#Agent100-10
Mikhaĭlov, M. (Mark Vladimirovich)	Person		http://example.org/1040654#Agent100-10
Motylev, Aleksandr Samuilovich,	Person		http://example.org/1040654#Agent700-21
Surin, Vladimir Ivanovich.	Person		http://example.org/1040677#Agent100-10
Chkhikvadze, V. M.,	Person		http://example.org/1040005#Agent700-21
Plekhanov, Georgiĭ Valentinovich, 1856-1918.	Person		http://example.org/1038573#Agent100-10
Poli͡anskiĭ, F. I͡A. (Fedor I͡Akovlevich)	Person		http://example.org/1037926#Agent100-10
Kumanev, V. (Viktor)	Person		http://example.org/1071239#Agent100-11
Okhrimenko, I͡Uriĭ Moĭseĭovych.	Person		http://example.org/1025319#Agent100-10
Catholic Church	Organization		http://example.org/1025319#Agent610-19
United Nations.	Organization		http://example.org/1054999#Agent610-18
Nesterenko, A. E.,	Person		http://example.org/1054999#Agent700-19
Institut mezhdunarodnogo rabochego dvizhenii͡a (Akademii͡a nauk SSSR)	Organization		http://example.org/1054999#Agent710-20
Proshnev, Boris Fedorovich.	Person		http://example.org/1023034#Agent100-10
Lenin, Vladimir Ilʹich, 1870-1924.	Person		http://example.org/1023034#Agent600-19
Boĭko, V. I. (Vladimir Ivanovich),	Person		http://example.org/1028351#Agent700-20
Institut istorii, filologii i filosofii (Akademii͡a nauk SSSR)	Organization		http://example.org/1028351#Agent710-21
Nadelʹ, S. N. (Semen Naumovich)	Person		http://example.org/1034013#Agent100-10
Klokman, I͡U. R.	Person		http://example.org/1031590#Agent100-11
Polozov, Vladimir Romanovich.	Person		http://example.org/1001535#Agent100-11
Pavlov, V. I. (Vladimir Ivanovich)	Person		http://example.org/1010755#Agent100-12
Salishchev, Konstantin Alekseevich,	Person		http://example.org/1007661#Agent700-20
Saushkin, I͡Ulian Glebovich.	Person		http://example.org/1007661#Agent700-21
Strongina, Maii͡a Lʹvovna.	Person		http://example.org/1031595#Agent100-11
Prokhorov, Stepan Ivanovich.	Person		http://example.org/1000405#Agent100-11
Akademii͡a nauk SSSR. Otdelenie ėkonomicheskikh, filosofskikh i pravovykh nauk.	Organization		http://example.org/1000356#Agent110-10
Dʹi͡achenko, V. P. (Vasiliĭ Petrovich), 1902-1971,	Person		http://example.org/1000356#Agent700-21
Kunelʹskiĭ, L. Ė. (Leonid Ėmmanuilovich)	Person		http://example.org/1024984#Agent100-11
Zhitov, K. E., 1904-	Person		http://example.org/1010206#Agent700-21
Zii͡aev, Kh. Z. (Khamid Zii͡aevich),	Person		http://example.org/1010206#Agent700-22
I͡Uldashev, Abdusali͡am Maksudovich.	Person		http://example.org/1010206#Agent700-23
Tarikh instituti (Ŭzbekiston SSR fanlar akademii͡asi)	Organization		http://example.org/1010206#Agent710-24
Z͡Huchenko, Volodymyr Semenovych.	Person		http://example.org/1071573#Agent100-11
Ostri͡akov, Viktor Vasilʹevich.	Person		http://example.org/1049908#Agent100-10
Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	Organization		http://example.org/1049908#Agent610-19
Stepanovičius, Albinas.	Person		http://example.org/1049908#Agent700-21
Deborin, A. M. (Abram Moiseevich), 1881-1963.	Person		http://example.org/1040916#Agent100-10
Aleksandrov, V. S.,	Person		http://example.org/1028320#Agent700-23
Lashin, A. G. (Anatoliĭ Grigorʹevich),	Person		http://example.org/1028320#Agent700-24
Horovsʹkyĭ, Froïm I͡Akovych.	Person		http://example.org/1041659#Agent100-10
Penʹkov, E. M.	Person		http://example.org/1040660#Agent100-10
Rutkevich, M. N. (Mikhail Nikolaevich)	Person		http://example.org/1028316#Agent100-11
Filippov, Friedrikh Rafailovich,	Person		http://example.org/1028316#Agent700-22
Timofeev, Viktor Dmitrievich.	Person		http://example.org/1038152#Agent100-10
Shti͡uka, V. G. (Vladimir Georgievich)	Person		http://example.org/1028348#Agent100-10
Osipov, G. V. (Gennadiĭ Vasilʹevich), 1929-	Person		http://example.org/1001547#Agent700-25
Szczepański, Jan, 1913-2004.	Person		http://example.org/1001547#Agent700-26
Akademii͡a nauk SSSR. Institut konkretnyki, sot͡sialʹnykh issledovaniĭ.	Organization		http://example.org/1001547#Agent710-27
Polskia Akademia Nauk. Instytut Filozofii i Socjologii.	Organization		http://example.org/1001547#Agent710-28
Kobishchanov, I͡Uriĭ Mikhaĭlovich,	Person		http://example.org/1026809#Agent700-21
Kubbelʹ, L. E.	Person		http://example.org/1026809#Agent700-22
Institut Afriki (Akademii͡a nauk SSSR)	Organization		http://example.org/1026809#Agent710-23
Popov, Sergeĭ Ivanovich.	Person		http://example.org/1038238#Agent100-10
Fedenko, Panas.	Person		http://example.org/1036772#Agent100-10
Tʻbilisi (Georgia). Universitet.	Jurisdiction		http://example.org/1022543#Agent710-19
Shubkin, V. N. (Vladimir Nikolaevich)	Person		http://example.org/1023700#Agent100-10
Konstantinov, F. V.,	Person		http://example.org/1040292#Agent700-22
Institut filosofii (Akademii͡a nauk SSSR)	Organization		http://example.org/1040292#Agent710-23
Novozhilova, L. I. (Larisa Ivanovna)	Person		http://example.org/1077382#Agent100-11
Maslov, P. P. (Pavel Petrovich), 1902-1978.	Person		http://example.org/1023507#Agent100-10
Galkin, A. A. (Aleksandr Abramovich)	Person		http://example.org/1042344#Agent100-10
Krasin, I͡Uriĭ Andreevich.	Person		http://example.org/1025870#Agent100-10
Národní galerie v Praze.	Organization		http://example.org/1045839#Agent110-9
Nat͡sionalna khudozhestvena galerii͡a (Bulgaria)	Organization		http://example.org/1045839#Agent710-21
Buriánek, František, 1917-1995.	Person		http://example.org/1096150#Agent100-10
Národní galerie v Praze.	Organization		http://example.org/1084933#Agent110-11
Pušičová, Marija.	Person		http://example.org/1084933#Agent700-20
Vraničová, Dragana.	Person		http://example.org/1084933#Agent700-21
Brünn. Moravská galerie.	Jurisdiction		http://example.org/1084933#Agent710-22
Osadchai͡a, Irina Mikhaĭlovna.	Person		http://example.org/1038298#Agent100-10
Národní galerie v Praze.	Organization		http://example.org/1079760#Agent110-11
Begić, Azra.	Person		http://example.org/1079760#Agent700-20
Soulages, Pierre, 1919-	Person		http://example.org/1086256#Agent100-11
Sweeney, James Johnson, 1900-1986.	Person		http://example.org/1086256#Agent700-22
M. Knoedler &amp; Co.	Organization		http://example.org/1086256#Agent710-23
Carnegie Institute. Museum of Art.	Organization		http://example.org/1086256#Agent710-24
Albright-Knox Art Gallery.	Organization		http://example.org/1086256#Agent710-25
Soulages, Pierre, 1919-	Person		http://example.org/1086255#Agent100-10
Québec (Province). Musée d'art contemporain.	Jurisdiction		http://example.org/1086255#Agent710-18
Musée du Québec.	Organization		http://example.org/1086255#Agent710-19
Herbert, Frank.	Person		http://example.org/1042935#Agent100-10
Marshall, Paule, 1929-	Person		http://example.org/106469#Agent100-10
Bayley, Barrington J.	Person		http://example.org/1033817#Agent100-11
Hamilton, Clarence G.	Person		http://example.org/1083332#Agent100-9
Taylor, Sedley, 1834-1920.	Person		http://example.org/1083341#Agent100-11
Paynter, John.	Person		http://example.org/1083397#Agent100-13
Aston, Peter,	Person		http://example.org/1083397#Agent700-25
Ward, David, 1932 September 12-	Person		http://example.org/1083415#Agent100-14
Standing Conference for Amateur Music.	Organization		http://example.org/1083415#Agent710-25
Scottish Film Council.	Organization		http://example.org/1013132#Agent110-11
Scottish Educational Film Association.	Organization		http://example.org/1013132#Agent710-21
National Union of Teachers.	Organization		http://example.org/1014273#Agent710-19
Great Britain. Building Research Board.	Jurisdiction		http://example.org/1083652#Agent110-10
Lofft, James.	Person		http://example.org/1027920#Agent100-10
Hampson, Mavis.	Person		http://example.org/1044468#Agent100-9
Mamlok, Gwyneth,	Person		http://example.org/1044468#Agent700-20
Kondratov, Aleksandr Mikhaĭlovich.	Person		http://example.org/1088894#Agent100-15
Independent Broadcasting Group.	Organization		http://example.org/1026624#Agent110-11
Addey, John.	Person		http://example.org/1026624#Agent700-20
Russell-Smith, Geoffry.	Person		http://example.org/1083062#Agent100-10
Davis, Don, 1928-	Person		http://example.org/104854#Agent100-14
Davis, Carolyn,	Person		http://example.org/104854#Agent700-24
Frank, M. Z. (Moses Zebi), 1897-	Person		http://example.org/1097690#Agent100-11
Davison, Walter.	Person		http://example.org/1008991#Agent100-9
Haines, Gregory.	Person		http://example.org/1027046#Agent100-11
Nicholls, Yvonne I.	Person		http://example.org/1066828#Agent100-10
La Mancusa, Katherine C.	Person		http://example.org/1077217#Agent100-11
Laing, Lionel H.	Person		http://example.org/1047875#Agent100-10
Sussman, Marvin B.,	Person		http://example.org/105425#Agent100-12
Runyon, John H.	Person		http://example.org/1043044#Agent100-15
Verdini, Jennefer,	Person		http://example.org/1043044#Agent700-26
Runyon, Sally S.,	Person		http://example.org/1043044#Agent700-27
Kilpatrick, Franklin P. (Franklin Peirce), 1920-	Person		http://example.org/1045525#Agent100-12
Dykes, D. Oswald (David Oswald), 1876-	Person		http://example.org/1047920#Agent100-11
Pillai, Philip Nalliah.	Person		http://example.org/103896#Agent100-10
Lipsey, Robert E.	Person		http://example.org/1004027#Agent100-12
Preston, Doris,	Person		http://example.org/1004027#Agent700-23
Council on Social Work Education.	Organization		http://example.org/1033455#Agent710-20
Newman, Charles L.,	Person		http://example.org/1036632#Agent100-11
ReVelle, Charles.	Person		http://example.org/1067339#Agent100-15
ReVelle, Penelope,	Person		http://example.org/1067339#Agent700-24
Eaton, Esther May, 1903-	Person		http://example.org/1092213#Agent100-10
Hayes, Mary Elizabeth, 1901- ,	Person		http://example.org/1092213#Agent700-19
O'Leary, Helen L., 1935- ,	Person		http://example.org/1092213#Agent700-20
American Management Association. International Management Division.	Organization		http://example.org/1019718#Agent110-11
Harmon, Robert B. (Robert Bartlett), 1932-	Person		http://example.org/1040216#Agent100-11
