Bernaut, Roman.	Person		http://example.org/1005412#Agent100-9
Bernaut, Roman.	Person		http://example.org/1005426#Agent100-9
Turgeon, Lynn, 1920-1999.	Person		http://example.org/1014848#Agent100-9
Bernaut, Roman.	Person		http://example.org/1004945#Agent100-9
Bergson, Abram, 1914-2003.	Person		http://example.org/1004347#Agent100-11
Turgeon, Lynn, 1920-1999,	Person		http://example.org/1004347#Agent700-21
Rand Corporation.	Organization		http://example.org/1004347#Agent810-22
Turgeon, Lynn, 1920-1999.	Person		http://example.org/1004761#Agent100-11
Turgeon, Lynn, 1920-1999.	Person		http://example.org/1002782#Agent100-9
United States. Congress. Senate. Committee on Government Operations. Subcommittee on Executive Reorganization.	Jurisdiction		http://example.org/107065#Agent110-10
Turgeon, Lynn, 1920-1999.	Person		http://example.org/1004406#Agent100-9
Bergson, Abram, 1914-2003.	Person		http://example.org/1004344#Agent100-9
Bergson, Abram, 1914-2003.	Person		http://example.org/1006428#Agent100-9
Moorsteen, Richard Harris, 1926-	Person		http://example.org/1011578#Agent100-11
Bergson, Abram, 1914-2003.	Person		http://example.org/1004328#Agent100-9
Moorsteen, Richard Harris, 1926-	Person		http://example.org/1021424#Agent100-11
Nimitz, Nancy, 1919-	Person		http://example.org/1003891#Agent100-9
Leasure, James William.	Person		http://example.org/1023328#Agent100-13
Turner, Marjorie Shepherd, 1921- ,	Person		http://example.org/1023328#Agent700-24
Hardy, Charles O. (Charles Oscar), 1884-1948.	Person		http://example.org/1033135#Agent100-11
Williams, Kenneth Breck, 1902- ,	Person		http://example.org/1033135#Agent700-23
Ellis, Howard Sylvester, 1898-1992,	Person		http://example.org/1033135#Agent700-24
Streyffert, Thorsten, 1892-	Person		http://example.org/1004952#Agent100-11
Brainard, Calvin H.	Person		http://example.org/1055274#Agent100-11
Carbine, Stephen A.,	Person		http://example.org/1055274#Agent700-20
United States. Federal Trade Commission. Division of Industry Analysis.	Jurisdiction		http://example.org/1055274#Agent710-21
United States. Dept. of Transportation.	Jurisdiction		http://example.org/1055274#Agent710-22
Kudri͡avt͡sev, V. N. (Vladimir Nikolaevich), 1923-2007.	Person		http://example.org/1035302#Agent100-10
Rosentein-Rodan, P. N.,	Person		http://example.org/1020496#Agent100-11
Palda, Kristian S.	Person		http://example.org/1011432#Agent100-13
Alpert, Mark I.	Person		http://example.org/1009782#Agent100-12
Lere, John C., 1945-	Person		http://example.org/1030849#Agent100-11
Raddall, Thomas H., 1903-1994.	Person		http://example.org/1014234#Agent100-10
Ross, Malcolm Mackenzie.	Person		http://example.org/1014234#Agent700-19
Kruchenykh, A. (Alekseĭ), 1886-1968.	Person		http://example.org/1063607#Agent100-9
Lenin, Vladimir Ilʹich, 1870-1924	Person		http://example.org/1063607#Agent600-19
Catholic Church.	Organization		http://example.org/1049063#Agent110-10
Caplan, A. Patricia.	Person		http://example.org/1026789#Agent100-16
Crunican, Paul Eugene, 1928-.	Person		http://example.org/1017786#Agent100-26
Canada. Parliament	Jurisdiction		http://example.org/1017786#Agent610-36
Cherni͡ak, E. B. (Efim Borisovich)	Person		http://example.org/1034908#Agent100-10
Blekhman, Ilʹi͡a Izrailevich.	Person		http://example.org/101998#Agent100-9
Myshkis, A. D. (Anatoliĭ Dmitrievich)	Person		http://example.org/101998#Agent700-19
Panovko, I͡A. G. (I͡Akov Gilelevich),	Person		http://example.org/101998#Agent700-20
Kapidžić, Hamdija.	Person		http://example.org/107601#Agent100-12
Naučno društvo NR Bosne i Hercegovine. Odjeljenje istorijsko-filoloških nauka.	Organization		http://example.org/107601#Agent810-23
Janov, Arthur.	Person		http://example.org/104907#Agent100-12
Holden, Edward Michael, 1941- ,	Person		http://example.org/104907#Agent700-21
Association for Childhood Education International.	Organization		http://example.org/1065105#Agent110-10
Weber, Evelyn,	Person		http://example.org/1065105#Agent700-19
