Frank, Benjamin, 1904- ,	Person		http://example.org/1055908#Agent100-15
Tappan, Paul W. (Paul Wilbur), 1911- ,	Person		http://example.org/1035635#Agent100-10
Tidball, Harriet.	Person		http://example.org/1077179#Agent100-10
Seliger, Robert Victor, 1900- ,	Person		http://example.org/1035296#Agent100-10
Lukas, Edwin J. (Edwin Jay), 1902-1973,	Person		http://example.org/1035296#Agent700-21
Lindner, Robert Mitchell, 1914-1956,	Person		http://example.org/1035296#Agent700-22
Ozmon, Howard,	Person		http://example.org/1059406#Agent100-15
Heath, Dwight B.,	Person		http://example.org/1027638#Agent100-15
Adams, Richard N. (Richard Newbold), 1924-	Person		http://example.org/1027638#Agent700-27
Gardavský, Čeněk,	Person		http://example.org/1007235#Agent100-12
Kappel, Vagn.	Person		http://example.org/1082452#Agent100-14
Krantz, David H., 1938- ,	Person		http://example.org/1046290#Agent700-25
University College, Dublin. Academic Staff Association.	Organization		http://example.org/1069532#Agent110-11
Johnson, Corwin W. (Corwin Waggoner),	Person		http://example.org/104101#Agent700-23
Lewis, Susan Hollingsworth.	Person		http://example.org/104101#Agent700-24
University of Texas at Austin. School of Law.	Organization		http://example.org/104101#Agent710-25
University of Texas at Austin. Center for Research in Water Resources.	Organization		http://example.org/104101#Agent710-26
Klapper, Paul, 1885-1952.	Person		http://example.org/1060436#Agent100-10
Hughes, H. Stuart (Henry Stuart), 1916-1999.	Person		http://example.org/102634#Agent100-14
Cull, John G.	Person		http://example.org/1002907#Agent100-13
Colvin, Craig R.,	Person		http://example.org/1002907#Agent700-24
United States Military Academy. Dept. of Social Sciences.	Organization		http://example.org/1043581#Agent110-10
Beukema, Herman, 1891-1960.	Person		http://example.org/1043581#Agent700-21
United States Military Academy. Dept. of Economics, Government, and History.	Organization		http://example.org/1043581#Agent710-22
Gowling, Linda.	Person		http://example.org/1028602#Agent100-10
University of Waterloo. Library. Reference Department.	Organization		http://example.org/1028602#Agent710-20
Pierce, Roy.	Person		http://example.org/1038974#Agent100-11
Creighton, Thomas Hawk.	Person		http://example.org/1081684#Agent100-11
Ford, Katherine Morrow, 1905-	Person		http://example.org/1081684#Agent700-21
Czigány, Gyula.	Person		http://example.org/104874#Agent700-20
Srivastava, Ripusudan Prasad.	Person		http://example.org/1066602#Agent100-11
Vivekananda, Swami, 1863-1902.	Person		http://example.org/1066602#Agent600-19
Ghose, Aurobindo, 1872-1950.	Person		http://example.org/1066602#Agent600-20
Radhakrishnan, Sarvepalii, Sir, 1888-.	Person		http://example.org/1066602#Agent600-21
Sahitya Akademi.	Organization		http://example.org/1098805#Agent110-10
Chatterjee, Margaret, 1925-	Person		http://example.org/1043318#Agent100-11
Lal, Basant Kumar.	Person		http://example.org/1068537#Agent100-12
Evans, Ellis D.	Person		http://example.org/1071943#Agent100-18
Read, Gardner, 1913-2005.	Person		http://example.org/108445#Agent100-18
Wright, Quincy, 1890-1970.	Person		http://example.org/1055369#Agent100-13
Sanders, Bruce L., 1935- ,	Person		http://example.org/1053502#Agent100-11
Durbin, Alan C.,	Person		http://example.org/1053502#Agent700-21
Rienow, Robert, 1907-1989.	Person		http://example.org/1053492#Agent100-10
Frankel, Joseph, 1913-	Person		http://example.org/1054446#Agent100-12
Paulsen, Frank Robert.	Person		http://example.org/1056968#Agent100-12
Good, Shirley Ruth, 1930-	Person		http://example.org/1028230#Agent100-11
Kerr, Janet C., 1940- ,	Person		http://example.org/1028230#Agent700-21
Jain, Harish C., 1936-	Person		http://example.org/1053205#Agent100-15
Clarizio, Harvey F., 1934- ,	Person		http://example.org/1044189#Agent100-10
Craig, Robert C.,	Person		http://example.org/1044189#Agent700-20
Mehrens, William A.,	Person		http://example.org/1044189#Agent700-21
Lass, Norman J.	Person		http://example.org/102820#Agent700-22
Howells, John G.	Person		http://example.org/1037149#Agent700-18
Society of Clinical Psychiatrists.	Organization		http://example.org/1037149#Agent710-19
Kawakita, Michiaki, 1914-1995.	Person		http://example.org/1087123#Agent100-14
Ko, Wŏn, 1925- ,	Person		http://example.org/102960#Agent100-15
Kreps, Juanita Morris.	Person		http://example.org/1040191#Agent100-13
Somers, Gerald George,	Person		http://example.org/1040191#Agent700-23
Perlman, Richard,	Person		http://example.org/1040191#Agent700-24
Fogel, Walter A.,	Person		http://example.org/1002198#Agent100-11
Kleengartner, Archie,	Person		http://example.org/1002198#Agent700-23
