Holden, Donald.	Person		http://example.org/1080900#Agent100-10
Clapp, Jane.	Person		http://example.org/1080973#Agent100-16
Whittet, George Sorley, 1913-	Person		http://example.org/1077488#Agent100-12
Osman, Randolph E., 1940-	Person		http://example.org/1077419#Agent100-12
Watt, Alexander, 1909-	Person		http://example.org/1077526#Agent100-12
Constable, W. G. (William George), 1887-1976.	Person		http://example.org/1080943#Agent100-11
Smith, Solomon Charles Kaines.	Person		http://example.org/1081326#Agent100-10
Madden, Betty I., 1915-.	Person		http://example.org/1051527#Agent100-12
Illinois State Museum.	Organization		http://example.org/1051527#Agent710-24
Rose, Barbara.	Person		http://example.org/1080696#Agent700-20
Poses Institute of Fine Arts.	Organization		http://example.org/1080696#Agent710-21
University of Chicago. Bergman Gallery.	Organization		http://example.org/101911#Agent710-18
University of Chicago. Renaissance Society.	Organization		http://example.org/101911#Agent710-19
Focillon, Henri, 1881-1943.	Person		http://example.org/1077689#Agent100-10
Jahier, Piero, 1884-1966.	Person		http://example.org/1081344#Agent100-11
Pita Andrade, José Manuel.	Person		http://example.org/1081535#Agent100-10
Pacheco, Francisco, d 1654?	Person		http://example.org/1086447#Agent100-10
Sánchez Cantón, F. J. (Francisco Javier), 1891-1971,	Person		http://example.org/1086447#Agent700-19
San Buenaventura, Gabriel de, active 1684.	Person		http://example.org/1029578#Agent100-10
Cossío del Pomar, Felipe, 1889-1981.	Person		http://example.org/1078065#Agent100-11
Neruda, Pablo, 1904-1973.	Person		http://example.org/1059224#Agent100-10
Trombelli, Giovanni Crisostomo, 1697-1784.	Person		http://example.org/1036036#Agent100-11
McCord, David Thompson Watson, 1897-1997.	Person		http://example.org/1080733#Agent700-18
Little, David B.	Person		http://example.org/1080733#Agent700-19
Hitchings, Sinclair, 1933-	Person		http://example.org/1080733#Agent700-20
Boston Public Library.	Organization		http://example.org/1080733#Agent710-21
Albert H. Wiggin Collection (Boston Public Library)	Organization		http://example.org/1080733#Agent710-22
Gaitskell, Charles D.	Person		http://example.org/1079386#Agent100-10
Gaitskell, Margaret R.,	Person		http://example.org/1079386#Agent700-19
Nyquist, Fredrik Vickström.	Person		http://example.org/1078227#Agent100-10
Packwood, Mary M.,	Person		http://example.org/1078263#Agent700-20
National Art Education Association.	Organization		http://example.org/1078263#Agent710-21
National Society for the Study of Education. Committee on Art Education.	Organization		http://example.org/1076639#Agent110-15
Hastie, W. Reid,	Person		http://example.org/1076639#Agent700-26
Touring club italiano.	Organization		http://example.org/1076872#Agent110-11
Maiuri, Amedeo, 1886-1963.	Person		http://example.org/1076872#Agent700-21
Biennale d'arte antica.	Meeting		http://example.org/1076891#Agent111-11
Mansuelli, Guido Achille.	Person		http://example.org/1076891#Agent700-21
Vergnani, Maria,	Person		http://example.org/1076891#Agent700-22
Morán, Francisco, active 1625.	Person		http://example.org/1029567#Agent100-10
Università di Torino. Facoltà di lettre e filosofia.	Organization		http://example.org/1094283#Agent110-10
Vincenti, Leonello, 1891-1963.	Person		http://example.org/1094283#Agent700-19
Fondazione Giorgio Cini. Centro di cultura e civiltà.	Organization		http://example.org/1080735#Agent110-10
Leers, Johann von, 1902-1965.	Person		http://example.org/1048817#Agent100-11
Bellosi, Luciano.	Person		http://example.org/1079072#Agent700-20
