Laporte, Jean Louis.	Person		http://example.org/1012324#Agent100-10
Pinches, Theophilus G. (Theophilus Goldridge), 1856-1934.	Person		http://example.org/1097633#Agent100-10
Strassmaier, J. N. (Johann Nepomuk), 1846-1920.	Person		http://example.org/1097633#Agent700-20
Mandel, Ernest.	Person		http://example.org/106110#Agent100-11
Stanley, C. John (Charles Johnson), 1914-	Person		http://example.org/1017300#Agent100-11
Hu, Kuang-yung, 1825 (ca.)-1885.	Person		http://example.org/1017300#Agent600-19
Laureys, Henry.	Person		http://example.org/1007456#Agent100-10
Goulinat, Jean-Gabriel, 1883-1972.	Person		http://example.org/1086496#Agent100-10
Logié, Paul.	Person		http://example.org/1092968#Agent100-10
Mouchez, Philippe,	Person		http://example.org/1092968#Agent700-19
Weitzmann, Kurt, 1904-1993,	Person		http://example.org/1077005#Agent100-10
Mann, Wolfgang.	Person		http://example.org/1092528#Agent100-10
Schnur, Harry C.,	Person		http://example.org/1092563#Agent100-10
Hilgers, Werner, 1939-	Person		http://example.org/1089851#Agent100-10
Hartke, Wilhelm, 1879-.	Person		http://example.org/1018016#Agent100-9
Salomon, G.	Person		http://example.org/1018016#Agent700-20
Walde, Alois, 1869-1924.	Person		http://example.org/1089827#Agent100-10
Hofmann, J. B. (Johann Baptist), 1886-1954,	Person		http://example.org/1089827#Agent700-20
Berger, Elsbeth.	Person		http://example.org/1089827#Agent700-21
Langosch, Karl, 1903-1992.	Person		http://example.org/1092516#Agent100-10
Sofer, Johann, 1901-.	Person		http://example.org/100235#Agent100-10
Isidore, of Seville, Saint, -636.	Person		http://example.org/100235#Agent600-19
Doederlein, Ludwig von, 1791-1863.	Person		http://example.org/1089835#Agent100-10
Keller, Otto, 1838-1927.	Person		http://example.org/1039246#Agent100-11
Bambeck, Manfred.	Person		http://example.org/1093101#Agent100-10
Klein, Hans-Wilhelm, 1911-	Person		http://example.org/1014220#Agent100-11
Dante Alighieri, 1265-1321	Person		http://example.org/1014220#Agent600-20
Tellini, Gino, 1946-	Person		http://example.org/1042939#Agent100-10
Tozzi, Federigo, 1883-1920.	Person		http://example.org/1042939#Agent600-19
Löfstedt, Einar, 1880-1955.	Person		http://example.org/1094724#Agent100-10
Instituttet for sammenlignend kilturforskning, Oslo.	Organization		http://example.org/1094724#Agent810-21
Meynaud, Jean.	Person		http://example.org/1007970#Agent100-11
Coulombe, Françoise,	Person		http://example.org/1007970#Agent700-20
Santoro, Eduardo, profesor.	Person		http://example.org/1029916#Agent100-13
Cremoux, Raúl.	Person		http://example.org/1031242#Agent100-11
Lucie-Smith, Edward.	Person		http://example.org/1078777#Agent100-14
