1959-	35
1955-	12
1952-	12
1942-	8
1945-	8
1966-	7
1950-	7
1957-	7
1951-	7
1954-	6
1949-	6
1956-	5
1947-	5
1958-	5
1929-	5
1940-	5
1971-	4
1953-	4
1948-	4
1938-	3
1962-	3
1943-	3
1970-	3
1921-	3
1964-	3
-1955	2
1924-	2
1939-	2
1932-	2
1912-	2
1936-	2
1965-	2
1972-	2
1963-	2
1968-	2
1974-	1
1944-	1
1937-	1
1926-	1
1908-1996.	1
1902-2000.	1
1961-	1
1946-	1
1899-	1
1935-	1
1960-	1
1914-	1
1885-1935.	1
1930-	1
1927-	1
1739-1799.	1
1898-	1
1928-	1
1923-	1
1890-1948.	1
1967-	1
1922-	1
1884-	1
1786-1867.	1
