Jan. 1984-	367
v. 1-7, no. 6, June 15th, 1948-Sept. 1, 1954; Sept. 15, 1954-Oct. 1970.	226
Ceased in 2002 or 2003.	219
Began in the 1970s?; ceased in 1994?	217
1998/1999-2011/2012.	108
Ceased with Dec. 2003 issue?	107
Vol. 1, no. 1 (April/May 1978)-vol. 19, no. 5 (summer 1996).	76
Began with Jan. 1980 issue; ceased in the 1990s?	72
v. 1-18, no. 3; Jan. 1956-July/Oct. 1973.	71
1987-	68
Mar. 1989-	51
Apr. 1973-4th quarter 1992.	48
Jan. 1996-	48
-IL 95-07 (20 Sept. 1995).	41
Ceases 2002 or 2003.	36
2008/2009-	36
Jan. 1984-June 2000.	35
Began with vol. 1, no. 1 (1986)?	31
Vol. 7, no. 1 (spring 1984)-	30
1973/1974-2001/2002	28
Ceased in the 1990s.	27
1993/94 school year-	27
June 1985-	26
Ceased with 30 Apr. 1996.	26
Vol. 1 no. 1 (July 1986)-	26
Ceased in 1992 or 1993.	26
1997-	26
Ceased in the 1990s?	26
1985-	25
Spring/summer 1995-Spring 2012.	25
Began with 1996/1997 issue; ceased with 2011/2012.	25
Vol. 3, no. 5 (Nov. 1959)-	25
Jan. 1987-	24
Vol. 1, issue 1 (Jan. 2001)-	24
1986, 1st quarter-1991, 4th quarter.	24
1985/86-2006/2007	24
Began in 1970s?	24
-v. 3, no. 4 (Sept. 1959).	23
Janv. 1986-	23
June 1971-   .	23
Janv. 1988-	23
Ceased in 2002?	23
June 1987-	23
1994/95 school year-	23
-Jan. 2001.	22
1983-	22
Ceased in 1988?	22
June 1984-	22
Ceased with Nov. 2013.	21
1994-	21
Janv. 1996-	21
Jan. 1983-	20
Ceased with Dec. 2000.	20
Vol. 1, no. 1 (Mar./Apr. 1962)-	20
Janv. 1988-juin 2000.	20
Ceased with the Jan. 1991 issue.	20
Began in the 1970s?; ceased with 2001.	19
69th (1974)-90th (1994/1995).	19
1st- ed.; 1978-	18
1984/1985-2003/04.	18
Began in 1984; ceased with 30 Apr. 1996.	18
1984-	18
2000-	17
Feb. 1989-Jan. 2001.	17
1992/1993-	17
1994/1995-	17
Vol. 1, no. 1 (Jan. 1989)-	16
Ceased with v. 6, no. 3 (Dec. 1994)?	16
Began in the 1970s?; ceased in 2001.	16
Began with fall 1988.	16
1982/83-1998/1999.	16
1994/96-	16
1993-94 school year-	16
Began with v. 1 (fall 1980).	15
23rd ed. (1983)-38th ed. (1998).	15
[Vol. 1] (1983)-v. 17 (1999).	15
1978-1992	15
Spring 1989-	15
1999-	14
Janv. 1990-	14
[1st administration] (Jan. 1984) - [2nd administration] (June 1984).	14
[1995]-	13
Began with [1996/1997?]; ceased with 2011/2012.	13
Ceased 2005.	13
1985/86-1997/98.	13
Vol. 1, no. 1 (spring 1987)-vol. 6, no. 1 (summer 1992).	13
1985/1986-1998/1999.	13
1987/1988 school year-	13
1983-1999.	13
Sept. 2006-	13
Apr. 1-15, 1986-Mar. 16-31, 1989.	12
1999/2000-2007/08.	12
Ceased with 1994.	12
-June 1987.	12
Summer 1982-summer 1986.	12
1986/87-1998/1999.	12
1999/2000-	12
Vol. 1, no. 1 (summer 2001)-vol. 5, no. 2 (2005)	11
Issue 1 (Apr. 1987)-issue 11 (Nov. 1989).	11
Began with September '86; ceased with May/June '88.	11
Began in the 1970s?; ceased in 1984.	11
Began with Aug. 1982.	11
1994/95-	11
No. 1, Aug. 1998-no. 21, Jun. 2006 (paper and online)	11
1995/96-	11
Ceased with July 1994?	11
1985/86-1995/96.	11
1989/1990 school year results-	10
2001-	10
2000/2001-	10
Mar. 31, 1986-1994/1995.	10
Vol. 1, no. 1 [Jan. 1987]-vol. 4, no. 1 (Jan. 1990).	10
1986-	10
Mar. 1986-Aug. 1988.	10
Fall 1980-	9
Janv. 1987-juin 1988.	9
Jan. 1994-Jul. 2009.	9
1984/85-1993/94	9
Ceased with 1992/1993?	9
Ceased with juin 2001?	9
Began in 1992 or 1993; ceased with no. 1 (1998).	9
Spring 1981-	9
Began in 1990.	9
1983/1984-1991/92.	9
1975 Nov.-1986 Oct.	9
Began with 1983/84.	9
1984-1994.	9
Spring 1987-Winter 1990.	8
2006/2007-	8
[1st] (1980/1983)-4th (1990/1993) ; 1992/1995-	8
1980-	8
1986/87-	8
1994/98-	8
-1991	8
1978/79-1987/88.	8
Vol.1, no.1 (Apr./May 1958)-Vol.9, no.3 (Winter, 1966/67).	8
Year 1 (Mar. 2003)-year 3 (Mar. 2005) ; 2005/2006-	8
1984/85-	8
2006/07-	8
1995/96 school year-	8
1998-	8
2006/2007-2011/2012.	8
1982/83-1988/1989.	7
1984-1991.	7
2002/2003-2011/2012.	7
1st (1984)-	7
1995-	7
[1965?]-	7
1st (Nov. 28, 1988/Mar. 31, 1990)-	7
July 2003/June 2004-	7
1979-1985.	7
1998/2002-	7
1992/1993-1998/1999.	7
1985/86-1991/1992.	7
1999 to 2003-	7
1993/94 school year-2001/2002 school year.	7
1995-2000/01.	7
Vol. 1, no. 1 (Feb. 1985)-v. 2, no. 3 (Nov. 1986)      .	7
2006, 2008-	7
1986/87-1992/93.	7
1985-1991.	7
1982, 1st quarter-1989, 1st quarter.	6
-1991-92 school year. --	6
Ceased with issue for Dec. 1987?	6
[1996]-	6
June 1998-	6
1983/84-1987/1988.	6
1986/87-1991/92. --	6
2001/02-	6
Ceased with 2006/07.	6
1983/84-[1988/1989?].	6
1998/99-	6
Ceased with 2006/2007 ?	6
Began with v. 1, no. 1 (summer 1988); ceased with Jan./Feb. 1993 issue?	6
June 1995-	6
1999-2006.	6
Vol. 1, no. 1 (June 1987)-vol. 4, no. 1 (winter 1991).	6
July 1, 1982-	6
Ceased with Aug.? 1988.	6
2000/2001 school year-	6
Jan. 1985-June 1987.	6
Began with 1971; ceased with 1984?	6
-Oct. 1985.	6
2001/2002-2003/2004.	6
Vol. 1, no. 1 (Feb. 1988)-vol. 2, no. 3 (Sept. 1990).	6
June 1988 administration-	6
Oct. 1985-May 1986; vol. 2, no. 1 (Oct. 1986)-vol. 7, no. 7 (Dec. 1992).	6
1984-1988.	5
AnnÃ©e scolaire 1994/1995-	5
June 1988-	5
Vol. 1, no. 1 (Nov./Dec. 1991)-vol. 3, no. 1 (winter 1992)	5
1992/93-1996/97.	5
2005/08-2009/12.	5
2005-	5
2006-	5
Ceased with July? 1970 issue.	5
Began with 1984/1985?	5
-1989/90.	5
Began with 2007/2008-	5
1996/1997-	5
1999/2000-2003/2004.	5
1999/2000-2001/2002 - 2004/07.	5
1995-2002/2003.	5
1999/2000-2005/2006	5
1992-1998.	5
[1987]-1993. --	5
1997/98 school year-	5
Spring 2001-Spring/Summer 2009.	5
1991/92-1995/96?.	5
[1998/1999]-[2008/2009].	5
1995/96-1998/99.	5
Began with 1989/90 school year or 1990/91 school year.	5
-1993/94 school year.	5
1978/79-1982/1983.	5
Ceased publication.	5
1986/1987-1991/1992.	5
April 1999-March 2004.	5
Apr. 2000-2002.	5
Nov. 1987-Nov. 1993.	5
197-?-	5
Ceased in 1989?	5
Mar. 1987-	5
Ceased in 1990.	5
2000-2004.	5
Began publication in 1964?	5
Ceased publication in 1996?	5
2002-2009	5
Began with 2007/08; ceased with 2011/2012.	5
2nd ed. (1985)-	5
1986/87 crop year-1989/90 crop year.	4
Ceased with 1985 issue?	4
2005/2006-	4
June 1991-	4
2nd ed.-      1982-	4
Apr. 1, 2001/Mar. 31, 2002-Apr. 1, 2002/Mar. 31, 2003.	4
Began with 1976.	4
Began with January 1986.	4
1992-	4
Ceased with 1995 issue?	4
Began with 2008/2009.	4
1981-1984.	4
Juin 1986.	4
Began with 2008; ceased with 2009.	4
June 2007-	4
1983/84-1986/87.	4
Summer 1987-	4
1996-1999	4
Began with 1983?; ceased with 1988?	4
Began publication in 1964.	4
-28 Feb. 1996.	4
Ceased with 1990 issue?	4
'87-	4
Ceased with 1992/1995 issue?	4
Jan. 2004-	4
1985/86-[1988/1989?].	4
2000-2002/2003.	4
Jan. 1988-Mar. 1989.	4
1st - 1970-2002.	4
Mar. 2000-2004.	4
1997/1998-2006/2008	4
1989-1993.	4
1979-	4
1st (June 2000)-	4
1975-    .	4
Apr. 1999-2001.	4
[1997]-	4
[2001]-2005	3
Dec. 1987-Apr. 1988.	3
ParaÃ®t depuis la livr. de 1983/84?	3
1988 ed.-	3
Began with Jan. 2001 issue.	3
Juin 1988.	3
Began with 1998/99; ceased with 2000/01.	3
1995/1996-	3
Began with 2001-2004	3
Ceased with 1982 issue.	3
Jan. 2001-	3
[1990/1991]-	3
Vol. 1, issue 1 (May 2000)-vol. 5, issue 5 (Dec. 2005).	3
Began with 2006-2009	3
1990/1991 crop year-	3
Ceased with 1994/1995?	3
1995-2006.	3
Began with 2003?	3
No.8(Spring 2001)-no.11(Fall 2004)	3
2001-2007	3
1986-1994.	3
1987-1989/90.	3
Began in 1974?	3
Vol. 16, issue #4 (Nov. 1983)-	3
Began with Apr. 2000?; ceased with 2013 issue.	3
Began with 2008	3
1989-	3
1982/1983-1984/1985.	3
1985/86-	3
Ceased with v. 8, issue 1 (Jan. 1994)?	3
Ceased in the 1980s.	3
Janv. et juin 1993; ne paraÃ®t plus aprÃ¨s la livr. de 1995?	3
AnnÃ©e scolaire 1993/1994-	3
1983/84-1984/85.	3
June 1994-	3
2008/2011-	3
Issue 1 (Apr. 2000)-	3
1990-1995.	3
Sept. 1990/June 1991-	3
2002/2003/2004/2005-	3
2004/2005-2007/2008	3
Began in the 1970s; ceased in 1988?	3
1994/1995-1998/99.	3
1985-1987.	3
2002-2004.	3
1999	2
2004/2005-2005/2006.	2
AnnÃ©e scolaire 1989/90-annÃ©e scolaire 1990/91.	2
1979-1980.	2
1986/87-1987/88.	2
Began with 2007.	2
No. 1-3, 1994; v. 2, no. 1 (1995)-v.3, no. 2 (1997)	2
Ceased with Pre-summer 1987 issue.	2
v. 1, no. 1 (Jan. 1983)-	2
Ceased in the 1980s?	2
Began with 2006/2007?, ceased with 2010/2011.	2
Nov. 1994-Feb. 2002	2
Began with Juin 1992; ceased with Juin 1995?	2
-annÃ©e scolaire 1988/89.	2
1990-	2
1994/95 school year-1995/96 school year.	2
Began with 1998/1999 issue; ceased with 2011/2012.	2
1st-5th ed.; 1974-1980.	2
2000/2001/2001/2002-	2
Fall/winter 1995-Fall/winter 1997	2
No. 1 (July 1982)-no. 18 (Oct. 1986).	2
Began with 2005 ed.; ceased with 2011 ed.	2
Began with 1989/1990; ceased with 1990/1991.	2
Began in 1999.	2
Began with 1996/1997 issue.	2
Vol. 1, no. 1 (July 1985)-	2
1959?-1970?	2
1998/1999 Ã  2000/2001-1999/2000 Ã  2001/2002.	2
Ceased with Oct. 1982 issue.	2
Began publication in 1982.	2
-1983	2
1991-	2
Sept. 1986-June 1987 administration.	2
Vol. 1, no. 1 (fall 1984)-vol. 1, no. 2 (winter 1984) ; spring 1985-Oct. 1991.	2
AnnÃ©e scolaire 1993/1994.	2
v.1 (2005)-2009	2
ParaÃ®t depuis 1987; ne paraÃ®t plus aprÃ¨s annÃ©e scolaire 1992/1993.	2
Ceased with Apr. 1988.	2
Began with 1971?	2
Ceased with 2001?	2
-1992/93 school year. --	2
Nov. 2004-	2
ParaÃ®t depuis janv. 2001; ne paraÃ®t plus aprÃ¨s la livr. de janv. 2002?	2
1995/1996.	2
[1990/1991?]-	2
Aug. 1996-;	2
Ceased with: 1988.	2
Began with 1986 issue?; ceased with Mar. 1992 issue?	2
Vol. 1, no. 1-	2
Ceased in 1983?	2
Ceased with 1984?	2
1982-1984.	2
Ceased with 1985?	2
Juin 1989.	2
1985-1990.	2
A commencÃ© aprÃ¨s 1997.	2
2004/2005-	2
2001/03-	2
2009/10-	2
[1] (1994/95-1996/97)-4 (1997/1998-1999/2000).	2
Aug. [1986]-Feb. 1993.	2
1999/2000 issue-	2
1st ed. (1988)-[1990].	2
2008-	2
2004/2005-2010/2011.	2
Ceased before 1999.	2
ParaÃ®t depuis automne 1987; ne paraÃ®t plus aprÃ¨s annÃ©e scolaire 1992/1993.	2
Sept. 1988-	2
Ceased with Sept. 1989?	2
A cessÃ© de paraÃ®tre avant 1999.	2
2nd quarter (2000)-3rd quarter (2001).	2
1983-1984.	2
Fiscal year 1986/1987-fiscal year 1991/1992.	2
[Vol. 1] (1987)-vol. 2, 1988.	2
5th ed. (June 1999)-	2
Ceased with 1999/2000?	2
-annÃ©e scolaire 1991/92.	1
v. 1-      Jan. 1970-	1
Ceased with v. 11, no. 1 (1981).	1
2007/10-2010/13	1
1984?-1987.	1
2007/08	1
[1997/98 to 1999/2000]-	1
3rd ed. (1987).	1
1991/92-	1
Began with 2012/13; ceased with 2012/13.	1
PremieÌre livr. en 200-?	1
1976/77-1985/86.	1
1992-93 school year. --	1
Began and ceased with 2004/05.	1
1996/97 school year.	1
1985/1986.	1
Fall 1987-New Years 1989.	1
AnnÃ©e scolaire 1986/87-annÃ©e scolaire 1990/91.	1
68th; 1973.	1
1986	1
1993/1994.	1
Vol. 1, issue 1 (Jan. 1983)-	1
Ceased with issue for Sept. 1984?	1
4th ed. (1990)-	1
1996-2008.	1
Ceased in 1989.	1
1997/1998.	1
1997/98.	1
1996-2004.	1
2006/2007-2010/2011.	1
2008/09-	1
No. 1, Nov. 1988-	1
Ceased with no. 4 (May 1989).	1
1962-1981 ; 19th (1982)-	1
No. 1 (Mar. 2, 1983)-	1
Ceased in 1984?	1
1989-90.	1
Juin 1988-	1
2001/2002-	1
School year 1988/89-	1
Ceased with school year 1988/89 or school year 1989/90.	1
Vol. 1, no. 1.	1
2005-2006	1
2001/2002-2011/2012	1
1993/94 school year.	1
1972/1982-1980/1984.	1
Began with 1992 issue?	1
8th ed. (1982/83)-    .	1
1983-1984?.	1
1984	1
Nov. 1982-	1
1985-86-    .	1
1988	1
Began with 1979/80 issue.	1
Ceased with issue for 1984/85?	1
AnnÃ©e scolaire 1989/90-	1
1999/2000-2011/2012	1
Vol. 1, no. 1 (spring 1986)-vol. 6, no. 1 (fall/winter 1991).	1
Nov. 1991-	1
1990/91	1
Began publication in 200-.	1
2002-	1
2001/2002-2002/2003.	1
1992/1993-2005/2006.	1
Began with 2006; ceased with 2009.	1
Juin 1990.	1
Description based on: 2006 edition released in 2007.	1
July 1986-1994 ed.	1
Ceased with: Sept. 1989/June 1990.	1
Dec. 2004-	1
Vol. 17, no. 1 (Aug. 1938)-v. 25, no. 10 (1956) ; Vol. 1, no. 1 (May 1956)-v. 13, no. 2 (Mar./Apr. 1968) ; Vol. 1, no. 1 (June 7, 1968)-vol. 14, no. 18 (Sept. 11, 1981) ; Sept. 25, 1981-	1
Ceased with Mar. 5, 1993 issue.	1
[1st.] 1980/1986-	1
AnnÃ©e scolaire 1988/89-annÃ©e scolaire 1992/93.	1
Began with 2005/06.	1
1986/87.	1
1997/1998-1998/1999.	1
1985	1
Began with 2006/2007; ceased with 2007/2008.	1
1st ed. (Oct. 1998)-	1
1985-1986.	1
2003-2004.	1
1991-92 school year. --	1
2003-	1
Began with Mar. 3, 2008.	1
Vol. 1, no. 1 (Mar. 1988).	1
Oct. 1989-1995.	1
