First edition	109
Rev.	55
Second edition	36
Second edition.	33
First edition.	31
Version 1	23
1st ed.	23
2nd ed.	22
Rev. ed.	18
Rev. Oct. 1963.	12
3rd ed.	12
Version 1.0	8
[Rev. ed.].	8
Third edition.	7
Version 1.1	6
1993 ed.	5
Version 1.2	5
5th ed.	4
Rev. Nov. 1963.	4
Rev. [ed.]	4
Ãdition rÃ©visÃ©e.	3
[Rev. ed.]	3
4th ed.	3
Revised 1990.	3
Rev. 2nd ed.	3
Version 2.0	3
Revised.	3
Rev. Aug. 1962.	2
25th anniversary ed.	2
1994 ed.	2
Rev. March 1961.	2
Rev. 1990	2
Version 1.	2
10th ed.	2
Rev. July 1961.	2
6th printing.	2
Rev. Aug. 1963.	1
[Updated 4th ed.]	1
Updated and rev.	1
Rev. Jan. 1992.	1
2d ed., rev. and enl.	1
Revised November, 1964.	1
2nd ed., rev.	1
Update 2005.	1
Rev. 2009.	1
Updated	1
Version 2	1
Draft	1
17th ed.	1
2004 ed.	1
Rev. Jan. 1986.	1
Revised 10/1990.	1
[Rev. and updated ed.].	1
[Rev. version]	1
Consolidated version, Feb. 1988.	1
Updated August 2009	1
Rev. 2002.	1
Rev. May 1962.	1
1992 ed.	1
[2nd ed.]	1
v3.0.	1
Revised October 1963.	1
Rev. Feb. 1963	1
1991 ed.	1
Revised March 1999.	1
Rev. Feb. 1987.	1
Rev. Sept. 1964.	1
[1st ed.]	1
7th ed.	1
Updated April 2005.	1
[New ed.?]	1
7th ed., rev.	1
5th printing.	1
1986 ed.	1
rev.	1
Ed. 1	1
Rev. and updated 1991.	1
Rev. June 1963.	1
Interim, 1988.	1
Tentative ed.	1
[Rev.]	1
[Updated]	1
Final draft - rev.	1
Rev. April 2008 ed.	1
"Draft".	1
Repr.	1
Revised: 1986.	1
11th ed.	1
Ed. finale.	1
RÃ©v. juin 2000.	1
Rev. 02/99.	1
Repr. March 2008	1
Rev. March 2006	1
Revisions, July 2001.	1
Rev. 2005/09.	1
Revised December, 1963.	1
June 2004, Updated April 2005	1
Revised, 1986	1
Rev. /	1
Rev. Nov. 4, 2008	1
Updated 2007.	1
Rev. November 1999 ed.	1
Version 1.3	1
[New ed.]	1
Rev. June 1986.	1
Rev. Apr. 1961.	1
Rev. July 1996.	1
Rev. August 1962.	1
Rev. 04/05.	1
Rev. 1989.	1
RÃ©vision mai 2009.	1
3rd rev. ed.	1
Rev. 1st ed.	1
[Updated ed.]	1
Revised / by Gerd Andres.	1
Rev. January 1998.	1
4th revision.	1
Rev. May 1963.	1
Rev. 1991.	1
[Rev. 1995].	1
Revised	1
Rev. 1987.	1
Edition finale.	1
[Rev. 1989].	1
Draft.	1
[2nd ed.].	1
Rev. June 1964.	1
Version 1.00	1
Rev. June 1989.	1
Approximation #1	1
3rd ed., rev.	1
1995 supplement.	1
9th ed.	1
Rev. Dec. 1990.	1
7th printing.	1
Rev. [1988].	1
Rev. 1995.	1
Rev. Sept. 1963.	1
1989 ed.	1
Rev. by AADAC, 1997.	1
