System requirements for online access: Adobe Acrobat.	522
Mode of access: Internet.	154
Mode of access: World Wide Web.	32
System requirements for online access: Adobe Acrobat Reader.	25
System requirements for Teacher's guide: PC Compatible, Pentium processor running Windows 98/2000/ME/XP; 32 MB RAM minimum (64 MB recommended); 8X CD-ROM drive. Adobe Acrobat Reader 4.0 or greater.  O ...	18
System requirements: Adobe Acrobat Reader.	16
System requirements for Teacher's manual CD-ROM: Pentium processor running Windows 98/2000/ME/XP, 32 MB RAM minimum (64 MB recommended), 8X CD-ROM drive, Adobe Acrobat Reader 4.0 or greater.	12
System requirements: Adobe Acrobat.	11
System requirements for accompanying multimedia DVD: PC compatible: Intel(R) GHz or comparable AMD processor-based computer; Microsoft(R) Windows(R) XP/Vista; 1 GB RAM; monitor capable of 1024 x 768 s ...	9
System requirements for accompanying multimedia DVD: Macintosh(R): G4 1 GHz; Mac OS(R) X 10.4.11+, 10.5.3+; monitor capable of 1024 x 768 screen resolution and thousands of colours; 16-bit sound card; ...	9
System requirements for accompanying multimedia DVD: Platforms: Adobe(R) Reader(R) 9; Adobe(R) Flash(TM) Player 10; Microsoft(R) Office Word 2003; QuickTime(R) Player 7.6; Microsoft(R) Office Excel(R) ...	9
System requirements for accompanying multimedia DVD: Windows(R) XP/Vista: Microsoft(R) Internet Explorer 7 for Windows(R); Mozilla(R) Firefox(R) 3.0.	9
System requirements for accompanying multimedia DVD: Mac OS(R) X: Safari(TM) 3.2; Mozilla(R) Firefox(R) 3.0.	9
System requirements for online version: Adobe Acrobat.	7
System requirement for online access: Adobe Acrobat.	6
System requirement: Adobe Acrobat.	2
System requirements for accompanying CD-ROM: IBM PC or compatible with Microsoft Word.	2
VHS.	1
System requirements for PDF version: Adobe Acrobat.	1
Also available on Internet.	1
System requirements for online access: Adobe Acrobat..	1
DVD.	1
