Elzinga, Peter.	24
Cyncar-Hryschuk, Markiana.	20
Zurawell, Ron.	19
Burak-Bernard, SoniÍ¡a.	12
Poncia, Wayne.	12
Jackson, Patricia.	12
Borushchak, Bohdan.	12
Hailey, David.	11
Sheets, Marvin.	11
Alexander, Michael J.	10
Harstall, Christa,	10
Sundquist, Karen M.	9
IÍ¡Aremko, Halyna.	9
Brink, Jack.	8
Krahn, H.	8
Quinlan, Richard W.	8
Prescott, David R. C.	8
Willoughby, Michael,	7
Millard, Vern.	6
Moran, Stephen R.	6
Anderson, Dennis L.	6
Snyder, Joan.	6
Sunahara, F. D.	6
Kennedy, Murray J.	6
Mahoney, John M.	6
Li, Xiaomei.	5
Walker, D. G.	5
Blouin, FranÃ§ois.	5
Taylor, Brad N.	5
Adams, Barry.	5
Florence, L. Z.	5
Nicholson, Joel.	5
Wu, Shaole,	5
Turko, Xenia C.	4
Zyp, Hank C. J. M.	4
Orman, Rick.	4
Saffran, Marion A.	4
Anderson, Anne-Marie,	4
James, Ian R.	4
Petriw, Lesia.	4
Yuzdepski, I.	4
Elliot, L.	4
Wershler, Cleve.	4
Maguire, Thomas O.	4
Hyndman, Lou.	4
Corabian, Paula,	4
Colley, D. G.	4
Boyd, Doug H.	4
Sillito, M. T.	4
Perry, Sandra E.	4
Footz, Valerie.	4
Massolin, Philip A.	4
Powell, Karen L.	4
Craig, Jessica J.	4
Shane, Margaret A.	4
Fyfe, Richard W.	4
Friesen, David.	4
Holdaway, Edward.	4
Casement, Brendan.	3
Hastings, Ross,	3
Russell, Anthony P.	3
Zarkadas, Ä¬orgos.	3
McClay, A. S.	3
Bombak, Larissa Natalie,	3
Vasarab, Orest.	3
Hartmann, Barbara.	3
Roehl, Alfred Arnold.	3
Jensen, Erik J.	3
Boyda, Ann.	3
Ho, Nana	3
Bentz, Jerry A.	3
Hitchon, Brian,	3
Bachu, S.	3
Lytviak, A. T.	3
Sharma, M. P.	3
Dale, J. D.	3
Macyk, T. M.	3
Wong, Raymond Ki Wai.	3
McFetridge, R. J.	3
Hamilton, H. R.	3
Charlton, S. E. D.	3
Broda, David.	3
Todd, Arlen W.	3
Plattor, Emma,	3
Ritchie, J. R. Brent.	3
McClellan, Shirley.	2
Naidoo, Komali.	2
Nelson, R. Wayne.	2
Vujnovic, K.,	2
Knaak, Peter.	2
Powter, C. B.	2
Pole, M. W.	2
Knight, Mel.	2
Newman, Robert A.	2
Rezk, Claude.	2
Felty, Brian D.	2
James, Tom.	2
Good, Merle.	2
Hooper, J. C.	2
Ballantyne, E. E.	2
Elliott, Bob.	2
Seaton, Hugh.	2
Huebert, Kathy.	2
Hrudey, S. E.	2
Wellicome, Troy I.	2
Reeves, Brian.	2
Jonkel, Charles.	2
Dzenkiw, Randy E.	2
