[Edmonton] :	3070
Edmonton :	2624
Edmonton, Alta. :	1068
Edmonton, AB :	732
[Edmonton, Alta.] :	660
[Calgary] :	354
Calgary :	352
Edmonton,	305
[Edmonton :	291
[Alberta] :	246
[Edmonton, Alta. :	133
Calgary, Alta. :	114
[Edmonton?] :	68
[Edmonton, Alta.?] :	66
[Edmonton, AB] :	49
Vegreville, Alta. :	37
Barrhead :	36
[Calgary :	34
[S.l.] :	28
Lethbridge, Alta. :	26
[Barrhead] :	26
Edmonton, Alta., :	24
Vegreville, AB :	22
[Edmonton?, Alta.] :	21
Edmonton, Alberta :	21
Alberta :	20
Edmonton, Alta., Canada :	19
Lethbridge :	17
[Edmonton? :	17
[S.l. :	14
[Alberta :	14
St. Albert :	14
[Manning, Alta.] :	13
[Edmonton, Alberta] :	13
[Edmonton, AB :	12
Edmonton, Alta :	12
Peace River, Alta. :	12
Calgary, AB :	11
S.l. :	10
[Edmonton, Alta.? :	9
[Lethbridge, Alta.] :	9
[Peace River, Alta.] :	9
Alberta, AB :	7
[Calgary, Alta.] :	7
[Edmonton, Alta] :	6
[Olds, Alta.] :	6
Peace River :	6
Toronto, Ont. :	6
Olds, Alta. :	5
[Canmore, Alta.] :	5
Sherwood Park :	5
Toronto :	5
Edmonton? :	5
Vancouver, B.C. :	5
Edmonton, Alta.? :	5
[Calgary, Alta. :	5
[Edmonton] ;	5
[s.l. :	4
[Fairview, Alta. :	4
Barrhead, Alta. :	4
[Calgary?] :	3
[Vegreville] :	3
[Edmonton, Alta.] ;	3
[Edmonton, Alberta :	3
[Peace River, AB] :	3
Edmonton], Alta.:	3
Grande Prairie, Alta. :	3
Edmonton, AB:	3
[Valleyview, Alta.] :	3
Edmonton] :	3
[Barrhead, Alta.] :	3
[Vegreville, Alta.] :	3
Calgary, Alta :	3
Red Deer, Alta. :	3
[Edmonton, AB?] :	2
[Grande Prairie, Alta.] :	2
Edmonton, Ab. :	2
Canmore, Alta. :	2
[Edmonton], Alberta :	2
Edmonton, Alb. :	2
Edmonton , Alta. :	2
Edmonton:	2
[Pincher Creek, Alta. :	2
[Edmonton]	2
[Edmonton, Alta.]:	2
[Fairview :	2
[Edmonton, Alta?] :	2
[Ottawa] :	2
[Edmonton, AB? :	2
[Montreal, PQ] :	2
Helsinki, Finland :	2
Edmonton, AB. :	2
Calgary, Alberta :	2
[Edmonton?, Alta. :	2
[Alta. :	1
[Sherwood Park, Alta. :	1
Darwin :	1
[Edmonton, Alta. ] :	1
[Edmonton	1
Kingston, Ont. :	1
[Edson, Alta.] :	1
[Peace River, Alta.?] :	1
[Camrose, Alta.] :	1
[Edmonton, Alta :	1
Edmonton	1
Grande Prairie, Alta.? :	1
[Edmonotn] :	1
[Sherwood Park, Alta.] :	1
Vegreville, Alberta :	1
[Edmonton, Alberta.] :	1
Devon, [Alta.] :	1
Edmonton, Environment Council of Alberta,	1
Edmonton, [Alta.] :	1
[Three Hills, Alta.] :	1
[Toronto] :	1
Edmonton, AB	1
Edmonton, Ab :	1
[Manning, Alta. :	1
[Rocky Mountain House, Alta.] :	1
[St. Paul, Alberta] :	1
Guelph, ON :	1
Barrhead, AB. :	1
[Peace River, Alta., Canada] :	1
Vancouver :	1
Edmonton, :	1
Winnipeg :	1
[Medicine Hat, Alta. :	1
Hinton :	1
Burlington, Ont. :	1
[S.l.] : Ont. :	1
[Bonnyville, Alta.? :	1
(Pincher Creek, AB :	1
Olds :	1
41 l. :	1
[Alberta? :	1
St. Paul, Alberta :	1
[Edmonton:	1
[Peace River] :	1
[Hinton] :	1
Red Deer :	1
Edmonton , AB :	1
Edmonton, Alta.	1
[Edmonton, Alta.]	1
[Edmonton, :	1
[Edmonton, AB]	1
Waldron, Heathfield, East Sussex, U.K. :	1
[Madrid, Spain] :	1
Grande Centre, Alta. :	1
St. Paul [Alta.] :	1
Alberta Transportation],	1
Edmonton , Alta :	1
Banff, AB :	1
[Smoky Lake, Alta.] :	1
Smoky Lake [Alta.] :	1
[Ottawa, Ont.] :	1
Edmonton ;	1
[Vegreville, Alta.? :	1
MÃ¼nchen :	1
[Edmonton :Government of Alberta],	1
Stettler, Alta. :	1
Wetaskiwin, Alta. :	1
[S.l]. :	1
[High Prairie, Alta.] :	1
Westlock, Alta. :	1
Canmore, AB :	1
St. Paul, Alta. :	1
Dordrecht ;	1
Boston :	1
Hingham, MA, U.S.A. :	1
Lacombe, Alta. :	1
[Edmonton, l Alta.] :	1
Helsins[sic]ki, Finland :	1
[s.l.] :	1
Yorke, Maine :	1
[Edmonton, Alta., Canada :	1
[Edmonton ] :	1
Red Deer, AB :	1
[London,	1
[Innisfail, Alta.] :	1
Roberts Creek, B.C. :	1
Montreal ;	1
Edmonton, Atla. :	1
[Edmonton, AB	1
[Calgary?, Alta.] :	1
[Airdrie, Alta. :	1
Olds, AB :	1
[Peace River, Alta. :	1
[Edmonton, Alta.] :Alberta Education,	1
Ottawa :	1
[Ottawa :	1
