ingest key	viaf ID	LC ID
http://example.org/1010112#Agent100-10	http://viaf.org/viaf/79098781	http://id.loc.gov/authorities/names/n81005232
http://example.org/1010108#Agent100-10	http://viaf.org/viaf/79098781	http://id.loc.gov/authorities/names/n81005232
http://example.org/1010105#Agent610-19	http://viaf.org/viaf/135819217	http://id.loc.gov/authorities/names/n79054869
http://example.org/1047853#Agent610-19	http://viaf.org/viaf/135819217	http://id.loc.gov/authorities/names/n79054869
http://example.org/1047860#Agent610-20	http://viaf.org/viaf/135819217	http://id.loc.gov/authorities/names/n79054869
http://example.org/104031#Agent610-20	http://viaf.org/viaf/135819217	http://id.loc.gov/authorities/names/n79054869
http://example.org/1016520#Agent610-23	http://viaf.org/viaf/135819217	http://id.loc.gov/authorities/names/n79054869
http://example.org/1010110#Agent610-18	http://viaf.org/viaf/135819217	http://id.loc.gov/authorities/names/n79054869
http://example.org/1010114#Agent710-21	http://viaf.org/viaf/135819217	http://id.loc.gov/authorities/names/n79054869
http://example.org/1079198#Agent610-20	http://viaf.org/viaf/135819217	http://id.loc.gov/authorities/names/n79054869
http://example.org/1010712#Agent610-20	http://viaf.org/viaf/135819217	http://id.loc.gov/authorities/names/n79054869
http://example.org/1069141#Agent610-21	http://viaf.org/viaf/135819217	http://id.loc.gov/authorities/names/n79054869
http://example.org/1010112#Agent610-18	http://viaf.org/viaf/135819217	http://id.loc.gov/authorities/names/n79054869
http://example.org/1066756#Agent610-21	http://viaf.org/viaf/135819217	http://id.loc.gov/authorities/names/n79054869
http://example.org/1066779#Agent610-21	http://viaf.org/viaf/135819217	http://id.loc.gov/authorities/names/n79054869
http://example.org/1066782#Agent610-20	http://viaf.org/viaf/135819217	http://id.loc.gov/authorities/names/n79054869
http://example.org/1010114#Agent110-10	http://viaf.org/viaf/143703317	http://id.loc.gov/authorities/names/n79075287
http://example.org/1020939#Agent110-11	http://viaf.org/viaf/143703317	http://id.loc.gov/authorities/names/n79075287
http://example.org/1014128#Agent110-13	http://viaf.org/viaf/143703317	http://id.loc.gov/authorities/names/n79075287
http://example.org/1010114#Agent710-20	http://viaf.org/viaf/129928407	http://id.loc.gov/authorities/names/n80104762
http://example.org/1010139#Agent100-11	http://viaf.org/viaf/108218959	http://id.loc.gov/authorities/names/n79139701
http://example.org/1047857#Agent100-13	http://viaf.org/viaf/111173253	http://id.loc.gov/authorities/names/no97000606
http://example.org/1017729#Agent700-20	http://viaf.org/viaf/56638213	http://id.loc.gov/authorities/names/n81100524
http://example.org/1017729#Agent710-22	http://viaf.org/viaf/127898067	http://id.loc.gov/authorities/names/n50056711
http://example.org/1079198#Agent100-12	http://viaf.org/viaf/304974754	http://id.loc.gov/authorities/names/n50016102
http://example.org/1055132#Agent100-12	http://viaf.org/viaf/37828764	http://id.loc.gov/authorities/names/n92046482
http://example.org/10821#Agent100-12	http://viaf.org/viaf/2651941	http://id.loc.gov/authorities/names/n80046418
http://example.org/104548#Agent100-11	http://viaf.org/viaf/2651941	http://id.loc.gov/authorities/names/n80046418
http://example.org/1010712#Agent100-11	http://viaf.org/viaf/109111383	http://id.loc.gov/authorities/names/n85070407
http://example.org/1010712#Agent700-23	http://viaf.org/viaf/100259193	http://id.loc.gov/authorities/names/n78093414
http://example.org/1010712#Agent710-24	http://viaf.org/viaf/126655418	http://id.loc.gov/authorities/names/n79040066
http://example.org/1022084#Agent110-11	http://viaf.org/viaf/126655418	http://id.loc.gov/authorities/names/n79040066
http://example.org/1010141#Agent100-10	http://viaf.org/viaf/264191838	http://id.loc.gov/authorities/names/n50031308
http://example.org/1010141#Agent610-18	http://viaf.org/viaf/132007575	http://id.loc.gov/authorities/names/n80076378
http://example.org/1046635#Agent100-15	http://viaf.org/viaf/112779364	http://id.loc.gov/authorities/names/no2002010529
