ingest key	viaf ID	LC ID
http://example.org/idm45882455050240#Agent100-3	http://viaf.org/viaf/64111841	http://id.loc.gov/authorities/names/n50039449
http://example.org/idm45882455050240#Work	http://worldcat.org/oclc/667139996	http://worldcat.org/entity/work/id/4163282958
