ingest key	viaf ID	LC ID
http://example.org/idm45882466148016#Agent100-3	http://viaf.org/viaf/19701665	http://id.loc.gov/authorities/names/n80036700
http://example.org/idm45882466148016#Work	http://worldcat.org/oclc/783932133	http://worldcat.org/entity/work/id/41108951
