name	ingest key	viaf ID	LC ID
Metis Association of the Northwest Territories.	http://example.org/1397429#Agent710-28	http://viaf.org/viaf/142525134	http://id.loc.gov/authorities/names/n77005373
Wang, Jinghai.	http://example.org/1414078#Agent700-20	http://viaf.org/viaf/299980606	http://id.loc.gov/authorities/names/n86072315
Chion, Michel, 1947-	http://example.org/1391910#Agent100-12	http://viaf.org/viaf/39566344	http://id.loc.gov/authorities/names/n83013090
Zhou, Yuquan.	http://example.org/1415212#Agent700-19	http://viaf.org/viaf/14145397	http://id.loc.gov/authorities/names/n2003063968
Kobayashi, Takiji, 1903-1933.	http://example.org/1422965#Agent100-10	http://viaf.org/viaf/51848570	http://id.loc.gov/authorities/names/n50082236
Sŏk, Chu-sŏn, 1911-	http://example.org/1427078#Agent100-13	http://viaf.org/viaf/51848570	http://id.loc.gov/authorities/names/n82032356
Yang, Mu, 1940-	http://example.org/1426797#Agent100-13	http://viaf.org/viaf/44586218	http://id.loc.gov/authorities/names/n81069280
Hilton, R. H. (Rodney Howard), 1916-2002.	http://example.org/1318950#Agent100-15	http://viaf.org/viaf/32011060	http://id.loc.gov/authorities/names/n50036156
Tang, Yin, 1470-1524.	http://example.org/1425846#Agent100-13	http://viaf.org/viaf/49291826	http://id.loc.gov/authorities/names/n81089505
Church of Scotland	http://example.org/1531019#Agent610-22	http://viaf.org/viaf/140145807	http://id.loc.gov/authorities/names/n80067131
Gil, Benjamin.	http://example.org/1338653#Agent100-9	http://viaf.org/viaf/34309462	http://id.loc.gov/authorities/names/nr91004132
Kondoleon, Harry.	http://example.org/1375295#Agent600-17	http://viaf.org/viaf/93685698	http://id.loc.gov/authorities/names/n85812310
Kondoleon, Harry.	http://example.org/1375295#Agent700-18	http://viaf.org/viaf/93685698	http://id.loc.gov/authorities/names/n85812310
Abe, Shintarō, 1924-	http://example.org/1337827#Agent100-12	http://viaf.org/viaf/93685698	http://id.loc.gov/authorities/names/n83146234
李　商隐, 813-858	http://example.org/1427192#Agent880-27	http://viaf.org/viaf/73666	http://id.loc.gov/authorities/names/n83146234
Liu, Yazhou.	http://example.org/1413352#Agent100-10	http://viaf.org/viaf/262378640	http://id.loc.gov/authorities/names/n79046329
Pérez, Janet.	http://example.org/1336681#Agent700-24	http://viaf.org/viaf/39394103	http://id.loc.gov/authorities/names/n83151860
McCool, Daniel, 1950-	http://example.org/1558049#Agent700-23	http://viaf.org/viaf/52625860	http://id.loc.gov/authorities/names/n85030642
Great Britain. School Curriculum Development Committee.	http://example.org/1309360#Agent710-26	http://viaf.org/viaf/132351052	http://id.loc.gov/authorities/names/n85129883
Fujisawa, Shūhei, 1927-1997.	http://example.org/1426717#Agent100-11	http://viaf.org/viaf/32291394	http://id.loc.gov/authorities/names/n82011979
Hou, Yong.	http://example.org/1412648#Agent700-27	http://viaf.org/viaf/304979507	http://id.loc.gov/authorities/names/n80015962
Hackett, Glen.	http://example.org/1558274#Agent100-8	http://viaf.org/viaf/8822867	http://id.loc.gov/authorities/names/n85160552
Esso Resources Canada.	http://example.org/1555992#Agent610-16	http://viaf.org/viaf/155861113	http://id.loc.gov/authorities/names/n90623667
Esso Resources Canada.	http://example.org/1556922#Agent610-16	http://viaf.org/viaf/155861113	http://id.loc.gov/authorities/names/n90623667
Esso Resources Canada.	http://example.org/1556922#Agent710-20	http://viaf.org/viaf/155861113	http://id.loc.gov/authorities/names/n90623667
Freedman, Estelle B., 1947-	http://example.org/1296772#Agent700-22	http://viaf.org/viaf/72554614	http://id.loc.gov/authorities/names/n80129618
Đoković, Milan, 1908-1993.	http://example.org/1352762#Agent100-9	http://viaf.org/viaf/20489775	http://id.loc.gov/authorities/names/n94061905
Banff Centre.	http://example.org/1405518#Agent110-11	http://viaf.org/viaf/147744839	http://id.loc.gov/authorities/names/n80072770
Holtvedt, Reidar, 1904-	http://example.org/1535336#Agent100-13	http://viaf.org/viaf/30823752	http://id.loc.gov/authorities/names/n79127977
Council for Mutual Economic Assistance.	http://example.org/1371341#Agent610-20	http://viaf.org/viaf/18088866	http://id.loc.gov/authorities/names/n79106441
Legator, Marvin S., 1926-	http://example.org/1556444#Agent700-27	http://viaf.org/viaf/113066978	http://id.loc.gov/authorities/names/n81040804
Carleton, Willard T.	http://example.org/1002457#Agent700-23	http://viaf.org/viaf/45707453	http://id.loc.gov/authorities/names/n84148176
Dommisse, Roger A.	http://example.org/1352079#Agent700-29	http://viaf.org/viaf/6462767	http://id.loc.gov/authorities/names/n87894803
Polański, Kazimierz, 1929-	http://example.org/1370972#Agent700-25	http://viaf.org/viaf/101736308	http://id.loc.gov/authorities/names/n85002334
Berlin, Graydon Lennis, 1943-	http://example.org/1558019#Agent700-24	http://viaf.org/viaf/35704398	http://id.loc.gov/authorities/names/n77010994
