ingest key	viaf ID	LC ID
http://example.org/idm45882460408800#Agent100-3	http://viaf.org/viaf/62631835	http://id.loc.gov/authorities/names/n2008082560
http://example.org/idm45882460408800#Work	http://worldcat.org/oclc/957636508	http://worldcat.org/entity/work/id/7974924
