ingest key	viaf ID	LC ID
http://example.org/idm45882466792704#Agent100-3	http://viaf.org/viaf/47566657	http://id.loc.gov/authorities/names/n87944366
http://example.org/idm45882466792704#Work	http://worldcat.org/oclc/62546146	http://worldcat.org/entity/work/id/46899027
