ingest key	viaf ID	LC ID
http://example.org/idm45882446163584#Agent100-3	http://viaf.org/viaf/27433870	http://id.loc.gov/authorities/names/n89631224
http://example.org/idm45882446163584#Work	http://worldcat.org/oclc/669407719	http://worldcat.org/entity/work/id/7482220
