ingest key	viaf ID	LC ID
http://example.org/idm45882448919440#Agent100-3	http://viaf.org/viaf/64345371	http://id.loc.gov/authorities/names/n86838540
http://example.org/idm45882448919440#Work	http://worldcat.org/oclc/1027798220	http://worldcat.org/entity/work/id/3768752953
