name	ingest key	viaf ID	LC ID
Study Group of Geometry.	http://example.org/1049790#Agent810-24	http://viaf.org/viaf/147184303	http://id.loc.gov/authorities/names/n50083079
Humphries, Charles.	http://example.org/1032494#Agent100-11	http://viaf.org/viaf/10858482	http://id.loc.gov/authorities/names/no2010072887
Marting, Elizabeth,	http://example.org/1018926#Agent700-21	http://viaf.org/viaf/49682536	http://id.loc.gov/authorities/names/n50052461
Marting, Elizabeth,	http://example.org/1021308#Agent700-19	http://viaf.org/viaf/49682536	http://id.loc.gov/authorities/names/n50052461
Marting, Elizabeth,	http://example.org/1009787#Agent700-19	http://viaf.org/viaf/49682536	http://id.loc.gov/authorities/names/n50052461
Clark, Evans, 1888-1970,	http://example.org/1016375#Agent100-11	http://viaf.org/viaf/71318985	http://id.loc.gov/authorities/names/nr2001021031
Kirby, Michael	http://example.org/1061713#Agent700-28	http://viaf.org/viaf/2990148451576815970005	http://id.loc.gov/authorities/names/n2016069296
Noten, Francis L. van,	http://example.org/1044559#Agent700-24	http://viaf.org/viaf/29542785	http://id.loc.gov/authorities/names/n79007793
Rowe, Thomas, 1687-1715.	http://example.org/1069767#Agent700-18	http://viaf.org/viaf/66456389	http://id.loc.gov/authorities/names/n86840936
Hanson, Duane.	http://example.org/107888#Agent600-18	http://viaf.org/viaf/37191512	http://id.loc.gov/authorities/names/n84045097
Hanson, Duane.	http://example.org/107888#Agent700-19	http://viaf.org/viaf/37191512	http://id.loc.gov/authorities/names/n84045097
Withner, Carl L. (Carl Leslie)	http://example.org/1022900#Agent100-11	http://viaf.org/viaf/34532660	http://id.loc.gov/authorities/names/n84041620
Tu, Eugenia Y.	http://example.org/1000520#Agent700-26	http://viaf.org/viaf/60364291	http://id.loc.gov/authorities/names/n79112649
Landsorganisasjonen i Norge.	http://example.org/1000856#Agent610-20	http://viaf.org/viaf/144836359	http://id.loc.gov/authorities/names/n86136291
Cuddihy, John Murray.	http://example.org/1050827#Agent100-14	http://viaf.org/viaf/51817514	http://id.loc.gov/authorities/names/n85347281
Lewis, Oscar, 1893-1992.	http://example.org/1016629#Agent700-27	http://viaf.org/viaf/19744598	http://id.loc.gov/authorities/names/n50049586
Lewis, Oscar, 1893-1992.	http://example.org/1020610#Agent100-10	http://viaf.org/viaf/19744598	http://id.loc.gov/authorities/names/n50049586
Lewis, Oscar, 1893-1992.	http://example.org/1020191#Agent700-23	http://viaf.org/viaf/19744598	http://id.loc.gov/authorities/names/n50049586
British Broadcasting Corporation.	http://example.org/1007865#Agent610-19	http://viaf.org/viaf/127458402	http://id.loc.gov/authorities/names/http://id.loc.gov/authorities/names/n79074359
British Broadcasting Corporation.	http://example.org/105004#Agent710-21	http://viaf.org/viaf/127458402	http://id.loc.gov/authorities/names/http://id.loc.gov/authorities/names/n79074359
Andreian Cazacu, Cabiria.	http://example.org/106389#Agent100-12	http://viaf.org/viaf/64247063	http://id.loc.gov/authorities/names/n79106645
Deutsche Gesellschaft für Mineralölwissenschaft und Kohlechemie.	http://example.org/104114#Agent710-23	http://viaf.org/viaf/135492681	http://id.loc.gov/authorities/names/n82147114
Sayles, G. O. (George Osborne), 1901-1994.	http://example.org/1022300#Agent100-16	http://viaf.org/viaf/88040764	http://id.loc.gov/authorities/names/n83216054
Makielski, S. J. (Stanislaw J.), 1935-	http://example.org/105173#Agent100-11	http://viaf.org/viaf/94692216	http://id.loc.gov/authorities/names/n80079617
Limited Editions Club.	http://example.org/1090546#Agent710-28	http://viaf.org/viaf/135877306	http://id.loc.gov/authorities/names/n80036752
Limited Editions Club.	http://example.org/1090553#Agent710-25	http://viaf.org/viaf/135877306	http://id.loc.gov/authorities/names/n80036752
Crow, Duncan,	http://example.org/1070908#Agent700-22	http://viaf.org/viaf/38159344	http://id.loc.gov/authorities/names/n50018514
Wesley, Samuel, 1662-1735.	http://example.org/1017013#Agent100-9	http://viaf.org/viaf/49247050	http://id.loc.gov/authorities/names/n85112239
Gelb, Joyce, 1940- ,	http://example.org/1027484#Agent100-14	http://viaf.org/viaf/110293513	http://id.loc.gov/authorities/names/http://id.loc.gov/authorities/names/n82005871
Sherwin-White, A. N. (Adrian Nicholas)	http://example.org/1040449#Agent100-11	http://viaf.org/viaf/73848684	http://id.loc.gov/authorities/names/n83198335
Hyde, H. Montgomery (Harford Montgomery), 1907-1989.	http://example.org/1028607#Agent100-16	http://viaf.org/viaf/92407707	http://id.loc.gov/authorities/names/n50030373
Kučera, Henry.	http://example.org/1096060#Agent100-10	http://viaf.org/viaf/35258482	http://id.loc.gov/authorities/names/n82019901
Kimpton, Mary Hamilton.,	http://example.org/1019833#Agent700-26	http://viaf.org/viaf/13732313	http://id.loc.gov/authorities/names/n85030512
Mills, Theodore M.	http://example.org/1022964#Agent100-18	http://viaf.org/viaf/69483565	http://id.loc.gov/authorities/names/n83139402
Bishop, Lloyd K.,	http://example.org/1059956#Agent700-22	http://viaf.org/viaf/53427333	http://id.loc.gov/authorities/names/n97000240
University of California, Berkeley. University Art Museum.	http://example.org/1087168#Agent710-23	http://viaf.org/viaf/140646404	http://id.loc.gov/authorities/names/n79058422
Browne, J. Ross (John Ross), 1821-1875.	http://example.org/1026273#Agent100-12	http://viaf.org/viaf/67538193	http://id.loc.gov/authorities/names/n79056492
Browne, J. Ross (John Ross), 1821-1875.	http://example.org/1026273#Agent700-26	http://viaf.org/viaf/67538193	http://id.loc.gov/authorities/names/n79056492
Garraty, John A. (John Arthur), 1920-2007.	http://example.org/1067909#Agent100-12	http://viaf.org/viaf/97836975	http://id.loc.gov/authorities/names/n79121338
Hayes, Bartlett H., 1904-1988.	http://example.org/1077327#Agent100-10	http://viaf.org/viaf/528301	http://id.loc.gov/authorities/names/n82133769
Dodge, Bayard, 1888-1972,	http://example.org/1098121#Agent700-26	http://viaf.org/viaf/60558248	http://id.loc.gov/authorities/names/n86024933
Falconbridge, John Delatre, 1875-1968.	http://example.org/107222#Agent100-10	http://viaf.org/viaf/78364609	http://id.loc.gov/authorities/names/no95042184
Merrill, George D.,	http://example.org/1057147#Agent700-24	http://viaf.org/viaf/3718502	http://id.loc.gov/authorities/names/n50035988
Fast, Howard, 1914-2003.	http://example.org/1036002#Agent100-11	http://viaf.org/viaf/108416567	http://id.loc.gov/authorities/names/n79043401
Steinbeck, John, 1902-1968	http://example.org/1045456#Agent600-22	http://viaf.org/viaf/96992551	http://id.loc.gov/authorities/names/n79081460
Staley, Edgcumbe, 1845-	http://example.org/1000489#Agent100-12	http://viaf.org/viaf/115439580	http://id.loc.gov/authorities/names/n87819484
