ingest key	viaf ID	LC ID
http://example.org/idm45882459047552#Agent100-3	http://viaf.org/viaf/59091257	http://id.loc.gov/authorities/names/n80030695
http://example.org/idm45882459047552#Work	http://worldcat.org/oclc/681805049	http://worldcat.org/entity/work/id/757271675
