Column 1	VIAFP	VIAF-ID	score	Cor	VIAFC	score-c	Column 2	Column 3	Column 4	blank
Wheeler, Mortimer, 1890-1976	49233014	49233014	0.9655172414	Wheeler, Mortimer, 1890-1976			Person		http://example.org/1081573#Agent100-12	
Graham, Ian				Graham, Ian			Person		http://example.org/1081573#Agent700-22	
Odier, Daniel, 1945-	110432689	110432689	0.8333333333	Odier, Daniel, 1945-			Person		http://example.org/109708#Agent100-10	
Paukszta, Eugeniusz	35389301	35389301	1	Paukszta, Eugeniusz			Person		http://example.org/1097736#Agent100-10	
Ukraïnka, Lesi͡a, 1871-1913	22278310	22278310	0.9285714286	Ukraïnka, Lesi͡a, 1871-1913			Person		http://example.org/1095644#Agent600-18	
Kostenko, A. I	52101313	52101313	0.9333333333	Kostenko, A. I			Person		http://example.org/1095644#Agent700-19	
Ukraïnka, Lesi͡a, 1871-1913	22278310	22278310	0.9285714286	Ukraïnka, Lesi͡a, 1871-1913			Person		http://example.org/1095643#Agent600-18	
Kostenko, A. I	52101313	52101313	0.9333333333	Kostenko, A. I			Person		http://example.org/1095643#Agent700-19	
Kostenko, A. I	52101313	52101313	0.9333333333	Kostenko, A. I			Person		http://example.org/1095498#Agent100-10	
Shevchenko, Taras, 1814-1861	71436235	71436235	1	Shevchenko, Taras, 1814-1861			Person		http://example.org/1095498#Agent600-19	
Gray, Simon, 1936-2008	79070415	79070415	0.9565217391	Gray, Simon, 1936-2008			Person		http://example.org/1045385#Agent100-11	
McCarthy, Richard Joseph	100225982	100225982	1	McCarthy, Richard Joseph			Person		http://example.org/1098100#Agent100-11	
Raffouli, Faraj	2357367	2357367	1	Raffouli, Faraj			Person		http://example.org/1098100#Agent700-20	
Bagdad (Ariz.) al-Hikma University. Oriental Institute. Publications				Bagdad (Ariz.) al-Hikma University. Oriental Institute. Publications			Jurisdiction		http://example.org/1098100#Agent810-21	
Topping, Donald M	38192920	38192920	0.9444444444	Topping, Donald M			Person		http://example.org/1099397#Agent100-12	
Ogo, Pedro	33293905	33293905	1	Ogo, Pedro			Person		http://example.org/1099397#Agent700-23	
University of Hawaii (Honolulu). Pacific and Asian Linguistics Institute		127295561		University of Hawaii (Honolulu). Pacific and Asian Linguistics Institute	127295561	1	Organization		http://example.org/1099397#Agent810-24	
Kavaḍī, Nareśa, 1922-				Kavaḍī, Nareśa, 1922-			Person		http://example.org/1099027#Agent100-10	
Southworth, Franklin C., 1929- 	118850813	118850813	0.8823529412	Southworth, Franklin C., 1929- 			Person		http://example.org/1099027#Agent700-19	
Bender, Byron Wilbur	109191158	109191158	1	Bender, Byron Wilbur			Person		http://example.org/1099443#Agent100-13	
University of Hawaii (Honolulu). Pacific and Asian Linguistics Institute		127295561		University of Hawaii (Honolulu). Pacific and Asian Linguistics Institute	127295561	1	Organization		http://example.org/1099443#Agent810-25	
Grafenauer, Ivan	69053904	69053904	1	Grafenauer, Ivan			Person		http://example.org/1008299#Agent100-12	
Kumer, Zmaga	42107147	42107147	1	Kumer, Zmaga			Person		http://example.org/1008299#Agent700-24	
Michňák, Karel				Michňák, Karel			Person		http://example.org/1034153#Agent100-10	
Urbánek, Eduard	7796428	7796428	1	Urbánek, Eduard			Person		http://example.org/1034153#Agent700-21	
Alan, Josef				Alan, Josef			Person		http://example.org/1080268#Agent100-9	
Bazylow, Ludwik	41855762	41855762	1	Bazylow, Ludwik			Person		http://example.org/1039772#Agent100-12	
Kraus, Gabriel	250603580	250603580	1	Kraus, Gabriel			Person		http://example.org/1003270#Agent100-11	
Żółkiewski, Stefan	64038924	64038924	1	Żółkiewski, Stefan			Person		http://example.org/1064101#Agent100-9	
Hopfinger, Maryla	36966444	36966444	1	Hopfinger, Maryla			Person		http://example.org/1064101#Agent700-19	
Rudzińska, Kamila	164794735	164794735	1	Rudzińska, Kamila			Person		http://example.org/1064101#Agent700-20	
Instytut Badań Literackich (Polska Akademia Nauk)		97110939		Instytut Badań Literackich (Polska Akademia Nauk)	97110939	1	Organization		http://example.org/1064101#Agent710-21	
Zalewski, Witold	39398687	39398687	1	Zalewski, Witold			Person		http://example.org/1097808#Agent100-10	
Endsjø, Per-Christian	51278353	51278353	1	Endsjø, Per-Christian			Person		http://example.org/1004961#Agent100-11	
Bergen (Norway)				Bergen (Norway)			Jurisdiction		http://example.org/1004961#Agent810-20	
Political and Economic Planning		122964080		Political and Economic Planning	122964080	0.96875	Organization		http://example.org/1083296#Agent110-11	
Sponsus. Italian, Latin &amp; Provençal				Sponsus. Italian, Latin &amp; Provençal			Organization		http://example.org/1083161#Agent110-10	
Avalle, D'Arco Silvio	23597	23597	1	Avalle, D'Arco Silvio			Person		http://example.org/1083161#Agent700-19	
Monterosso, Raffaello	73895421	73895421	0.9545454545	Monterosso, Raffaello			Person		http://example.org/1083161#Agent700-20	
Burkhart, Robert Christopher, 1928-				Burkhart, Robert Christopher, 1928-			Person		http://example.org/1076661#Agent100-10	
Fragapane, Paolo	70255642	70255642	1	Fragapane, Paolo			Person		http://example.org/1074525#Agent100-10	
Spontini, Gaspare, 1774-1851	27253271	27253271	0.9655172414	Spontini, Gaspare, 1774-1851			Person		http://example.org/1074525#Agent600-18	
Steblin-Kamenskiĭ, M. I. (Mikhail Ivanovich)	51719657	51719657	1	Steblin-Kamenskiĭ, M. I. (Mikhail Ivanovich)			Person		http://example.org/1077010#Agent100-10	
Smoter, Jerzy Maria	48917598	48917598	0.95	Smoter, Jerzy Maria			Person		http://example.org/1082541#Agent100-10	
Chopin, Frédéric, 1810-1849	71319254	71319254	1	Chopin, Frédéric, 1810-1849			Person		http://example.org/1082541#Agent600-19	
Potocka, Delfina (Komar), 1807?-1877				Potocka, Delfina (Komar), 1807?-1877			Person		http://example.org/1082541#Agent600-20	
Żółkiewski, Stefan	64038924	64038924	1	Żółkiewski, Stefan			Person		http://example.org/1096481#Agent100-10	
Mickiewicz, Adam, 1798-1855	64009368	64009368	0.9642857143	Mickiewicz, Adam, 1798-1855			Person		http://example.org/1096481#Agent600-18	
Instytut Badań Literackich (Polska Akademia Nauk)		97110939		Instytut Badań Literackich (Polska Akademia Nauk)	97110939	1	Organization		http://example.org/1096481#Agent810-19	
Deli͡usin, Lev Petrovich				Deli͡usin, Lev Petrovich			Person		http://example.org/1039596#Agent100-10	
Kossak, Jerzy				Kossak, Jerzy			Person		http://example.org/1023797#Agent100-10	
Niedermann, Erwin	18014466	18014466	1	Niedermann, Erwin			Person		http://example.org/1011777#Agent100-12	
Sage, George Harvey	274792917	274792917	1	Sage, George Harvey			Person		http://example.org/1072786#Agent100-15	
Short, George Douglas, 1941-				Short, George Douglas, 1941-			Person		http://example.org/1044089#Agent100-11	
Jones, W. M				Jones, W. M			Person		http://example.org/1046506#Agent100-11	
Nixon, Howard L., 1944-	5046054	5046054	1	Nixon, Howard L., 1944-			Person		http://example.org/103516#Agent100-11	
Artioli, Lamberto, 1921-	216088634	216088634	0.8888888889	Artioli, Lamberto, 1921-			Person		http://example.org/1035365#Agent100-10	
Walker, Stella A	239401976	239401976	0.9411764706	Walker, Stella A			Person		http://example.org/1080632#Agent100-15	
Ripley, Aiden Lassell, 1896-1969	45197506	45197506	1	Ripley, Aiden Lassell, 1896-1969			Person		http://example.org/1088349#Agent100-12	
Lamb, Dana Storrs, 1901-				Lamb, Dana Storrs, 1901-			Person		http://example.org/1088349#Agent700-21	
Lewis, Guy				Lewis, Guy			Person		http://example.org/1016177#Agent100-12	
Redmond, Gerald, 1934-	109530225	109530225	1	Redmond, Gerald, 1934- 			Person		http://example.org/1016177#Agent700-22	
Cradock, Christopher George Francis Maurice, Sir, 1862-1914				Cradock, Christopher George Francis Maurice, Sir, 1862-1914			Person		http://example.org/1031564#Agent100-10	
McIntosh, Peter				McIntosh, Peter			Person		http://example.org/1044163#Agent100-10	
Casady, Donald R. (Donald Rex), 1926-	11844369	11844369	1	Casady, Donald R. (Donald Rex), 1926-			Person		http://example.org/1056612#Agent100-12	
Nosanow, Barbara Shissler	278856289	278856289	1	Nosanow, Barbara Shissler			Person		http://example.org/1080895#Agent100-10	
Wilkinson, Bud, 1916-1994	57859559	57859559	1	Wilkinson, Bud, 1916-1994			Person		http://example.org/1068296#Agent100-11	
Handville, Robert	28351647	28351647	1	Handville, Robert			Person		http://example.org/1068296#Agent700-21	
Mulvoy, Mark	28317052	28317052	1	Mulvoy, Mark			Person		http://example.org/1047154#Agent100-13	
Stewart, Paul				Stewart, Paul			Person		http://example.org/109893#Agent100-12	
Kluetmeier, Heinz	1304965	1304965	1	Kluetmeier, Heinz			Person		http://example.org/109893#Agent700-22	
Michener, James A. (James Albert), 1907-1997	34460537	34460537	0.9545454545	Michener, James A. (James Albert), 1907-1997			Person		http://example.org/107837#Agent100-12	
Ryan, Allan J. (Allan James), 1915-2005	110631058	110631058	1	Ryan, Allan J. (Allan James), 1915-2005			Person		http://example.org/1034713#Agent100-11	
Allman, Fred L. (Fred Larimore), 1927-	274175972	274175972	1	Allman, Fred L. (Fred Larimore), 1927- 			Person		http://example.org/1034713#Agent700-20	
Lipsyte, Robert	64635425	64635425	1	Lipsyte, Robert			Person		http://example.org/103576#Agent100-12	
Schaap, Dick, 1934-2001	79479424	79479424	1	Schaap, Dick, 1934-2001			Person		http://example.org/102873#Agent100-13	
Krivopalov, A. (Aleksandr)	56171245	56171245	1	Krivopalov, A. (Aleksandr)			Person		http://example.org/1029262#Agent100-10	
Ponizovskiĭ, Vladimir, 1928- 	6330234	6330234	0.9642857143	Ponizovskiĭ, Vladimir, 1928- 			Person		http://example.org/1029262#Agent700-20	
Sokołowska, Jadwiga	93738286	93738286	1	Sokołowska, Jadwiga			Person		http://example.org/1088643#Agent100-10	
Burkot, Stanisław	24630818	24630818	1	Burkot, Stanisław			Person		http://example.org/1095977#Agent100-10	
Gorshenev, V. M. (Viktor Mikhaĭlovich)	113254248	113254248	1	Gorshenev, V. M. (Viktor Mikhaĭlovich)			Person		http://example.org/1013849#Agent100-11	
Vsevolodova, M. V. (Maĭi͡a Vladimirovna)	109685723	109685723	0.9512195122	Vsevolodova, M. V. (Maĭi͡a Vladimirovna)			Person		http://example.org/1076621#Agent100-9	
Potapova, Galina Borisovna	278694970	278694970	0.962962963	Potapova, Galina Borisovna			Person		http://example.org/1076621#Agent700-22	
Vsevolodova, M. V. (Maĭi͡a Vladimirovna)	109685723	109685723	0.9512195122	Vsevolodova, M. V. (Maĭi͡a Vladimirovna)			Person		http://example.org/1076621#Agent700-23	
Galster, Bohdan	3341408	3341408	1	Galster, Bohdan			Person		http://example.org/1045418#Agent100-9	
Kamionka-Straszakowa, Janina	34473847	34473847	1	Kamionka-Straszakowa, Janina			Person		http://example.org/1045418#Agent700-23	
Kmita-Piorunowa, Aniela	69059829	69059829	1	Kmita-Piorunowa, Aniela			Person		http://example.org/1045418#Agent700-24	
Lenartowicz, Teofil, 1822-1893	32017976	32017976	1	Lenartowicz, Teofil, 1822-1893			Person		http://example.org/1097277#Agent600-18	
Konopnicka, Maria, 1842-1910	89496348	89496348	0.9655172414	Konopnicka, Maria, 1842-1910			Person		http://example.org/1097277#Agent700-19	
Lenartowicz, Teofil, 1822-1893	32017976	32017976	1	Lenartowicz, Teofil, 1822-1893			Person		http://example.org/1097277#Agent700-20	
Nowakowski, Jan				Nowakowski, Jan			Person		http://example.org/1097277#Agent700-21	
Turkowski, Leonard, 1914-	10736854	10736854	1	Turkowski, Leonard, 1914-			Person		http://example.org/1098400#Agent100-10	
Brodowski, Leon	36963196	36963196	1	Brodowski, Leon			Person		http://example.org/1024867#Agent100-10	
Jackiewicz, Aleksander	84575792	84575792	1	Jackiewicz, Aleksander			Person		http://example.org/1097066#Agent100-10	
Mikołajek, Tradeusz				Mikołajek, Tradeusz			Person		http://example.org/1096492#Agent100-10	
Screen Advertising Association		130542391		Screen Advertising Association	130542391	0.8333333333	Organization		http://example.org/1068083#Agent110-11	
Morton, Józef	52899683	52899683	1	Morton, Józef			Person		http://example.org/1096502#Agent100-10	
Drabbe, P. (Peter), 1887-1970	39747919	39747919	1	Drabbe, P. (Peter), 1887-1970			Person		http://example.org/1039924#Agent100-10	
Durrell, Martin	66506330	66506330	0.9375	Durrell, Martin			Person		http://example.org/1089479#Agent700-18	
Philipps-Universität Marburg. Forschungsinstitut für Deutsche Sprache Deutscher Sprachatlas		123646648		Philipps-Universität Marburg. Forschungsinstitut für Deutsche Sprache Deutscher Sprachatlas	123646648	0.9680851064	Organization		http://example.org/1089479#Agent710-19	
Badura, Bernhard, 1943-	265160478	265160478	1	Badura, Bernhard, 1943-			Person		http://example.org/1023171#Agent100-10	
Moser, Hugo, 1909-1989	46843353	46843353	1	Moser, Hugo, 1909-1989			Person		http://example.org/1089546#Agent100-10	
Cicourel, Aaron Victor, 1928-	56672226	56672226	0.8787878788	Cicourel, Aaron Victor, 1928-			Person		http://example.org/109474#Agent100-11	
Kuhn, Hugo, 1909-	24615058	24615058	1	Kuhn, Hugo, 1909-			Person		http://example.org/1089439#Agent100-10	
Salzner, Richard	111824318	111824318	0.9411764706	Salzner, Richard			Person		http://example.org/1099373#Agent100-12	
Friedrich, Hugo, 1904-1978	68929294	68929294	1	Friedrich, Hugo, 1904-1978			Person		http://example.org/100814#Agent600-20	
Friedrich, Hugo, 1904-1978	68929294	68929294	1	Friedrich, Hugo, 1904-1978			Person		http://example.org/100814#Agent700-22	
Köhler, Erich, 1924-	88946187	88946187	1	Köhler, Erich, 1924-			Person		http://example.org/100814#Agent700-23	
Wendt, Heinz Friedrich	99022748	99022748	1	Wendt, Heinz Friedrich			Person		http://example.org/1089383#Agent100-10	
Hallig, Rudolf, 1902-1964	170578548	170578548	1	Hallig, Rudolf, 1902-1964			Person		http://example.org/1092864#Agent100-12	
Ramge, Hans	29549487	29549487	1	Ramge, Hans			Person		http://example.org/1013116#Agent100-10	
Leontʹev, A. A. (Alekseĭ Alekseevich), 1936-2004				Leontʹev, A. A. (Alekseĭ Alekseevich), 1936-2004			Person		http://example.org/1055929#Agent100-12	
Coseriu, Eugenio	44313816	44313816	1	Coseriu, Eugenio			Person		http://example.org/1089595#Agent100-10	
Bittner, Günther				Bittner, Günther			Person		http://example.org/1065051#Agent100-11	
Bollnow, Otto Friedrich, 1903-1991	100184362	100184362	0.9411764706	Bollnow, Otto Friedrich, 1903-1991			Person		http://example.org/1094441#Agent100-10	
Meier, Harri, 1905-1990	57406992	57406992	1	Meier, Harri, 1905-1990			Person		http://example.org/1094271#Agent600-17	
Meier, Harri, 1905-1990	57406992	57406992	1	Meier, Harri, 1905-1990			Person		http://example.org/1094271#Agent700-19	
Coseriu, Eugenio	44313816	44313816	1	Coseriu, Eugenio			Person		http://example.org/1094271#Agent700-20	
Stempel, Wolf-Dieter	71849858	71849858	1	Stempel, Wolf-Dieter			Person		http://example.org/1094271#Agent700-21	
Ruckstäschel, Annamaria				Ruckstäschel, Annamaria			Person		http://example.org/1088735#Agent100-10	
Jünger, Friedrich Georg, 1898-1977	93096780	93096780	0.9714285714	Jünger, Friedrich Georg, 1898-1977			Person		http://example.org/1025677#Agent100-9	
Grünert, Horst				Grünert, Horst			Person		http://example.org/1064895#Agent100-11	
Deutsche Nationalversammlung, Frankfurt am Main, 1848-1849				Deutsche Nationalversammlung, Frankfurt am Main, 1848-1849			Meeting		http://example.org/1064895#Agent611-20	
Sternberger, Dolf, 1907-1989				Sternberger, Dolf, 1907-1989			Person		http://example.org/1040794#Agent700-18	
Friedrich, Carl J. (Carl Joachim), 1901-1984	22203132	22203132	1	Friedrich, Carl J. (Carl Joachim), 1901-1984			Person		http://example.org/1040794#Agent700-19	
Reifenberg, Benno, 1892-1970	19804179	19804179	1	Reifenberg, Benno, 1892-1970			Person		http://example.org/1040794#Agent700-20	
Pfister, Friedrich, 1883-1967	810486	810486	1	Pfister, Friedrich, 1883-1967			Person		http://example.org/1090730#Agent100-10	
Steiner, George, 1929-	108190886	108190886	0.8461538462	Steiner, George, 1929-			Person		http://example.org/1060325#Agent100-11	
Walter, Jürgen				Walter, Jürgen			Person		http://example.org/1052533#Agent100-10	
Morgenstern, Christian, 1871-1914	68933209	68933209	0.9705882353	Morgenstern, Christian, 1871-1914			Person		http://example.org/1052533#Agent600-19	
Olmes, Antonie				Olmes, Antonie			Person		http://example.org/1038161#Agent100-10	
Rolle, Richard, of Hampole, 1290?-1349				Rolle, Richard, of Hampole, 1290?-1349			Person		http://example.org/1038161#Agent600-20	
Krahe, Hans, 1898-	22933520	22933520	1	Krahe, Hans, 1898-			Person		http://example.org/1089686#Agent100-10	
Glinz, Hans, 1913-	108801518	108801518	1	Glinz, Hans, 1913-			Person		http://example.org/1094364#Agent100-10	
Troxler, Hans	100906319	100906319	1	Troxler, Hans			Person		http://example.org/1090522#Agent100-10	
Hesiod	122220717	122220717	1	Hesiod			Person		http://example.org/1090522#Agent600-18	
Grimm, Hans Joachim				Grimm, Hans Joachim			Person		http://example.org/1030191#Agent100-10	
Wolf, Lothar, 1938-	12316631	12316631	0.8260869565	Wolf, Lothar, 1938-			Person		http://example.org/1093755#Agent100-10	
Debrunner, Albert, 1884-1958	35197803	35197803	1	Debrunner, Albert, 1884-1958			Person		http://example.org/1094253#Agent600-17	
Sommer, Ferdinand, 1875-1962	40173823	40173823	1	Sommer, Ferdinand, 1875-1962			Person		http://example.org/1011580#Agent100-10	
Arntz, Helmut, 1912-2007				Arntz, Helmut, 1912-2007			Person		http://example.org/1089689#Agent100-10	
Classen, Carl Joachim	66480666	66480666	1	Classen, Carl Joachim			Person		http://example.org/1091387#Agent100-10	
Plato	108159964	108159964	1	Plato			Person		http://example.org/1091387#Agent600-18	
Socrates	88039167	88039167	0.875	Socrates			Person		http://example.org/1091387#Agent600-19	
Martens, Karin	47304881	47304881	0.9333333333	Martens, Karin			Person		http://example.org/1045071#Agent100-9	
Baehrens, W. A. (Willem Adolf), 1885-1929	117732601	117732601	1	Baehrens, W. A. (Willem Adolf), 1885-1929			Person		http://example.org/1094766#Agent100-10	
Kaulen, Franz Philipp, 1827-1907	32429625	32429625	1	Kaulen, Franz Philipp, 1827-1907			Person		http://example.org/1028195#Agent100-11	
Woytek, Erich	64597485	64597485	1	Woytek, Erich			Person		http://example.org/1091661#Agent100-10	
Varro, Marcus Terentius	100219311	100219311	1	Varro, Marcus Terentius			Person		http://example.org/1091661#Agent600-18	
Gipper, Helmut	108427887	108427887	1	Gipper, Helmut			Person		http://example.org/1092971#Agent100-10	
Hofmeister, Richard, 1858-				Hofmeister, Richard, 1858-			Person		http://example.org/1094806#Agent100-10	
Bernart, de Ventadorn, active 12th century				Bernart, de Ventadorn, active 12th century			Person		http://example.org/1094806#Agent600-18	
Dittmar, Wolfgang, 1907-	27568974	27568974	1	Dittmar, Wolfgang, 1907-			Person		http://example.org/1006625#Agent100-9	
Aristophanes	20962036	20962036	1	Aristophanes			Person		http://example.org/1006625#Agent600-19	
Aristophanes	20962036	20962036	1	Aristophanes			Person		http://example.org/1006625#Agent600-20	
Aristophanes	20962036	20962036	1	Aristophanes			Person		http://example.org/1006625#Agent600-21	
Aristophanes	20962036	20962036	1	Aristophanes			Person		http://example.org/1006625#Agent600-22	
Aristophanes	20962036	20962036	1	Aristophanes			Person		http://example.org/1006625#Agent600-23	
Aristophanes	20962036	20962036	1	Aristophanes			Person		http://example.org/1006625#Agent600-24	
Aristophanes	20962036	20962036	1	Aristophanes			Person		http://example.org/1006625#Agent600-25	
Aristophanes	20962036	20962036	1	Aristophanes			Person		http://example.org/1006625#Agent600-26	
Aristophanes	20962036	20962036	1	Aristophanes			Person		http://example.org/1006625#Agent600-27	
Aristophanes	20962036	20962036	1	Aristophanes			Person		http://example.org/1006625#Agent600-28	
Aristophanes	20962036	20962036	1	Aristophanes			Person		http://example.org/1006625#Agent600-29	
Aristophanes	20962036	20962036	1	Aristophanes			Person		http://example.org/1006625#Agent600-30	
Aristophanes	20962036	20962036	1	Aristophanes			Person		http://example.org/1006625#Agent600-31	
Menander, of Athens	297103308	297103308	1	Menander, of Athens			Person		http://example.org/1006625#Agent600-32	
Schmidt, Volkmar	79451954	79451954	1	Schmidt, Volkmar			Person		http://example.org/1090507#Agent100-10	
Meier, Elisabeth				Meier, Elisabeth			Person		http://example.org/1048091#Agent100-12	
Blöcker, Günter	69675786	69675786	0.9375	Blöcker, Günter			Person		http://example.org/1048091#Agent700-23	
Luther, Wilhelm, 1910-	50000154	50000154	0.8461538462	Luther, Wilhelm, 1910-			Person		http://example.org/1094479#Agent100-10	
Wein, Hermann	69722752	69722752	0.9285714286	Wein, Hermann			Person		http://example.org/1094427#Agent100-10	
Dietrich, Gerhard, 1900-				Dietrich, Gerhard, 1900-			Person		http://example.org/1091771#Agent100-10	
Saussure, Ferdinand de, 1857-1913	95158205	95158205	0.9411764706	Saussure, Ferdinand de, 1857-1913			Person		http://example.org/1091771#Agent600-18	
Tetens, Johan Nicolai, 1738-1807	2582730	2582730	0.9090909091	Tetens, Johan Nicolai, 1738-1807			Person		http://example.org/1094338#Agent100-12	
Heintel, Erich, 1912-	73867069	73867069	0.84	Heintel, Erich, 1912-			Person		http://example.org/1094338#Agent700-23	
Pfannkuch, Heinrich	215298115	215298115	1	Pfannkuch, Heinrich			Person		http://example.org/1094338#Agent700-24	
Untermann, Jürgen	51706383	51706383	1	Untermann, Jürgen			Person		http://example.org/1090089#Agent100-11	
Lieb, Hans-Heinrich	59172008	59172008	1	Lieb, Hans-Heinrich			Person		http://example.org/1089538#Agent100-10	
Moser, Hugo, 1909-1989	46843353	46843353	1	Moser, Hugo, 1909-1989			Person		http://example.org/1060244#Agent700-20	
Engel, Ulrich	102383732	102383732	1	Engel, Ulrich			Person		http://example.org/1060244#Agent700-21	
Grebe, Paul, 1908-	4952671	4952671	0.8181818182	Grebe, Paul, 1908-			Person		http://example.org/1060244#Agent700-22	
Bühler, Karl, 1879-1963	100181212	100181212	0.9583333333	Bühler, Karl, 1879-1963			Person		http://example.org/1094349#Agent100-10	
Arens, Hans	100191341	100191341	1	Arens, Hans			Person		http://example.org/1088808#Agent100-10	
Arens, Hans	100191341	100191341	1	Arens, Hans			Person		http://example.org/1088807#Agent100-10	
Glinz, Hans, 1913-	108801518	108801518	1	Glinz, Hans, 1913-			Person		http://example.org/1088756#Agent100-10	
Isačenko, Alexander V	109938068	109938068	0.9545454545	Isačenko, Alexander V			Person		http://example.org/1094556#Agent100-12	
Otto, Ernst, 1877-1959				Otto, Ernst, 1877-1959			Person		http://example.org/1053082#Agent100-9	
Erlinger, Hans-Dieter, 1937-	110657368	110657368	1	Erlinger, Hans-Dieter, 1937-			Person		http://example.org/1089369#Agent100-10	
Wirkendes Wort				Wirkendes Wort			Organization		http://example.org/1089369#Agent810-21	
Schürr, Friedrich, 1888-	8157635	8157635	1	Schürr, Friedrich, 1888-			Person		http://example.org/1094412#Agent100-10	
Nehring, Alfons, 1890-1967	69431041	69431041	1	Nehring, Alfons, 1890-1967			Person		http://example.org/1094391#Agent100-10	
Skowronski, Hella	28380824	28380824	1	Skowronski, Hella			Person		http://example.org/1047655#Agent100-11	
Reddy, Mary	41599763	41599763	1	Reddy, Mary			Person		http://example.org/1047655#Agent700-20	
Budarin, V. I	68167682	68167682	0.9285714286	Budarin, V. I			Person		http://example.org/1058962#Agent700-21	
Aleksandrov, A. (Aleksandr)				Aleksandrov, A. (Aleksandr)			Person		http://example.org/1017276#Agent700-20	
Voshchenkov, K. P. (Konstantin Pavlovich)	11274427	11274427	1	Voshchenkov, K. P. (Konstantin Pavlovich)			Person		http://example.org/1054524#Agent700-22	
Rozentalʹ, D. Ė. (Ditmar Ėlʹi͡ashevich)	109486789	109486789	0.95	Rozentalʹ, D. Ė. (Ditmar Ėlʹi͡ashevich)			Person		http://example.org/1089099#Agent100-11	
Telenkova, Margarita Alekseevna	109537114	109537114	1	Telenkova, Margarita Alekseevna			Person		http://example.org/1089099#Agent700-21	
Spravochnik po bukhgalterskomu uchetu v torgovle i obshchestvennom pitanii				Spravochnik po bukhgalterskomu uchetu v torgovle i obshchestvennom pitanii			Organization		http://example.org/1021378#Agent110-11	
Ponomarev, B. V. (Boris Vladimirovich)	21314021	21314021	1	Ponomarev, B. V. (Boris Vladimirovich)			Person		http://example.org/1021378#Agent700-23	
Strelkov, S. N	13221953	13221953	0.8571428571	Strelkov, S. N			Person		http://example.org/1021378#Agent700-24	
Krivenko, A. A				Krivenko, A. A			Person		http://example.org/1022162#Agent100-11	
Mitin, S. A	21209873	21209873	0.8181818182	Mitin, S. A			Person		http://example.org/1000054#Agent100-11	
Semibratov, Vsevolod Nikolaevich				Semibratov, Vsevolod Nikolaevich			Person		http://example.org/1000054#Agent700-22	
Nauchno-issledovatelʹskiĭ institut ėkonomiki stroitelʹstva (Moscow, R.S.F.S.R.)		126680494		Nauchno-issledovatelʹskiĭ institut ėkonomiki stroitelʹstva (Moscow, R.S.F.S.R.)	126680494	0.950617284	Organization		http://example.org/1000054#Agent710-23	
Rozant͡sev, Sergeĭ Nikolaevich				Rozant͡sev, Sergeĭ Nikolaevich			Person		http://example.org/1003060#Agent100-11	
Chetverikov, P. A. (Petr Antonovich)	68510051	68510051	1	Chetverikov, P. A. (Petr Antonovich)			Person		http://example.org/1018445#Agent700-20	
Belugin, I͡U				Belugin, I͡U			Person		http://example.org/1018445#Agent700-21	
Moscow (Russia) T͡Sentralʹnyĭ nauchno-issledovatelʹskiĭ ėkonomicheskiĭ institut				Moscow (Russia) T͡Sentralʹnyĭ nauchno-issledovatelʹskiĭ ėkonomicheskiĭ institut			Jurisdiction		http://example.org/1051573#Agent110-11	
Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza		125435541		Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	125435541	0.88	Organization		http://example.org/1050007#Agent610-19	
Kravchenko, A. (Alekseĭ Silaevich)				Kravchenko, A. (Alekseĭ Silaevich)			Person		http://example.org/1050007#Agent700-20	
Samorukova, N. A	247129528	247129528	0.875	Samorukova, N. A			Person		http://example.org/1077143#Agent100-9	
Motylev, L. A	256216107	256216107	1	Motylev, L. A			Person		http://example.org/1021559#Agent700-20	
Rumi͡ant͡seva, M. (Marii͡a)				Rumi͡ant͡seva, M. (Marii͡a)			Person		http://example.org/1030172#Agent100-10	
Pergament, A. I				Pergament, A. I			Person		http://example.org/1030172#Agent700-21	
Gromova, Galina Mikhaĭlovna	84422030	84422030	1	Gromova, Galina Mikhaĭlovna			Person		http://example.org/1030172#Agent700-22	
Mikhaĭlenko, I. G. (Ivan Grigorʹevich)	13760115	13760115	0.9487179487	Mikhaĭlenko, I. G. (Ivan Grigorʹevich)			Person		http://example.org/1000071#Agent100-11	
Peskin, Z. I. (Zalman Izrailevich)				Peskin, Z. I. (Zalman Izrailevich)			Person		http://example.org/1000071#Agent700-22	
Lubecki, Władysław	301934169	301934169	0.9473684211	Lubecki, Władysław			Person		http://example.org/1097294#Agent100-10	
Mackiewicz, Józef	9970141	9970141	1	Mackiewicz, Józef			Person		http://example.org/1097305#Agent100-10	
Mi͡asoedov, Sergeĭ Nikolaevich, 1866-1915	14644001	14644001	0.9069767442	Mi͡asoedov, Sergeĭ Nikolaevich, 1866-1915			Person		http://example.org/1097305#Agent600-19	
Kowalczyk, Teofil	249533421	249533421	1	Kowalczyk, Teofil			Person		http://example.org/1097378#Agent100-10	
Łopalewski, Tadeusz, 1900-	76358827	76358827	0.8666666667	Łopalewski, Tadeusz, 1900-			Person		http://example.org/1097291#Agent100-10	
Łopalewski, Tadeusz, 1900-	76358827	76358827	0.8666666667	Łopalewski, Tadeusz, 1900-			Person		http://example.org/1097291#Agent600-19	
Derecki, Feliks	35903907	35903907	1	Derecki, Feliks			Person		http://example.org/1097346#Agent100-10	
