Column 1	VIAFP	VIAF-ID	score	Cor	VIAFC	score-c	Column 2	Column 3	Column 4	blank
Lere, John C., 1945-	65628173	65628173	1	Lere, John C., 1945-			Person		http://example.org/1030849#Agent100-11	
Raddall, Thomas H., 1903-1994	115893402	115893402	1	Raddall, Thomas H., 1903-1994			Person		http://example.org/1014234#Agent100-10	
Ross, Malcolm Mackenzie	101370460	101370460	1	Ross, Malcolm Mackenzie			Person		http://example.org/1014234#Agent700-19	
Kruchenykh, A. (Alekseĭ), 1886-1968				Kruchenykh, A. (Alekseĭ), 1886-1968			Person		http://example.org/1063607#Agent100-9	
Lenin, Vladimir Ilʹich, 1870-1924	7393146	7393146	0.9428571429	Lenin, Vladimir Ilʹich, 1870-1924			Person		http://example.org/1063607#Agent600-19	
Catholic Church				Catholic Church			Organization		http://example.org/1049063#Agent110-10	
Caplan, A. Patricia	8.84714936881709E+021	8.84714936881709E+021	1	Caplan, A. Patricia			Person		http://example.org/1026789#Agent100-16	
Crunican, Paul Eugene, 1928-				Crunican, Paul Eugene, 1928-			Person		http://example.org/1017786#Agent100-26	
Canada. Parliament				Canada. Parliament			Jurisdiction		http://example.org/1017786#Agent610-36	
Cherni͡ak, E. B. (Efim Borisovich)	5339335	5339335	0.9428571429	Cherni͡ak, E. B. (Efim Borisovich)			Person		http://example.org/1034908#Agent100-10	
Blekhman, Ilʹi͡a Izrailevich	110536313	110536313	0.9310344828	Blekhman, Ilʹi͡a Izrailevich			Person		http://example.org/101998#Agent100-9	
Myshkis, A. D. (Anatoliĭ Dmitrievich)	108761757	108761757	1	Myshkis, A. D. (Anatoliĭ Dmitrievich)			Person		http://example.org/101998#Agent700-19	
Panovko, I͡A. G. (I͡Akov Gilelevich)	110212164	110212164	0.8947368421	Panovko, I͡A. G. (I͡Akov Gilelevich)			Person		http://example.org/101998#Agent700-20	
Kapidžić, Hamdija				Kapidžić, Hamdija			Person		http://example.org/107601#Agent100-12	
Naučno društvo NR Bosne i Hercegovine. Odjeljenje istorijsko-filoloških nauka		150690997		Naučno društvo NR Bosne i Hercegovine. Odjeljenje istorijsko-filoloških nauka	150690997	0.9350649351	Organization		http://example.org/107601#Agent810-23	
Janov, Arthur	259041729	259041729	1	Janov, Arthur			Person		http://example.org/104907#Agent100-12	
Holden, Edward Michael, 1941-	189965136	189965136	1	Holden, Edward Michael, 1941- 			Person		http://example.org/104907#Agent700-21	
Association for Childhood Education International		154758786		Association for Childhood Education International	154758786	0.98	Organization		http://example.org/1065105#Agent110-10	
Weber, Evelyn				Weber, Evelyn			Person		http://example.org/1065105#Agent700-19	
Ewing, Cortez Arthur Milton, 1896-1962	24984066	24984066	1	Ewing, Cortez Arthur Milton, 1896-1962			Person		http://example.org/1046614#Agent100-12	
Merriam, Charles Edward, 1874-1953	76378664	76378664	1	Merriam, Charles Edward, 1874-1953			Person		http://example.org/1046615#Agent100-11	
Overacker, Louise, 1891- 	112282311	112282311	0.8571428571	Overacker, Louise, 1891- 			Person		http://example.org/1046615#Agent700-22	
International Association of Assessing Officers		131002312		International Association of Assessing Officers	131002312	1	Organization		http://example.org/1072217#Agent110-11	
International Association of Assessing Officers		131002312		International Association of Assessing Officers	131002312	1	Organization		http://example.org/1072217#Agent810-22	
Marram, Gwen D., 1942-	108511880	108511880	1	Marram, Gwen D., 1942-			Person		http://example.org/1058265#Agent100-11	
Barrett, Margaret W., 1941-	114674106	114674106	1	Barrett, Margaret W., 1941- 			Person		http://example.org/1058265#Agent700-20	
Bevis, Em Olivia	91257974	91257974	1	Bevis, Em Olivia			Person		http://example.org/1058265#Agent700-21	
Lieth, Helmut	22201856	22201856	1	Lieth, Helmut			Person		http://example.org/101621#Agent100-11	
Whittaker, Robert Harding, 1920- 	103349504	103349504	0.8888888889	Whittaker, Robert Harding, 1920- 			Person		http://example.org/101621#Agent700-21	
Seaborne, Malcolm Vivian John, 1927-	110347022	110347022	1	Seaborne, Malcolm Vivian John, 1927-			Person		http://example.org/1070092#Agent100-14	
Geddes, Norman	186080992	186080992	1	Geddes, Norman			Person		http://example.org/1011459#Agent100-9	
Hann, Russell	6.01447829765254E+019	6.01447829765254E+019	0.8125	Hann, Russell			Person		http://example.org/1023645#Agent700-22	
International Bureau of Education		149549033		International Bureau of Education	149549033	1	Organization		http://example.org/1077324#Agent110-10	
International Conference on Public Education. (16th : 1953 : Geneva, Switzerland)				International Conference on Public Education. (16th : 1953 : Geneva, Switzerland)			Meeting		http://example.org/1077324#Agent711-21	
International Conference on Public Education		267152770		International Conference on Public Education	267152770	1	Meeting		http://example.org/1077324#Agent711-22	
International Bureau of Education		149549033		International Bureau of Education	149549033	1	Organization		http://example.org/1059862#Agent110-10	
International Conference on Public Education. (16th : 1953 : Geneva, Switzerland)				International Conference on Public Education. (16th : 1953 : Geneva, Switzerland)			Meeting		http://example.org/1059862#Agent711-21	
International Conference on Public Education		267152770		International Conference on Public Education	267152770	1	Meeting		http://example.org/1059862#Agent711-22	
Škvorecký, Josef, 1924-2012	83176668	83176668	0.9642857143	Škvorecký, Josef, 1924-2012			Person		http://example.org/105867#Agent100-11	
Holloway, Ralph	69172291	69172291	1	Holloway, Ralph			Person		http://example.org/1037059#Agent100-11	
Jenkins, Farish A., 1940-	60714831	60714831	0.8620689655	Jenkins, Farish A., 1940-			Person		http://example.org/1036321#Agent100-11	
Martínez Ferrando, Jesús Ernesto	41879565	41879565	1	Martínez Ferrando, Jesús Ernesto			Person		http://example.org/1094933#Agent100-10	
Mitin, Sergeĭ Tihkonovich				Mitin, Sergeĭ Tihkonovich			Person		http://example.org/1012107#Agent100-10	
Nazarov, Valeriĭ Vasilʹevich				Nazarov, Valeriĭ Vasilʹevich			Person		http://example.org/1012107#Agent700-20	
Gerasimov, Matveĭ Dmitrievich				Gerasimov, Matveĭ Dmitrievich			Person		http://example.org/1012107#Agent700-21	
Mikheev, I͡U. I͡A. (I͡Uriĭ I͡Akovlevich)	118519467	118519467	0.8181818182	Mikheev, I͡U. I͡A. (I͡Uriĭ I͡Akovlevich)			Person		http://example.org/1054965#Agent100-10	
United Nations		144904638		United Nations	144904638	0.9333333333	Organization		http://example.org/1054965#Agent610-19	
Kiselev, Radii Petrovych				Kiselev, Radii Petrovych			Person		http://example.org/1041521#Agent100-9	
Egorov, Mikhail Borisovich				Egorov, Mikhail Borisovich			Person		http://example.org/1041521#Agent700-21	
Institut ėlektronnykh upravli͡ai͡ushchikh mashin (Akademii͡a nauk SSSR)		152521770		Institut ėlektronnykh upravli͡ai͡ushchikh mashin (Akademii͡a nauk SSSR)	152521770	0.9189189189	Organization		http://example.org/1007800#Agent110-11	
Bruk, I. S. (Isaak Semenovich), 1902-1974	41506524	41506524	1	Bruk, I. S. (Isaak Semenovich), 1902-1974			Person		http://example.org/1007800#Agent700-22	
Eckel, John C., 1858-	91371693	91371693	1	Eckel, John C., 1858-			Person		http://example.org/106196#Agent100-9	
Dickens, Charles, 1812-1870	88666393	88666393	0.9642857143	Dickens, Charles, 1812-1870			Person		http://example.org/106196#Agent600-18	
Palenque Round Table. 1st, Palenque, Mexico, 1973				Palenque Round Table. 1st, Palenque, Mexico, 1973			Meeting		http://example.org/1075859#Agent111-11	
Robertson, Merle Greene	73868330	73868330	1	Robertson, Merle Greene			Person		http://example.org/1075859#Agent700-22	
Glass, E. B. (Ervin Bird), 1852-1927	24350976	24350976	1	Glass, E. B. (Ervin Bird), 1852-1927			Person		http://example.org/1099455#Agent100-10	
McDougall, John, 1842-1917	52927331	52927331	1	McDougall, John, 1842-1917			Person		http://example.org/1099455#Agent700-21	
Robles, Juan de, 1574-	257199136	257199136	0.8333333333	Robles, Juan de, 1574-			Person		http://example.org/1047235#Agent100-10	
Perez de Guzman, Manuel Alonso, el Bueno, 1258-1309				Perez de Guzman, Manuel Alonso, el Bueno, 1258-1309			Person		http://example.org/1047235#Agent700-21	
Sociedad de Bibliófilos Andaluces		158001985		Sociedad de Bibliófilos Andaluces	158001985	0.8823529412	Organization		http://example.org/1047235#Agent710-22	
Urrea, Jerónimo de, 16th century				Urrea, Jerónimo de, 16th century			Person		http://example.org/1040486#Agent100-9	
Asensio, José María, 1829-1905	74286629	74286629	1	Asensio, José María, 1829-1905			Person		http://example.org/1040486#Agent700-19	
Sociedad de Bibliófilos Andaluces		158001985		Sociedad de Bibliófilos Andaluces	158001985	0.8823529412	Organization		http://example.org/1040486#Agent710-20	
Barcelona (Spain) Biblioteca Central		132077121		Barcelona (Spain) Biblioteca Central	132077121	0.825	Jurisdiction		http://example.org/1095015#Agent110-10	
Vardaguer, Jacinto, 1845-1902				Vardaguer, Jacinto, 1845-1902			Person		http://example.org/1095015#Agent600-18	
Bohigas, Pere, 1901-2003	108731821	108731821	1	Bohigas, Pere, 1901-2003			Person		http://example.org/1095015#Agent700-19	
Bárcia, Roque, 1824-1885				Bárcia, Roque, 1824-1885			Person		http://example.org/1093537#Agent100-10	
Neisser, Edith G. (Edith Glicksman)	33386686	33386686	1	Neisser, Edith G. (Edith Glicksman)			Person		http://example.org/1029130#Agent100-13	
Tr] oơ ng-Chinh				Tr] oơ ng-Chinh			Organization		http://example.org/1037774#Agent110-11	
Jones, Howard Mumford, 1892-1980	17314224	17314224	1	Jones, Howard Mumford, 1892-1980			Person		http://example.org/1043391#Agent100-11	
Rosenthal, Robert, 1933-	266339515	266339515	0.8571428571	Rosenthal, Robert, 1933-			Person		http://example.org/1073679#Agent100-12	
Rosnow, Ralph L	76486100	76486100	0.9375	Rosnow, Ralph L			Person		http://example.org/1073679#Agent700-22	
American Petroleum Institute				American Petroleum Institute			Organization		http://example.org/105099#Agent110-10	
Wyman, Jenifer D	273857636	273857636	0.9411764706	Wyman, Jenifer D			Person		http://example.org/1084613#Agent100-11	
Gordon, Stephen F				Gordon, Stephen F			Person		http://example.org/1084613#Agent700-22	
Walters, Ronald G	27221251	27221251	0.9444444444	Walters, Ronald G			Person		http://example.org/1073645#Agent100-14	
Borho, W. (Walter), 1945-	7454041	7454041	1	Borho, W. (Walter), 1945-			Person		http://example.org/1016935#Agent100-11	
Gabriel, Peter, 1933- 				Gabriel, Peter, 1933- 			Person		http://example.org/1016935#Agent700-22	
Rentschler, Rudolf, 1940- 				Rentschler, Rudolf, 1940- 			Person		http://example.org/1016935#Agent700-23	
Teplit͡skiĭ, Vladimir Arkadʹevich				Teplit͡skiĭ, Vladimir Arkadʹevich			Person		http://example.org/1038245#Agent100-10	
Momigliano, Attilio, 1883-1952	37018805	37018805	1	Momigliano, Attilio, 1883-1952			Person		http://example.org/1052588#Agent100-9	
Goldoni, Carlo, 1707-1793	44299511	44299511	0.9615384615	Goldoni, Carlo, 1707-1793			Person		http://example.org/1052588#Agent600-18	
Goldoni, Carlo, 1707-1793	44299511	44299511	0.9615384615	Goldoni, Carlo, 1707-1793			Person		http://example.org/1052588#Agent600-19	
Goldoni, Carlo, 1707-1793	44299511	44299511	0.9615384615	Goldoni, Carlo, 1707-1793			Person		http://example.org/1052588#Agent600-20	
Public Library, Museums, and National Gallery (Vic.)				Public Library, Museums, and National Gallery (Vic.)			Organization		http://example.org/1078659#Agent110-10	
Wingert, Paul S. (Paul Stover), 1900-1974	39466020	39466020	1	Wingert, Paul S. (Paul Stover), 1900-1974			Person		http://example.org/1078671#Agent100-11	
Fraser, Douglas	62604483	62604483	1	Fraser, Douglas			Person		http://example.org/1078598#Agent100-10	
Hodgson, Geraldine Emma, 1865-1937	65249495	65249495	1	Hodgson, Geraldine Emma, 1865-1937			Person		http://example.org/1058052#Agent100-10	
Rawson, Philip S				Rawson, Philip S			Person		http://example.org/10089#Agent100-10	
Gomme, George Laurence, Sir, 1853-1916				Gomme, George Laurence, Sir, 1853-1916			Person		http://example.org/1041162#Agent100-12	
Finck, Henry Theophilus, 1854-1926	10599315	10599315	1	Finck, Henry Theophilus, 1854-1926			Person		http://example.org/1026976#Agent100-10	
Shropshire, Denys William Tinniswood	29180214	29180214	1	Shropshire, Denys William Tinniswood			Person		http://example.org/104085#Agent100-12	
McLennan, John Ferguson, 1827-1881				McLennan, John Ferguson, 1827-1881			Person		http://example.org/105735#Agent100-12	
Rivière, Peter				Rivière, Peter			Person		http://example.org/105735#Agent700-23	
Einzig, Paul, 1897-1973	46836012	46836012	0.9583333333	Einzig, Paul, 1897-1973			Person		http://example.org/1015707#Agent100-10	
Einzig, Paul, 1897-1973	46836012	46836012	0.9583333333	Einzig, Paul, 1897-1973			Person		http://example.org/1015710#Agent100-13	
Guillaume, Paul, 1891-1934	41920622	41920622	1	Guillaume, Paul, 1891-1934			Person		http://example.org/1084505#Agent100-11	
Munro, Thomas, 1897-	110924156	110924156	1	Munro, Thomas, 1897- 			Person		http://example.org/1084505#Agent700-21	
Hobsbawm, E. J. (Eric J.), 1917-2012	9847789	9847789	1	Hobsbawm, E. J. (Eric J.), 1917-2012			Person		http://example.org/1025973#Agent100-10	
Hald, Margrethe, 1897-	55519021	55519021	1	Hald, Margrethe, 1897-			Person		http://example.org/1065636#Agent100-13	
Rosenman, J	48255957	48255957	0.9166666667	Rosenman, J			Person		http://example.org/1014039#Agent700-20	
Goldwater, Robert John, 1907-1973	9878386	9878386	0.8484848485	Goldwater, Robert John, 1907-1973			Person		http://example.org/1085085#Agent100-10	
Diakhaté, Lamine	9998	9998	1	Diakhaté, Lamine			Person		http://example.org/1044133#Agent100-10	
Haugaard, Erik Christian	79076146	79076146	1	Haugaard, Erik Christian			Person		http://example.org/1002858#Agent100-13	
Downing, Julie	67144788	67144788	1	Downing, Julie			Person		http://example.org/1002858#Agent700-26	
Lewis, C. S. (Clive Staples), 1898-1963	22144877	22144877	0.9487179487	Lewis, C. S. (Clive Staples), 1898-1963			Person		http://example.org/1033385#Agent100-14	
Lewis, C. S. (Clive Staples), 1898-1963	22144877	22144877	0.9487179487	Lewis, C. S. (Clive Staples), 1898-1963			Person		http://example.org/1033385#Agent800-26	
Weale, David, 1942-	75419828	75419828	0.8260869565	Weale, David, 1942-			Person		http://example.org/1033707#Agent100-11	
Pohl, Frederick Julius, 1889-1991	103645914	103645914	1	Pohl, Frederick Julius, 1889-1991			Person		http://example.org/1064614#Agent100-12	
Sinclair, Henry, Sir, 1345-approximately 1400	57992596	57992596	1	Sinclair, Henry, Sir, 1345-approximately 1400			Person		http://example.org/1064614#Agent600-22	
Zeno, Antonio, -approximately 1405	48140956	48140956	1	Zeno, Antonio, -approximately 1405			Person		http://example.org/1064614#Agent600-23	
Willis, Edward Frederick, 1904-	225901842	225901842	1	Willis, Edward Frederick, 1904-			Person		http://example.org/1046272#Agent100-11	
Lichnowsky, Karl Max, Fürst von, 1860-1928				Lichnowsky, Karl Max, Fürst von, 1860-1928			Person		http://example.org/1046272#Agent600-21	
Schafer, Joseph, 1867-1941	54521409	54521409	1	Schafer, Joseph, 1867-1941			Person		http://example.org/1073482#Agent100-10	
Campbell, Lucien, Prince, 1861-1925				Campbell, Lucien, Prince, 1861-1925			Person		http://example.org/1073482#Agent600-18	
Samuel, Maurice, 1895-1972				Samuel, Maurice, 1895-1972			Person		http://example.org/1052156#Agent100-10	
Peretz, Isaac Leib, 1851 or 2-1915	236889434	236889434	1	Peretz, Isaac Leib, 1851 or 2-1915			Person		http://example.org/1052156#Agent600-18	
Saunders, Marshall, 1861-1947	6283261	6283261	1	Saunders, Marshall, 1861-1947			Person		http://example.org/1020403#Agent100-9	
Wertenbaker, Thomas Jefferson, 1879-1966	15617629	15617629	1	Wertenbaker, Thomas Jefferson, 1879-1966			Person		http://example.org/1073509#Agent100-10	
Princeton University		141200041		Princeton University	141200041	0.95	Organization		http://example.org/1073509#Agent610-18	
Preminger, Alex	108597500	108597500	1	Preminger, Alex			Person		http://example.org/1075246#Agent700-32	
Huff, David Lynch, 1931-	8662297	8662297	1	Huff, David Lynch, 1931-			Person		http://example.org/1079884#Agent100-12	
DeAre, Diana R	62854162	62854162	0.9333333333	DeAre, Diana R			Person		http://example.org/1079884#Agent700-22	
Lutz, James M	2695488	2695488	0.9285714286	Lutz, James M			Person		http://example.org/1079884#Agent700-23	
Montgomery, John Warwick	76441093	76441093	1	Montgomery, John Warwick			Person		http://example.org/10871#Agent100-15	
Great Britain. Committee on the Working of the Monetary System		137245237		Great Britain. Committee on the Working of the Monetary System	137245237	1	Jurisdiction		http://example.org/1017731#Agent110-11	
Epstein, Benjamin	97798318	97798318	1	Epstein, Benjamin			Person		http://example.org/1075008#Agent100-12	
National Association of Secondary School Principals (U.S.)		128938874		National Association of Secondary School Principals (U.S.)	128938874	1	Organization		http://example.org/1075008#Agent710-22	
Casavis, James N	25849126	25849126	0.9411764706	Casavis, James N			Person		http://example.org/1070330#Agent100-12	
Béranger, Jean, 1903-				Béranger, Jean, 1903-			Person		http://example.org/1031076#Agent100-11	
Paillet, Jean-Pierre, 1943-	33391830	33391830	0.8387096774	Paillet, Jean-Pierre, 1943-			Person		http://example.org/1014607#Agent100-10	
Dugas, André, 1935-	22191273	22191273	1	Dugas, André, 1935-			Person		http://example.org/1014607#Agent700-19	
Bourjade, Jean	61920865	61920865	0.9333333333	Bourjade, Jean			Person		http://example.org/1056017#Agent100-9	
Malthus, T. R. (Thomas Robert), 1766-1834				Malthus, T. R. (Thomas Robert), 1766-1834			Person		http://example.org/1021985#Agent100-10	
Monjean, Maurice	81890	81890	0.9411764706	Monjean, Maurice			Person		http://example.org/1021985#Agent700-19	
Mackey, William Francis	109062562	109062562	0.9583333333	Mackey, William Francis			Person		http://example.org/1009806#Agent100-10	
Walckiers, Paul, 1938-	203963308	203963308	1	Walckiers, Paul, 1938- 			Person		http://example.org/1067696#Agent700-18	
Pereire, Isaac, 1806-1880	34573209	34573209	0.8148148148	Pereire, Isaac, 1806-1880			Person		http://example.org/1015881#Agent100-10	
Janet, Paul, 1823-1899	7404012	7404012	0.9565217391	Janet, Paul, 1823-1899			Person		http://example.org/1020810#Agent100-10	
Nitti, Francesco Saverio, 1868-1953	100188903	100188903	1	Nitti, Francesco Saverio, 1868-1953			Person		http://example.org/1019436#Agent100-10	
Freund, Stefan	69144996	69144996	0.9333333333	Freund, Stefan			Person		http://example.org/1019436#Agent700-20	
Hérissant, Louis-Théodore, 1743-1811	61581533	61581533	1	Hérissant, Louis-Théodore, 1743-1811			Person		http://example.org/1016811#Agent100-9	
Gerven, W. van (Walter)	79367045	79367045	1	Gerven, W. van (Walter)			Person		http://example.org/103784#Agent100-10	
Maritain, Jacques, 1882-1973	7393855	7393855	0.9655172414	Maritain, Jacques, 1882-1973			Person		http://example.org/1041532#Agent100-10	
Castanos, Stelios	289399422	289399422	1	Castanos, Stelios			Person		http://example.org/1057616#Agent100-10	
Woolf, Leonard, 1880-1969	2534183	2534183	1	Woolf, Leonard, 1880-1969			Person		http://example.org/1040536#Agent100-10	
Woolf, Leonard, 1880-1969	2534183	2534183	1	Woolf, Leonard, 1880-1969			Person		http://example.org/1040536#Agent700-20	
Taviani, Paolo Emilio	316892400	316892400	1	Taviani, Paolo Emilio			Person		http://example.org/1042222#Agent100-10	
Partito della democrazia cristiana		137215176		Partito della democrazia cristiana	137215176	1	Organization		http://example.org/1042222#Agent610-18	
Arcaini, Enrico	305555269	305555269	1	Arcaini, Enrico			Person		http://example.org/1089490#Agent100-10	
Giussani, Carlo, 1840-1900	64763228	64763228	1	Giussani, Carlo, 1840-1900			Person		http://example.org/1098771#Agent100-10	
Gubernatis, Angelo de, conte, 1840-1913				Gubernatis, Angelo de, conte, 1840-1913			Person		http://example.org/1098771#Agent700-19	
May, Earl Chapin, 1873-1960	78383644	78383644	1	May, Earl Chapin, 1873-1960			Person		http://example.org/1004203#Agent100-11	
Principio company, Principio, Md				Principio company, Principio, Md			Organization		http://example.org/1004203#Agent610-19	
Wheeling Steel Corporation		145617859		Wheeling Steel Corporation	145617859	1	Organization		http://example.org/1004203#Agent610-20	
Genta, Jordán B	20927241	20927241	0.9375	Genta, Jordán B			Person		http://example.org/1040388#Agent100-11	
Câmara, Joaquim Mattoso	36926594	36926594	1	Câmara, Joaquim Mattoso			Person		http://example.org/1089201#Agent100-10	
Crow, D. R. (David Richard)	110047277	110047277	1	Crow, D. R. (David Richard)			Person		http://example.org/1045333#Agent100-11	
Mueller, A. D. (Alfred Don), 1893-	169726487	169726487	0.9705882353	Mueller, A. D. (Alfred Don), 1893-			Person		http://example.org/1072603#Agent100-10	
McKean, Robert C				McKean, Robert C			Person		http://example.org/1063644#Agent100-13	
McKean, Robert C				McKean, Robert C			Person		http://example.org/1063642#Agent100-10	
Symposium on Principles and Methods of Colonial Administration, University of Bristol, 1950		156349192		Symposium on Principles and Methods of Colonial Administration, University of Bristol, 1950	156349192	0.8494623656	Meeting		http://example.org/1054169#Agent111-12	
MacInnes, C. M. (Charles Malcolm), 1891- 				MacInnes, C. M. (Charles Malcolm), 1891- 			Person		http://example.org/1054169#Agent700-26	
Colston Research Society		154754774		Colston Research Society	154754774	1	Organization		http://example.org/1054169#Agent710-27	
Apresi͡an, I͡U. D. (I͡Uriĭ Derenikovich)				Apresi͡an, I͡U. D. (I͡Uriĭ Derenikovich)			Person		http://example.org/1089322#Agent100-13	
Munro, William Bennett, 1875-1957	54285983	54285983	1	Munro, William Bennett, 1875-1957			Person		http://example.org/1052846#Agent100-11	
Lee, James Michael				Lee, James Michael			Person		http://example.org/1071309#Agent100-10	
Catholic Church				Catholic Church			Organization		http://example.org/1071309#Agent610-18	
Hollander, Edwin Paul, 1927-	16015162	16015162	0.875	Hollander, Edwin Paul, 1927-			Person		http://example.org/1025085#Agent100-16	
Hollander, Edwin Paul, 1927-	16015162	16015162	0.875	Hollander, Edwin Paul, 1927-			Person		http://example.org/102523#Agent100-10	
Welton, James, 1854-	93172532	93172532	0.8333333333	Welton, James, 1854-			Person		http://example.org/101313#Agent100-9	
Haq, Inamul	43207622	43207622	1	Haq, Inamul			Person		http://example.org/1040705#Agent100-10	
Fifield, F. W. (Frederick William)	108910022	108910022	1	Fifield, F. W. (Frederick William)			Person		http://example.org/100542#Agent100-11	
Kealey, D. (David)	222967526	222967526	1	Kealey, D. (David)			Person		http://example.org/100542#Agent700-20	
Choubey, B. N. (Bishwa Nath), 1930-	91295087	91295087	1	Choubey, B. N. (Bishwa Nath), 1930-			Person		http://example.org/1018013#Agent100-13	
Trythall, Gilbert, 1930-	306083790	306083790	1	Trythall, Gilbert, 1930-			Person		http://example.org/1046235#Agent100-11	
Soper, Mabel Browning				Soper, Mabel Browning			Person		http://example.org/1084006#Agent100-10	
Snee, Thomas Joseph, 1907-				Snee, Thomas Joseph, 1907-			Person		http://example.org/1016349#Agent100-11	
Cusack Lawrence X., joint author				Cusack Lawrence X., joint author			Person		http://example.org/1016349#Agent700-20	
Ezra, Arthur Abraham				Ezra, Arthur Abraham			Person		http://example.org/1046020#Agent100-11	
Ruthnaswamy, M. (Mariadas), 1885-	59449027	59449027	1	Ruthnaswamy, M. (Mariadas), 1885-			Person		http://example.org/1054522#Agent100-10	
Blahut, Richard E	84555949	84555949	0.9444444444	Blahut, Richard E			Person		http://example.org/1001031#Agent100-12	
Willey, Nathan	2060275	2060275	1	Willey, Nathan			Person		http://example.org/1021652#Agent100-10	
Moir, Henry				Moir, Henry			Person		http://example.org/1021652#Agent700-21	
Mamoria, C. B				Mamoria, C. B			Person		http://example.org/1010641#Agent100-11	
Joshi, Raman Lal				Joshi, Raman Lal			Person		http://example.org/1010641#Agent700-22	
Emeny, Roger				Emeny, Roger			Person		http://example.org/1017349#Agent100-11	
Wilks, Hector Mark				Wilks, Hector Mark			Person		http://example.org/1017349#Agent700-22	
Eve, H. Brian	36570334	36570334	0.9285714286	Eve, H. Brian			Person		http://example.org/1017349#Agent700-23	
