Column 1	VIAFP	VIAF-ID	score	Cor	VIAFC	score-c	Column 2	Column 3	Column 4	blank
Tudebodus, Petrus	5667963	5667963	1	Tudebodus, Petrus			Person		http://example.org/1060542#Agent100-12	
Palavicini, Félix Fulgencio, 1881-	93395791	93395791	1	Palavicini, Félix Fulgencio, 1881-			Person		http://example.org/1047085#Agent100-11	
Mexico. Congreso Constituyente (1916-1917)		150134244		Mexico. Congreso Constituyente (1916-1917)	150134244	1	Jurisdiction		http://example.org/1047085#Agent610-20	
Mexico				Mexico			Jurisdiction		http://example.org/1047085#Agent710-22	
Maeztu, María de, 1882-				Maeztu, María de, 1882-			Person		http://example.org/100942#Agent100-11	
Bazant, Jan				Bazant, Jan			Person		http://example.org/1022298#Agent100-11	
Bauzá, Francisco, 1849-1899	76691937	76691937	1	Bauzá, Francisco, 1849-1899			Person		http://example.org/1026885#Agent100-11	
Pivel Devoto, Juan E	120078558	120078558	1	Pivel Devoto, Juan E			Person		http://example.org/1026885#Agent700-22	
González Orellana, Carlos	165140749	165140749	0.9615384615	González Orellana, Carlos			Person		http://example.org/1058771#Agent100-11	
Silva Herzog, Jesús, 1892-1985	114548049	114548049	1	Silva Herzog, Jesús, 1892-1985			Person		http://example.org/1004544#Agent100-11	
Alvarez Puga, Eduardo	13546087	13546087	1	Alvarez Puga, Eduardo			Person		http://example.org/1065464#Agent100-12	
Falange Española Tradicionalista y de las J.O.N.S				Falange Española Tradicionalista y de las J.O.N.S			Organization		http://example.org/1065464#Agent610-22	
Vásquez de Knauth, Josefina				Vásquez de Knauth, Josefina			Person		http://example.org/1034572#Agent100-9	
Soulère, Emilio Augusto				Soulère, Emilio Augusto			Person		http://example.org/1009644#Agent100-12	
Riquer, Martín de, conde de Casa Dávalos, 1914-2013				Riquer, Martín de, conde de Casa Dávalos, 1914-2013			Person		http://example.org/1093852#Agent100-10	
Ruiz i Calonja, Joan	49271519	49271519	1	Ruiz i Calonja, Joan			Person		http://example.org/1093853#Agent100-10	
González López, Emilio, 1903-	29619133	29619133	1	González López, Emilio, 1903-			Person		http://example.org/1075361#Agent100-13	
Jones, R. O				Jones, R. O			Person		http://example.org/101303#Agent700-28	
Mainer, José-Carlos				Mainer, José-Carlos			Person		http://example.org/101303#Agent700-29	
Lazo, Raimundo, 1904-1976	29569890	29569890	1	Lazo, Raimundo, 1904-1976			Person		http://example.org/1054175#Agent100-10	
Millares Carlo, Agustín, 1893-1980	93114502	93114502	0.9714285714	Millares Carlo, Agustín, 1893-1980			Person		http://example.org/1091421#Agent100-10	
Subirá, José, 1882-1980				Subirá, José, 1882-1980			Person		http://example.org/1082378#Agent100-11	
Torrent, Joan, 1893-1977	175702743	175702743	1	Torrent, Joan, 1893-1977			Person		http://example.org/1039166#Agent100-11	
Tasis i Marca, Rafael, 1906-1966	71432292	71432292	1	Tasis i Marca, Rafael, 1906-1966			Person		http://example.org/1039166#Agent700-20	
Franco, José Luciano, 1891-	76408516	76408516	1	Franco, José Luciano, 1891-			Person		http://example.org/1079572#Agent100-9	
Portilla, Anselmo de la, 1816-1879	233035714	233035714	1	Portilla, Anselmo de la, 1816-1879			Person		http://example.org/1015524#Agent100-12	
Santa Anna, Antonio López de, 1794?-1876	35249907	35249907	0.8780487805	Santa Anna, Antonio López de, 1794?-1876			Person		http://example.org/1015524#Agent600-21	
Lozoya, Juan Contreras y López de Ayala, marqués de				Lozoya, Juan Contreras y López de Ayala, marqués de			Person		http://example.org/1079652#Agent100-11	
O'Gorman, Edmundo, 1906-1995	109506076	109506076	1	O'Gorman, Edmundo, 1906-1995			Person		http://example.org/1046061#Agent100-11	
Carrillo Batalla, Tomás Enrique	49283823	49283823	1	Carrillo Batalla, Tomás Enrique			Person		http://example.org/1020194#Agent100-13	
Grases, Pedro, 1909-2004	31991296	31991296	1	Grases, Pedro, 1909-2004			Person		http://example.org/1020194#Agent700-24	
García Venero, Maximiano	17265290	17265290	1	García Venero, Maximiano			Person		http://example.org/1065203#Agent100-12	
International Workingmen's Association				International Workingmen's Association			Organization		http://example.org/1065203#Agent610-21	
International Socialist Congress		124227567		International Socialist Congress	124227567	1	Meeting		http://example.org/1065203#Agent611-22	
González de Cossío, Francisco	14910987	14910987	0.9666666667	González de Cossío, Francisco			Person		http://example.org/1025866#Agent100-11	
Correa Luna, Carlos, 1874-1936	99588497	99588497	1	Correa Luna, Carlos, 1874-1936			Person		http://example.org/1038659#Agent100-11	
Sociedad de Beneficencia de la Capital, Buenos Aires				Sociedad de Beneficencia de la Capital, Buenos Aires			Organization		http://example.org/1038659#Agent610-19	
Cotarelo y Mori, Emilio, 1857-1936	34591990	34591990	1	Cotarelo y Mori, Emilio, 1857-1936			Person		http://example.org/1083235#Agent100-11	
Marín y Mendoza, Joaqúin				Marín y Mendoza, Joaqúin			Person		http://example.org/1041769#Agent100-10	
Mañer, Salvador José, 1676-1751	47112748	47112748	0.8787878788	Mañer, Salvador José, 1676-1751			Person		http://example.org/1076333#Agent100-9	
Ripperda, Joan Willem van, duque, 1680-1737				Ripperda, Joan Willem van, duque, 1680-1737			Person		http://example.org/1076333#Agent600-18	
Lüdtke, Helmut, 1926-	111331708	111331708	1	Lüdtke, Helmut, 1926-			Person		http://example.org/1062562#Agent100-12	
Madrazo, Mariano de	89168749	89168749	1	Madrazo, Mariano de			Person		http://example.org/1077609#Agent100-10	
Museo del Prado		147181932		Museo del Prado	147181932	1	Organization		http://example.org/1077609#Agent610-18	
Cobo, Bernabé, 1580-1657	10104234	10104234	1	Cobo, Bernabé, 1580-1657			Person		http://example.org/1066736#Agent100-11	
Jiménez de la Espada, Marcos, 1831-1898	61535892	61535892	0.9743589744	Jiménez de la Espada, Marcos, 1831-1898			Person		http://example.org/1066736#Agent700-23	
Sociedad de Bibliófilos Andaluces		158001985		Sociedad de Bibliófilos Andaluces	158001985	0.8823529412	Organization		http://example.org/1066736#Agent710-24	
Paso, Leonardo	70310202	70310202	0.9333333333	Paso, Leonardo			Person		http://example.org/107483#Agent100-11	
Nykl, A. R. (Alois Richard), 1885-	64125857	64125857	1	Nykl, A. R. (Alois Richard), 1885-			Person		http://example.org/1098681#Agent700-18	
Vatican. Biblioteca vaticana. Mss. (Ar. 368)				Vatican. Biblioteca vaticana. Mss. (Ar. 368)			Organization		http://example.org/1098681#Agent710-19	
Romero Flores, Jesús, 1885-	59191927	59191927	1	Romero Flores, Jesús, 1885-			Person		http://example.org/1060006#Agent100-12	
Edwards, Alberto, 1874-1932	9855346	9855346	1	Edwards, Alberto, 1874-1932			Person		http://example.org/1046157#Agent100-11	
Frei Montalva, Eduardo, 1911-1982	110697349	110697349	0.9705882353	Frei Montalva, Eduardo, 1911-1982			Person		http://example.org/1046157#Agent700-21	
Bernáldez, Andrés, -1513?	275323428	275323428	0.8518518519	Bernáldez, Andrés, -1513?			Person		http://example.org/1066699#Agent100-12	
Ferdinand V, King of Spain, 1452-1516	76324947	76324947	1	Ferdinand V, King of Spain, 1452-1516			Person		http://example.org/1066699#Agent600-25	
Isabella I, Queen of Spain, 1451-1504	88621705	88621705	1	Isabella I, Queen of Spain, 1451-1504			Person		http://example.org/1066699#Agent600-26	
Gabriel y Ruíz de Apodaca, Fernando de, 1828-1888	87044003	87044003	0.9795918367	Gabriel y Ruíz de Apodaca, Fernando de, 1828-1888			Person		http://example.org/1066699#Agent700-28	
Sociedad de Bibliófilos Andaluces		158001985		Sociedad de Bibliófilos Andaluces	158001985	0.8823529412	Organization		http://example.org/1066699#Agent710-29	
Rodriguez Gomes, Juana J. G. de				Rodriguez Gomes, Juana J. G. de			Person		http://example.org/1083153#Agent100-10	
Echevarría, Néstor	1879419	1879419	1	Echevarría, Néstor			Person		http://example.org/1083153#Agent700-20	
García Venero, Maximiano	17265290	17265290	1	García Venero, Maximiano			Person		http://example.org/1050913#Agent100-11	
Puentes, Milton	65553412	65553412	1	Puentes, Milton			Person		http://example.org/1063860#Agent100-11	
Partido Liberal (Colombia)		261787431		Partido Liberal (Colombia)	261787431	1	Organization		http://example.org/1063860#Agent610-20	
Elías de Tejada y Spínola, Francisco, 1917-	111221316	111221316	1	Elías de Tejada y Spínola, Francisco, 1917-			Person		http://example.org/1039094#Agent100-11	
Percopo, Gabriella	86984015	86984015	0.9444444444	Percopo, Gabriella			Person		http://example.org/1039094#Agent700-21	
Marmol Carvajal, Luis del, active 1575				Marmol Carvajal, Luis del, active 1575			Person		http://example.org/1006014#Agent100-9	
Tubino, Francisco María, 1833-1888	56971404	56971404	1	Tubino, Francisco María, 1833-1888			Person		http://example.org/1093864#Agent100-9	
Cortés, Hernán, 1485-1547	49223767	49223767	0.9615384615	Cortés, Hernán, 1485-1547			Person		http://example.org/1006028#Agent100-9	
Lorenzana, Francisco Antonio, 1722-1804	14796228	14796228	1	Lorenzana, Francisco Antonio, 1722-1804			Person		http://example.org/1006028#Agent700-20	
Colonne, Guido delle, 13th century				Colonne, Guido delle, 13th century			Person		http://example.org/1010334#Agent100-12	
Meek, Mary Elizabeth, 1924-				Meek, Mary Elizabeth, 1924-			Person		http://example.org/1010334#Agent700-21	
Muñoz Camargo, Diego, approximately 1529-1599				Muñoz Camargo, Diego, approximately 1529-1599			Person		http://example.org/1066539#Agent100-10	
Chavero, Alfredo, 1841-1906	77623420	77623420	1	Chavero, Alfredo, 1841-1906			Person		http://example.org/1066539#Agent700-22	
Universidad Nacional Autónoma de México. Instituto de Investigaciones Históricas		125305890		Universidad Nacional Autónoma de México. Instituto de Investigaciones Históricas	125305890	1	Organization		http://example.org/108189#Agent110-11	
León Portilla, Miguel	120697707	120697707	0.9523809524	León Portilla, Miguel			Person		http://example.org/108189#Agent700-24	
Mendieta, Gerónimo de, -1604				Mendieta, Gerónimo de, -1604			Person		http://example.org/1029936#Agent100-11	
Franciscans		147415964		Franciscans	147415964	1	Organization		http://example.org/1029936#Agent610-21	
Solano y Pérez-Lila, Francisco				Solano y Pérez-Lila, Francisco			Person		http://example.org/1029936#Agent700-24	
Bidart Campos, Germán José	1345631	1345631	1	Bidart Campos, Germán José			Person		http://example.org/1046083#Agent100-11	
Tzetzes, John, 12th century	79040099	79040099	1	Tzetzes, John, 12th century			Person		http://example.org/1091080#Agent100-10	
Leone, Pietro Luigi	7439152	7439152	0.8636363636	Leone, Pietro Luigi			Person		http://example.org/1091080#Agent700-19	
Naples (Italy) Università. Istituto di filologia classica				Naples (Italy) Università. Istituto di filologia classica			Jurisdiction		http://example.org/1091080#Agent810-20	
González Cosía Díaz, Arturo				González Cosía Díaz, Arturo			Person		http://example.org/1072651#Agent100-11	
Universidad Nacional de México				Universidad Nacional de México			Organization		http://example.org/1072651#Agent610-20	
Heliodorus, of Emesa	307181873	307181873	1	Heliodorus, of Emesa			Person		http://example.org/1090475#Agent100-10	
Mena, Fernando de, 16th century				Mena, Fernando de, 16th century			Person		http://example.org/1090475#Agent700-19	
López Estrada, Francisco	17217793	17217793	1	López Estrada, Francisco			Person		http://example.org/1090475#Agent700-20	
Taracena, Alfonso, 1897?-	34501795	34501795	1	Taracena, Alfonso, 1897?-			Person		http://example.org/1024605#Agent100-12	
Wąsik, Wiktor				Wąsik, Wiktor			Person		http://example.org/1080549#Agent100-10	
Boileau, Jacques, 1635-1716	22162719	22162719	0.9642857143	Boileau, Jacques, 1635-1716			Person		http://example.org/1036472#Agent100-10	
Fernández de Piedrahita, Lucas, 1624-1688	39719860	39719860	1	Fernández de Piedrahita, Lucas, 1624-1688			Person		http://example.org/1006024#Agent100-10	
Robertus Remensis, monk, 12th century				Robertus Remensis, monk, 12th century			Person		http://example.org/1025871#Agent100-12	
Godfrey, of Bouillon, approximately 1060-1100	13555210	13555210	1	Godfrey, of Bouillon, approximately 1060-1100			Person		http://example.org/1025871#Agent600-23	
Haupt, Barbara	100914209	100914209	1	Haupt, Barbara			Person		http://example.org/1025871#Agent700-25	
Wright, James, 1643-1713	39724630	39724630	1	Wright, James, 1643-1713			Person		http://example.org/1028197#Agent100-12	
Sánchez Viamonte, Carlos, 1892-1972	24163823	24163823	0.8918918919	Sánchez Viamonte, Carlos, 1892-1972			Person		http://example.org/1046094#Agent100-11	
Stefanowska, Zofia	24648206	24648206	1	Stefanowska, Zofia			Person		http://example.org/1097321#Agent100-10	
Mickiewicz, Adam, 1798-1855	64009368	64009368	0.9642857143	Mickiewicz, Adam, 1798-1855			Person		http://example.org/1097321#Agent600-19	
Słonski, Stanisław	18289980	18289980	1	Słonski, Stanisław			Person		http://example.org/1096329#Agent100-10	
Klemensiewicz, Zenon, 1891-1969	7513770	7513770	1	Klemensiewicz, Zenon, 1891-1969			Person		http://example.org/1096324#Agent100-10	
Jiménez Rueda, Julio, 1896-				Jiménez Rueda, Julio, 1896-			Person		http://example.org/1072653#Agent100-11	
Universidad Nacional de México				Universidad Nacional de México			Organization		http://example.org/1072653#Agent610-19	
Brożek, Mieczysław	49634241	49634241	1	Brożek, Mieczysław			Person		http://example.org/1091420#Agent100-10	
Chrzanowski, Ignacy, 1866-1940	59122291	59122291	1	Chrzanowski, Ignacy, 1866-1940			Person		http://example.org/1096941#Agent100-10	
Wilkoń, Aleksander	47919886	47919886	1	Wilkoń, Aleksander			Person		http://example.org/1001761#Agent700-25	
Stępień, Marian, 1929-	265929168	265929168	1	Stępień, Marian, 1929-			Person		http://example.org/1001761#Agent700-26	
Uniwersytet Jagielloński. Instytut Filologii Polskiej		153126708		Uniwersytet Jagielloński. Instytut Filologii Polskiej	153126708	0.9814814815	Organization		http://example.org/1001761#Agent710-27	
Barco, Miguel del, 1706-1790	66511276	66511276	0.9310344828	Barco, Miguel del, 1706-1790			Person		http://example.org/102989#Agent100-11	
Venegas, Miguel, 1680-1764	35524171	35524171	0.9285714286	Venegas, Miguel, 1680-1764			Person		http://example.org/102989#Agent700-23	
Sen, Siba Pada	109923033	109923033	1	Sen, Siba Pada			Person		http://example.org/1004179#Agent100-12	
Smalley, Beryl	271448068	271448068	1	Smalley, Beryl			Person		http://example.org/1053654#Agent100-13	
Bardach, Juliusz	59102076	59102076	1	Bardach, Juliusz			Person		http://example.org/1068593#Agent100-11	
Kaczmarczyk, Zdzisław	69972288	69972288	1	Kaczmarczyk, Zdzisław			Person		http://example.org/1068593#Agent700-23	
Leśnodorski, Bogusław				Leśnodorski, Bogusław			Person		http://example.org/1068593#Agent700-24	
Bonet, Juan				Bonet, Juan			Person		http://example.org/1093956#Agent100-10	
Balaguer, Víctor, 1824-1901	49796	49796	1	Balaguer, Víctor, 1824-1901			Person		http://example.org/1093834#Agent100-10	
Kieniewicz, Stefan	91959690	91959690	1	Kieniewicz, Stefan			Person		http://example.org/1054520#Agent100-11	
Curtius Rufus, Quintus	73866222	73866222	0.9565217391	Curtius Rufus, Quintus			Person		http://example.org/1091158#Agent100-10	
Alexander, the Great, 356 B.C.-323 B.C	101353608	101353608	0.9743589744	Alexander, the Great, 356 B.C.-323 B.C			Person		http://example.org/1091158#Agent600-19	
Hedicke, Edmund, 1840-	69329675	69329675	1	Hedicke, Edmund, 1840- 			Person		http://example.org/1091158#Agent700-20	
Tacitus, Cornelius	100226923	100226923	0.9473684211	Tacitus, Cornelius			Person		http://example.org/1021344#Agent100-9	
Schinzel, Ingeborg	193245168	193245168	1	Schinzel, Ingeborg			Person		http://example.org/1021344#Agent700-19	
Sallust, 86-34 B.C	104162705	104162705	0.9473684211	Sallust, 86-34 B.C			Person		http://example.org/1091980#Agent100-10	
Maurenbrecher, Bertold, 1861- 				Maurenbrecher, Bertold, 1861- 			Person		http://example.org/1091980#Agent700-18	
Barrán, José Pedro, 1934-	110849041	110849041	1	Barrán, José Pedro, 1934-			Person		http://example.org/1018129#Agent100-10	
Nahum, Benjamín, 1937-	110849056	110849056	1	Nahum, Benjamín, 1937- 			Person		http://example.org/1018129#Agent700-23	
Filgueira Valverde, José, 1906-1996	46755672	46755672	1	Filgueira Valverde, José, 1906-1996			Person		http://example.org/103177#Agent100-10	
Seven sages. Latin				Seven sages. Latin			Organization		http://example.org/1092087#Agent110-10	
Hilka, Alfons, 1877-1939	5692599	5692599	1	Hilka, Alfons, 1877-1939			Person		http://example.org/1092087#Agent700-18	
Historia silense				Historia silense			Organization		http://example.org/1092054#Agent110-11	
Alfonso VI, King of Castile and Leon, 1030-1109	40710875	40710875	1	Alfonso VI, King of Castile and Leon, 1030-1109			Person		http://example.org/1092054#Agent600-19	
Alfonso III, King of Asturias and Leon, approximately 848-approximately 910	100275436	100275436	1	Alfonso III, King of Asturias and Leon, approximately 848-approximately 910			Person		http://example.org/1092054#Agent600-20	
Pérez de Urbel, Justo, 1895-1979				Pérez de Urbel, Justo, 1895-1979			Person		http://example.org/1092054#Agent700-22	
González Ruiz-Zorrilla, Atilano	89208666	89208666	0.96875	González Ruiz-Zorrilla, Atilano			Person		http://example.org/1092054#Agent700-23	
Petit Muñoz, Eugenio, 1894-1977				Petit Muñoz, Eugenio, 1894-1977			Person		http://example.org/1058821#Agent100-11	
Montevideo (Uruguay) Universidad. Instituto de Investigaciones Históricas				Montevideo (Uruguay) Universidad. Instituto de Investigaciones Históricas			Jurisdiction		http://example.org/1058821#Agent810-22	
García de Haro de Goytisolo, Ramón	13589527	13589527	0.9411764706	García de Haro de Goytisolo, Ramón			Person		http://example.org/1004837#Agent100-10	
Luther, Martin, 1483-1546	14773105	14773105	0.9615384615	Luther, Martin, 1483-1546			Person		http://example.org/1004837#Agent600-19	
Erasmus, Desiderius, -1536	87673996	87673996	1	Erasmus, Desiderius, -1536			Person		http://example.org/1004837#Agent600-20	
Pamplona, Spain. Universidad de Navarra. Facultad de Theológia				Pamplona, Spain. Universidad de Navarra. Facultad de Theológia			Jurisdiction		http://example.org/1004837#Agent810-22	
Buchthal, Hugo, 1909-1996	108812458	108812458	1	Buchthal, Hugo, 1909-1996			Person		http://example.org/1087771#Agent100-13	
Homer	224924963	224924963	0.8333333333	Homer			Person		http://example.org/1087771#Agent600-23	
Achilles (Mythological character)	313497080	313497080	1	Achilles (Mythological character)			Person		http://example.org/1087771#Agent600-24	
Marcinkiewicz, Jan	46782328	46782328	1	Marcinkiewicz, Jan			Person		http://example.org/1097177#Agent100-11	
Flukowski, Stefan				Flukowski, Stefan			Person		http://example.org/1097177#Agent700-23	
Pabanó, F. M	117603355	117603355	0.9230769231	Pabanó, F. M			Person		http://example.org/105932#Agent100-10	
Pech, Nakuk, active 1562	3.21145857875323E+020	3.21145857875323E+020	1	Pech, Nakuk, active 1562			Person		http://example.org/1049539#Agent100-11	
Pérez Martínez, Héctor				Pérez Martínez, Héctor			Person		http://example.org/1049539#Agent700-20	
Grossmann, Rudolf, 1892-1980	61539276	61539276	0.9285714286	Grossmann, Rudolf, 1892-1980			Person		http://example.org/1012145#Agent100-11	
Cid, approximately 1043-1099	22938662	22938662	1	Cid, approximately 1043-1099			Person		http://example.org/102970#Agent600-23	
Escobar, Juan de				Escobar, Juan de			Person		http://example.org/102970#Agent700-26	
Rodríguez Moñino, Antonio R., 1910-1970	56628341	56628341	0.9487179487	Rodríguez Moñino, Antonio R., 1910-1970			Person		http://example.org/102970#Agent700-27	
Felt, Joseph B. (Joseph Barlow), 1789-1869	237338106	237338106	1	Felt, Joseph B. (Joseph Barlow), 1789-1869			Person		http://example.org/1016736#Agent100-11	
Priestley, Joseph, 1766 or 7-1852	72888508	72888508	1	Priestley, Joseph, 1766 or 7-1852			Person		http://example.org/1006946#Agent100-11	
Gruber, Frederick Charles, 1903-	108671442	108671442	1	Gruber, Frederick Charles, 1903-			Person		http://example.org/10670#Agent100-16	
Hanifi, M. Jamil (Mohammed Jamil)				Hanifi, M. Jamil (Mohammed Jamil)			Person		http://example.org/103355#Agent100-12	
Notre-Dame de Montréal (Church)		267047932		Notre-Dame de Montréal (Church)	267047932	0.9375	Organization		http://example.org/1061274#Agent610-16	
Thomas, William Ronald, 1941-				Thomas, William Ronald, 1941-			Person		http://example.org/101831#Agent100-11	
University of South Carolina. Bureau of Business and Economic Research. Division of Research				University of South Carolina. Bureau of Business and Economic Research. Division of Research			Organization		http://example.org/101831#Agent810-21	
Menut, Albert Douglas, 1894-1981	33513799	33513799	1	Menut, Albert Douglas, 1894-1981			Person		http://example.org/1043795#Agent700-20	
Sticca, Sandro, 1931-	53096668	53096668	1	Sticca, Sandro, 1931- 			Person		http://example.org/1043795#Agent700-21	
Carterette, Edward C	11093317	11093317	0.9523809524	Carterette, Edward C			Person		http://example.org/1030285#Agent700-24	
Friedman, Morton P	57856533	57856533	0.9473684211	Friedman, Morton P			Person		http://example.org/1030285#Agent700-25	
Braun, Hugh	298536235	298536235	1	Braun, Hugh			Person		http://example.org/1081369#Agent100-10	
Abbott, Edith, 1876-1957	13130707	13130707	1	Abbott, Edith, 1876-1957			Person		http://example.org/1053190#Agent100-12	
University of Chicago		143657677		University of Chicago	143657677	0.9545454545	Organization		http://example.org/1053190#Agent810-25	
Bjørklund, Oddvar	275560753	275560753	1	Bjørklund, Oddvar			Person		http://example.org/1056847#Agent100-10	
Church of England		135203514		Church of England	135203514	1	Organization		http://example.org/1075052#Agent610-18	
Frost, Maurice	41409129	41409129	1	Frost, Maurice			Person		http://example.org/1075052#Agent700-21	
Black, Peter Elliott				Black, Peter Elliott			Person		http://example.org/106647#Agent100-10	
Colorado State University. Cooperative Watershed Management Unit				Colorado State University. Cooperative Watershed Management Unit			Organization		http://example.org/106647#Agent710-21	
Wright, Thomas, 1810-1877	76345452	76345452	1	Wright, Thomas, 1810-1877			Person		http://example.org/1084759#Agent100-13	
Gillray, James, 1756-1815	66735065	66735065	1	Gillray, James, 1756-1815			Person		http://example.org/1084759#Agent600-23	
Evans, R. H. (Robert Harding), 1777-1857	64237639	64237639	1	Evans, R. H. (Robert Harding), 1777-1857			Person		http://example.org/1084759#Agent700-25	
Gillray, James, 1756-1815	66735065	66735065	1	Gillray, James, 1756-1815			Person		http://example.org/1084759#Agent700-26	
Le Vine, Victor T	272221050	272221050	1	Le Vine, Victor T			Person		http://example.org/1040013#Agent100-13	
Nye, Roger P	70991907	70991907	0.9230769231	Nye, Roger P			Person		http://example.org/1040013#Agent700-25	
Cortada, James W				Cortada, James W			Person		http://example.org/1001660#Agent100-12	
Thompson, Virginia, 1903-1990				Thompson, Virginia, 1903-1990			Person		http://example.org/108315#Agent100-12	
Adloff, Richard	121005256	121005256	0.9375	Adloff, Richard			Person		http://example.org/108315#Agent700-23	
Friesen, J				Friesen, J			Person		http://example.org/101204#Agent700-26	
Ralston, Harry K., 1921-	91765145	91765145	1	Ralston, Harry K., 1921-			Person		http://example.org/101204#Agent700-27	
Farmer, Henry George, 1882-1965				Farmer, Henry George, 1882-1965			Person		http://example.org/100549#Agent100-10	
Sunderman, Lloyd Frederick, 1905-1983	58653222	58653222	1	Sunderman, Lloyd Frederick, 1905-1983			Person		http://example.org/1083441#Agent100-13	
Milsom, S. F. C. (Stroud Francis Charles), 1923-	108588383	108588383	0.9583333333	Milsom, S. F. C. (Stroud Francis Charles), 1923-			Person		http://example.org/105071#Agent100-11	
Baker, Alan R. H	36978907	36978907	0.9411764706	Baker, Alan R. H			Person		http://example.org/109300#Agent100-10	
Petersen, Morris S	244918744	244918744	0.9473684211	Petersen, Morris S			Person		http://example.org/1067407#Agent100-11	
Rigby, J. Keith	92460691	92460691	1	Rigby, J. Keith			Person		http://example.org/1067407#Agent700-21	
Hintze, Lehi F	50518920	50518920	0.9333333333	Hintze, Lehi F			Person		http://example.org/1067407#Agent700-22	
Lloyd James, Arthur, 1884-1943	10215128	10215128	0.9333333333	Lloyd James, Arthur, 1884-1943			Person		http://example.org/1093280#Agent100-14	
Walton, Frederick Parker, 1858-1948	29602290	29602290	1	Walton, Frederick Parker, 1858-1948			Person		http://example.org/1057794#Agent100-10	
Bennett, Melba Berry	44545780	44545780	1	Bennett, Melba Berry			Person		http://example.org/1077104#Agent100-10	
King, Robert D. (Robert Desmond), 1936-	66647467	66647467	1	King, Robert D. (Robert Desmond), 1936-			Person		http://example.org/1089237#Agent100-15	
Neuman, Robert W	11183221	11183221	0.9411764706	Neuman, Robert W			Person		http://example.org/1044921#Agent100-12	
Lange, Charles H	32162616	32162616	0.9411764706	Lange, Charles H			Person		http://example.org/1044921#Agent700-25	
United States. Indian Claims Commission		154715300		United States. Indian Claims Commission	154715300	1	Jurisdiction		http://example.org/1044921#Agent710-26	
Chalfant, Stuart A	118575218	118575218	0.9473684211	Chalfant, Stuart A			Person		http://example.org/1049749#Agent700-24	
Bischoff, William Norbert	4500915	4500915	1	Bischoff, William Norbert			Person		http://example.org/1049749#Agent700-25	
United States. Indian Claims Commission		154715300		United States. Indian Claims Commission	154715300	1	Jurisdiction		http://example.org/1049749#Agent710-26	
Krantz, John Christian, 1899-	109526496	109526496	1	Krantz, John Christian, 1899-			Person		http://example.org/1077444#Agent100-11	
Walker, Joseph C. (Joseph Cooper), -1810	56962566	56962566	1	Walker, Joseph C. (Joseph Cooper), -1810			Person		http://example.org/1074417#Agent100-12	
Swain, Margaret H	79516219	79516219	0.9444444444	Swain, Margaret H			Person		http://example.org/1088240#Agent100-14	
Schiffer, Margaret Berwind	92537424	92537424	1	Schiffer, Margaret Berwind			Person		http://example.org/1088236#Agent100-13	
Reid, T. B. W. (Thomas Bertram Wallace), 1901-1981	3374166	3374166	1	Reid, T. B. W. (Thomas Bertram Wallace), 1901-1981			Person		http://example.org/1089600#Agent100-10	
Michel, N. E. (Norman Elwood), 1894-1973	138794839	138794839	1	Michel, N. E. (Norman Elwood), 1894-1973			Person		http://example.org/1074669#Agent100-10	
Walker, Emery, 1851-1933				Walker, Emery, 1851-1933			Person		http://example.org/1080018#Agent700-22	
