Column 1	VIAFP	VIAF-ID	score	Cor	VIAFC	score-c	Column 2	Column 3	Column 4	blank
House, William C				House, William C			Person		http://example.org/1062451#Agent100-11	
Eastern Ontario Development Council		144192147		Eastern Ontario Development Council	144192147	1	Organization		http://example.org/1013662#Agent110-11	
Tarrant, John J	109626305	109626305	0.9375	Tarrant, John J			Person		http://example.org/1013717#Agent700-22	
Auerbach Corporation		136010383		Auerbach Corporation	136010383	1	Organization		http://example.org/1013717#Agent710-23	
Asten, K. J				Asten, K. J			Person		http://example.org/1011930#Agent100-11	
Association for Computing Machinery		133611413		Association for Computing Machinery	133611413	0.9428571429	Organization		http://example.org/1066066#Agent110-9	
Association for Computing Machinery		133611413		Association for Computing Machinery	133611413	0.9428571429	Organization		http://example.org/1066066#Agent810-20	
Waller, Adrian	40615616	40615616	1	Waller, Adrian			Person		http://example.org/1022264#Agent100-11	
Lefkovitz, David, 1936-	113782240	113782240	0.8518518519	Lefkovitz, David, 1936-			Person		http://example.org/1045610#Agent100-11	
Vilips, Vess V				Vilips, Vess V			Person		http://example.org/1069494#Agent100-10	
Livingstone, Frank B	115698226	115698226	0.9523809524	Livingstone, Frank B			Person		http://example.org/1009194#Agent100-10	
Management Conference on Data Processing, 2d, New York, 1969				Management Conference on Data Processing, 2d, New York, 1969			Meeting		http://example.org/1072022#Agent111-9	
Brandon Systems Institute				Brandon Systems Institute			Organization		http://example.org/1072022#Agent710-19	
Janda, Kenneth	28370501	28370501	0.9333333333	Janda, Kenneth			Person		http://example.org/1041105#Agent100-12	
Janda, Kenneth	28370501	28370501	0.9333333333	Janda, Kenneth			Person		http://example.org/1041103#Agent100-11	
Silver, Gerald A	20958149	20958149	0.9411764706	Silver, Gerald A			Person		http://example.org/1013696#Agent100-12	
Silver, Joan B	278939307	278939307	0.9333333333	Silver, Joan B			Person		http://example.org/1013696#Agent700-21	
Brightman, Richard W	8631797	8631797	0.9523809524	Brightman, Richard W			Person		http://example.org/1011964#Agent100-12	
Luskin, Bernard J	276651343	276651343	0.9444444444	Luskin, Bernard J			Person		http://example.org/1011964#Agent700-23	
Tilton, Theodore, 1835-1907	788790	788790	0.9259259259	Tilton, Theodore, 1835-1907			Person		http://example.org/1011964#Agent700-24	
American Data Processing, Inc		128975091		American Data Processing, Inc	128975091	0.9666666667	Organization		http://example.org/1068302#Agent710-20	
Grossman, Alvin	276544889	276544889	1	Grossman, Alvin			Person		http://example.org/1061853#Agent100-10	
Howe, Robert L	280395885	280395885	0.9333333333	Howe, Robert L			Person		http://example.org/1061853#Agent700-19	
Gruman, Allen J				Gruman, Allen J			Person		http://example.org/1061853#Agent700-20	
Harper, Robert John, 1929-				Harper, Robert John, 1929-			Person		http://example.org/1012024#Agent100-13	
Gildersleeve, Thomas Robert	110324202	110324202	1	Gildersleeve, Thomas Robert			Person		http://example.org/1044881#Agent100-11	
Hartkemeier, Harry P. (Harry Pelle), 1904-	111037596	111037596	1	Hartkemeier, Harry P. (Harry Pelle), 1904-			Person		http://example.org/1012027#Agent100-10	
Naroll, Raoul	19776869	19776869	1	Naroll, Raoul			Person		http://example.org/1023519#Agent100-10	
Anderssen, R. S	18466465	18466465	0.9375	Anderssen, R. S			Person		http://example.org/1073080#Agent700-21	
Osborne, M. R. (Michael Robert)	75149347	75149347	1	Osborne, M. R. (Michael Robert)			Person		http://example.org/1073080#Agent700-22	
Australian National University		148378767		Australian National University	148378767	0.9333333333	Organization		http://example.org/1073080#Agent710-23	
Creighton, Hamburg, Inc		157228653		Creighton, Hamburg, Inc	157228653	0.9583333333	Organization		http://example.org/1006096#Agent110-12	
Renton, R. N. (Robert Norman)	13557167	13557167	1	Renton, R. N. (Robert Norman)			Person		http://example.org/1045339#Agent100-11	
Hershey, J. E. (John E.)	110302651	110302651	1	Hershey, J. E. (John E.)			Person		http://example.org/1000794#Agent100-12	
Yarlagadda, R. K. Rao	257094993	257094993	0.9047619048	Yarlagadda, R. K. Rao			Person		http://example.org/1000794#Agent700-24	
Willeumier-Schalij, J. M. (Johanna Marie), 1917-	15056302	15056302	1	Willeumier-Schalij, J. M. (Johanna Marie), 1917-			Person		http://example.org/1053016#Agent700-17	
Lake, Kirsopp, 1872-1946	29657758	29657758	1	Lake, Kirsopp, 1872-1946			Person		http://example.org/1049133#Agent100-10	
Lake, Silva, 1898-	309677712	309677712	0.9444444444	Lake, Silva, 1898-			Person		http://example.org/1049133#Agent700-24	
Cohen, Arthur M	65248751	65248751	0.9375	Cohen, Arthur M			Person		http://example.org/1067630#Agent100-11	
Kremen, Bennett, 1936-	56386074	56386074	1	Kremen, Bennett, 1936-			Person		http://example.org/1005011#Agent100-13	
Bowman, Bob	1.51470949724251E+019	1.51470949724251E+019	1	Bowman, Bob			Person		http://example.org/1055865#Agent100-12	
San Francisco Federal Savings and Loan Association				San Francisco Federal Savings and Loan Association			Organization		http://example.org/1025468#Agent110-11	
Palmer, Fanny (Purdy)	284838364	284838364	0.9047619048	Palmer, Fanny (Purdy)			Person		http://example.org/1012088#Agent100-9	
Bernard, Jessie, 1903-1996	24667085	24667085	1	Bernard, Jessie, 1903-1996			Person		http://example.org/1029718#Agent100-10	
Lipke, Jean Coryllel	77559048	77559048	1	Lipke, Jean Coryllel			Person		http://example.org/1031285#Agent100-12	
Bateman, Patricia	48005360	48005360	1	Bateman, Patricia			Person		http://example.org/1031285#Agent700-23	
Nijenhuis, Emmie te	92286147	92286147	1	Nijenhuis, Emmie te			Person		http://example.org/1039473#Agent100-12	
Daube, David, 1909-	104024019	104024019	1	Daube, David, 1909-			Person		http://example.org/1074105#Agent600-20	
Daube, David, 1909-	104024019	104024019	1	Daube, David, 1909-			Person		http://example.org/1074105#Agent700-22	
Watson, Alan				Watson, Alan			Person		http://example.org/1074105#Agent700-23	
Orintaitė, Petronėlė, 1905-1999	12302693	12302693	0.9677419355	Orintaitė, Petronėlė, 1905-1999			Person		http://example.org/1097452#Agent100-10	
Colman, Hila	79303987	79303987	1	Colman, Hila			Person		http://example.org/102908#Agent100-10	
Smedley, Agnes, 1892-1950	49269638	49269638	0.9615384615	Smedley, Agnes, 1892-1950			Person		http://example.org/108126#Agent100-10	
Smedley, Agnes, 1892-1950	49269638	49269638	0.9615384615	Smedley, Agnes, 1892-1950			Person		http://example.org/108126#Agent600-19	
Singer, Frieda				Singer, Frieda			Person		http://example.org/1060300#Agent100-11	
Hansen, Henny Harald	76788185	76788185	1	Hansen, Henny Harald			Person		http://example.org/1031478#Agent100-10	
Marchant, Bessie, 1862-1941	12214065	12214065	1	Marchant, Bessie, 1862-1941			Person		http://example.org/1069262#Agent100-9	
Smith, Page				Smith, Page			Person		http://example.org/1031762#Agent100-14	
Holme, Charles, 1848-1923	102321797	102321797	1	Holme, Charles, 1848-1923			Person		http://example.org/1085372#Agent100-10	
Frantz, Henri				Frantz, Henri			Person		http://example.org/1085372#Agent700-18	
Uzanne, Octave, 1852-1931	49257112	49257112	0.9615384615	Uzanne, Octave, 1852-1931			Person		http://example.org/1085372#Agent700-19	
Preston, Edgar	33232065	33232065	1	Preston, Edgar			Person		http://example.org/1085372#Agent700-20	
Chisholm, Helen	30772561	30772561	1	Chisholm, Helen			Person		http://example.org/1085372#Agent700-21	
Daumier, Honoré, 1808-1879	96555949	96555949	0.962962963	Daumier, Honoré, 1808-1879			Person		http://example.org/1085372#Agent700-22	
Gavarni Guillaume Sulpice Chevallier, 1804-1866				Gavarni Guillaume Sulpice Chevallier, 1804-1866			Person		http://example.org/1085372#Agent700-23	
The Studio				The Studio			Organization		http://example.org/1085372#Agent710-24	
Vincent, Howard Paton, 1904-	4971186	4971186	0.875	Vincent, Howard Paton, 1904-			Person		http://example.org/1086536#Agent100-12	
Daumier, Honoré, 1808-1879	96555949	96555949	0.962962963	Daumier, Honoré, 1808-1879			Person		http://example.org/1086536#Agent600-21	
Le Foyer, Jean, 1902-	61935310	61935310	0.875	Le Foyer, Jean, 1902-			Person		http://example.org/1087891#Agent100-10	
Daumier, Honoré, 1808-1879	96555949	96555949	0.962962963	Daumier, Honoré, 1808-1879			Person		http://example.org/1087891#Agent600-18	
Cherpin, Jean	91293971	91293971	1	Cherpin, Jean			Person		http://example.org/1087890#Agent100-10	
Daumier, Honoré, 1808-1879	96555949	96555949	0.962962963	Daumier, Honoré, 1808-1879			Person		http://example.org/1087890#Agent700-19	
Escholier, Raymond, 1882-1971	109485477	109485477	1	Escholier, Raymond, 1882-1971			Person		http://example.org/1086534#Agent100-10	
Daumier, Honoré, 1808-1879	96555949	96555949	0.962962963	Daumier, Honoré, 1808-1879			Person		http://example.org/1086534#Agent600-18	
Escholier, Raymond	109485477	109485477	1	Escholier, Raymond			Person		http://example.org/1086535#Agent100-10	
Daumier, Honoré, 1808-1879	96555949	96555949	0.962962963	Daumier, Honoré, 1808-1879			Person		http://example.org/1086535#Agent600-21	
Daumier, Honoré, 1808-1879	96555949	96555949	0.962962963	Daumier, Honoré, 1808-1879			Person		http://example.org/1087907#Agent100-10	
Erényi, János	74308875	74308875	1	Erényi, János			Person		http://example.org/1087907#Agent700-18	
Daumier, Honoré, 1808-1879	96555949	96555949	0.962962963	Daumier, Honoré, 1808-1879			Person		http://example.org/1087880#Agent100-10	
Roche, Hans, 1894- 				Roche, Hans, 1894- 			Person		http://example.org/1087880#Agent700-18	
Meyer, Paul, 1840-1917	44302645	44302645	1	Meyer, Paul, 1840-1917			Person		http://example.org/1093014#Agent600-18	
Dor, Georges	14881089	14881089	1	Dor, Georges			Person		http://example.org/1009128#Agent100-9	
Brintet, A				Brintet, A			Person		http://example.org/1072099#Agent100-11	
Catholic Church				Catholic Church			Organization		http://example.org/1072099#Agent610-19	
Catholic Church				Catholic Church			Organization		http://example.org/1072099#Agent610-20	
Ferleger, Herbert Ronald, 1914-	110484355	110484355	0.8857142857	Ferleger, Herbert Ronald, 1914-			Person		http://example.org/1022049#Agent100-11	
Wells, David Ames, 1828-1898	52765493	52765493	1	Wells, David Ames, 1828-1898			Person		http://example.org/1022049#Agent600-19	
Cargill, David, 1929-				Cargill, David, 1929-			Person		http://example.org/1084446#Agent100-11	
Valley House Gallery		151549639		Valley House Gallery	151549639	1	Organization		http://example.org/1084446#Agent710-20	
Cox, Trenchard, 1905-1995	54602892	54602892	0.96	Cox, Trenchard, 1905-1995			Person		http://example.org/1085571#Agent100-12	
Cox, David, 1783-1859	64177706	64177706	1	Cox, David, 1783-1859			Person		http://example.org/1085571#Agent600-22	
Dewey, John, 1859-1952	76314623	76314623	0.9565217391	Dewey, John, 1859-1952			Person		http://example.org/1063255#Agent100-10	
Dubinsky, David, 1892-1982	1128613	1128613	1	Dubinsky, David, 1892-1982			Person		http://example.org/1063255#Agent600-18	
Sainte-Marie, Raoul	316928373	316928373	0.8421052632	Sainte-Marie, Raoul			Person		http://example.org/1026760#Agent100-9	
Ewen, David, 1907-1985	111249930	111249930	0.9565217391	Ewen, David, 1907-1985			Person		http://example.org/1074160#Agent100-11	
Cromwell, Richard S	38667589	38667589	0.95	Cromwell, Richard S			Person		http://example.org/1072173#Agent100-11	
Strauss, David Friedrich, 1808-1874	41974365	41974365	0.9428571429	Strauss, David Friedrich, 1808-1874			Person		http://example.org/1072173#Agent600-20	
Hansemann, David Justus Ludwig, 1790-1864	69721453	69721453	1	Hansemann, David Justus Ludwig, 1790-1864			Person		http://example.org/1058479#Agent600-16	
Hicks, David, 1929-1998	69167191	69167191	1	Hicks, David, 1929-1998			Person		http://example.org/1087595#Agent100-13	
Leroy, André (André-Louis), 1892-				Leroy, André (André-Louis), 1892-			Person		http://example.org/1056444#Agent100-9	
Hume, David, 1711-1776	49226972	49226972	0.9565217391	Hume, David, 1711-1776			Person		http://example.org/1056444#Agent600-18	
Agnes Etherington Art Centre		159463130		Agnes Etherington Art Centre	159463130	0.9655172414	Organization		http://example.org/1092539#Agent110-13	
Milne, David, 1882-1953	40188681	40188681	1	Milne, David, 1882-1953			Person		http://example.org/1092539#Agent600-24	
Milne, David, 1882-1953	40188681	40188681	1	Milne, David, 1882-1953			Person		http://example.org/1092540#Agent100-11	
Jarvis, Alan Hepburn, 1915-				Jarvis, Alan Hepburn, 1915-			Person		http://example.org/1092540#Agent700-19	
Sasowntsʻi Dawitʻ				Sasowntsʻi Dawitʻ			Organization		http://example.org/1098289#Agent110-10	
Shalian, Artin K	281702204	281702204	0.9411764706	Shalian, Artin K			Person		http://example.org/1098289#Agent700-18	
I͡Ampolʹskiĭ, I. M. (Izrailʹ Markovich), 1905-1976				I͡Ampolʹskiĭ, I. M. (Izrailʹ Markovich), 1905-1976			Person		http://example.org/1074640#Agent100-10	
Oistrakh, David, 1908-1974	7574902	7574902	1	Oistrakh, David, 1908-1974			Person		http://example.org/1074640#Agent600-19	
Steger, Hugo	68943494	68943494	1	Steger, Hugo			Person		http://example.org/1080846#Agent100-10	
David, King of Israel				David, King of Israel			Person		http://example.org/1080846#Agent600-18	
David, King of Israel				David, King of Israel			Person		http://example.org/1080846#Agent600-19	
Crosby, Thomas, 1840-1914	18025090	18025090	1	Crosby, Thomas, 1840-1914			Person		http://example.org/1021088#Agent100-10	
Sallosalton, David, -1873				Sallosalton, David, -1873			Person		http://example.org/1021088#Agent600-20	
Methodist Church (Canada)		147179952		Methodist Church (Canada)	147179952	0.92	Organization		http://example.org/1021088#Agent610-21	
Seymour, David	64011843	64011843	1	Seymour, David			Person		http://example.org/1042900#Agent100-11	
Seymour, David	64011843	64011843	1	Seymour, David			Person		http://example.org/1042900#Agent600-21	
Simpson, David, 1928-	69848425	69848425	1	Simpson, David, 1928-			Person		http://example.org/1085492#Agent100-11	
San Francisco Museum of Art				San Francisco Museum of Art			Organization		http://example.org/1085492#Agent710-20	
Cone, Jane Harrison	41425499	41425499	1	Cone, Jane Harrison			Person		http://example.org/1084470#Agent100-10	
Smith, David, 1906-1965	4989320	4989320	1	Smith, David, 1906-1965			Person		http://example.org/1084470#Agent600-18	
Fogg Art Museum		132449533		Fogg Art Museum	132449533	0.9375	Organization		http://example.org/1084470#Agent710-19	
Washington Gallery of Modern Art (Washington, D.C.)		157947933		Washington Gallery of Modern Art (Washington, D.C.)	157947933	1	Organization		http://example.org/1084470#Agent710-20	
Smith, David, 1906-1965	4989320	4989320	1	Smith, David, 1906-1965			Person		http://example.org/1084469#Agent100-12	
Smith, David, 1906-1965	4989320	4989320	1	Smith, David, 1906-1965			Person		http://example.org/1084469#Agent600-21	
Gray, Cleve	162092036	162092036	0.9166666667	Gray, Cleve			Person		http://example.org/1084469#Agent700-22	
Drost, Walter H	301397260	301397260	0.9375	Drost, Walter H			Person		http://example.org/1060489#Agent100-11	
Snedden, David, 1868-1951	53325169	53325169	1	Snedden, David, 1868-1951			Person		http://example.org/1060489#Agent600-20	
Bishop, Gurney	93359931	93359931	0.8235294118	Bishop, Gurney			Person		http://example.org/1065985#Agent100-10	
Davidson, John Ralston, 1870-1948				Davidson, John Ralston, 1870-1948			Person		http://example.org/1065985#Agent600-19	
Davidson, Stanley, Sir, 1894-1981	107030858	107030858	0.9696969697	Davidson, Stanley, Sir, 1894-1981			Person		http://example.org/1050500#Agent100-11	
Macleod, John				Macleod, John			Person		http://example.org/1050500#Agent700-22	
Thompson, David, 1770-1857	7563353	7563353	1	Thompson, David, 1770-1857			Person		http://example.org/1040152#Agent100-12	
Hudson's Bay Company		139169065		Hudson's Bay Company	139169065	1	Organization		http://example.org/1040152#Agent610-21	
North West Company		126589702		North West Company	126589702	1	Organization		http://example.org/1040152#Agent610-22	
Tyrrell, Joseph Burr, 1858-1957	40480329	40480329	1	Tyrrell, Joseph Burr, 1858-1957			Person		http://example.org/1040152#Agent700-25	
Slaughter, Frank G. (Frank Gill), 1908-2001	103152570	103152570	1	Slaughter, Frank G. (Frank Gill), 1908-2001			Person		http://example.org/1025994#Agent100-10	
David, King of Israel				David, King of Israel			Person		http://example.org/1025994#Agent600-19	
Hoffman, William, 1937-				Hoffman, William, 1937-			Person		http://example.org/1018196#Agent100-13	
Rockefeller, David, 1915-	98155086	98155086	0.8620689655	Rockefeller, David, 1915-			Person		http://example.org/1018196#Agent600-21	
Chase Manhattan Bank, New York				Chase Manhattan Bank, New York			Organization		http://example.org/1018196#Agent610-22	
Hockley, Chester F	5.74147905038379E+020	5.74147905038379E+020	0.9473684211	Hockley, Chester F			Person		http://example.org/1005491#Agent100-10	
Davison, William t., 1804 (ca)-1881				Davison, William t., 1804 (ca)-1881			Person		http://example.org/1005491#Agent600-18	
Davison Chemical Corporation				Davison Chemical Corporation			Organization		http://example.org/1005491#Agent610-19	
Davis, Benton W	78165004	78165004	0.9375	Davis, Benton W			Person		http://example.org/1019050#Agent100-12	
Kvičalová, Vlasta	65331989	65331989	0.9411764706	Kvičalová, Vlasta			Person		http://example.org/1057689#Agent100-11	
Kalina, Karel				Kalina, Karel			Person		http://example.org/1057689#Agent700-24	
Ruhnkenius, David, 1723-1798	73941458	73941458	1	Ruhnkenius, David, 1723-1798			Person		http://example.org/1092042#Agent100-10	
Suetonius Tranquillus C. Vitae XII Caesrum				Suetonius Tranquillus C. Vitae XII Caesrum			Person		http://example.org/1092042#Agent600-18	
Suentonius Tranquillus C. Vitae XII Caesarum				Suentonius Tranquillus C. Vitae XII Caesarum			Person		http://example.org/1092042#Agent700-19	
Geel, Jacob, 1789-1862	46887546	46887546	1	Geel, Jacob, 1789-1862			Person		http://example.org/1092042#Agent700-20	
Popowska-Taborska, Hanna	93374471	93374471	1	Popowska-Taborska, Hanna			Person		http://example.org/1096853#Agent100-11	
Rospond, Stanisław	66474403	66474403	1	Rospond, Stanisław			Person		http://example.org/1095925#Agent100-11	
Taszycki, Witold	49249394	49249394	1	Taszycki, Witold			Person		http://example.org/1024132#Agent100-10	
Towarzystwa Naukowe Warszawskie. Wydział I. Językoznawstwo i Historii Literatury				Towarzystwa Naukowe Warszawskie. Wydział I. Językoznawstwo i Historii Literatury			Organization		http://example.org/1024132#Agent710-22	
King, P. K				King, P. K			Person		http://example.org/1006348#Agent100-13	
Sarawak (Malaysia)				Sarawak (Malaysia)			Jurisdiction		http://example.org/1021168#Agent110-12	
Richards, Anthony	240312195	240312195	0.9444444444	Richards, Anthony			Person		http://example.org/1021168#Agent700-24	
Baez, Joan	112435547	112435547	1	Baez, Joan			Person		http://example.org/1082693#Agent100-13	
Burshtyn, Roslyn	316912943	316912943	1	Burshtyn, Roslyn			Person		http://example.org/1032682#Agent700-27	
Vanier Institute of the Family		126586472		Vanier Institute of the Family	126586472	1	Organization		http://example.org/1032682#Agent710-28	
Prescott, Elizabeth				Prescott, Elizabeth			Person		http://example.org/1018459#Agent100-10	
Jones, Elizabeth, 1930-	112845191	112845191	1	Jones, Elizabeth, 1930-			Person		http://example.org/1018459#Agent700-22	
Kritchevsky, Sybil	92001788	92001788	1	Kritchevsky, Sybil			Person		http://example.org/1018459#Agent700-23	
Sjølund, Arne	79502689	79502689	0.9285714286	Sjølund, Arne			Person		http://example.org/1027181#Agent100-16	
National Conference on Day Care for Children, Washington, D.C., 1960		145773957		National Conference on Day Care for Children, Washington, D.C., 1960	145773957	0.8	Meeting		http://example.org/1033473#Agent111-10	
Hoffman, Gertrude L	44021633	44021633	0.95	Hoffman, Gertrude L			Person		http://example.org/1033473#Agent700-20	
Burch, William R., 1933-	2567195	2567195	0.8571428571	Burch, William R., 1933-			Person		http://example.org/1024148#Agent100-15	
Missionary Conference on Behalf of the Mohammedan World (2nd : 1911 : Lucknow, India)				Missionary Conference on Behalf of the Mohammedan World (2nd : 1911 : Lucknow, India)			Meeting		http://example.org/1040978#Agent111-11	
Van Somer, Annie				Van Somer, Annie			Person		http://example.org/1040978#Agent700-22	
Zwemer, Samuel Marinus, 1867-1952	27996819	27996819	1	Zwemer, Samuel Marinus, 1867-1952			Person		http://example.org/1040978#Agent700-23	
Zimet, Sara Goodman	278412101	278412101	1	Zimet, Sara Goodman			Person		http://example.org/1001185#Agent100-10	
International Exchange of Experts and Information in Rehabilitation		141950085		International Exchange of Experts and Information in Rehabilitation	141950085	1	Organization		http://example.org/1001185#Agent710-24	
East Palo Alto Day School				East Palo Alto Day School			Organization		http://example.org/1070714#Agent110-11	
East Palo Alto Day School				East Palo Alto Day School			Organization		http://example.org/1070714#Agent610-20	
Mothers for Equal Education				Mothers for Equal Education			Organization		http://example.org/1070714#Agent710-21	
McMurtry, R. Roy, 1932-	102800614	102800614	1	McMurtry, R. Roy, 1932-			Person		http://example.org/108690#Agent100-10	
Seferis, George, 1900-1971	39392471	39392471	0.962962963	Seferis, George, 1900-1971			Person		http://example.org/1070033#Agent100-12	
Seferis, George, 1900-1971	39392471	39392471	0.962962963	Seferis, George, 1900-1971			Person		http://example.org/1070033#Agent600-24	
Anagnostopoulos, Athan	45616472	45616472	0.9565217391	Anagnostopoulos, Athan			Person		http://example.org/1070033#Agent700-25	
Agnon, Shmuel Yosef, 1887-1970	14765267	14765267	1	Agnon, Shmuel Yosef, 1887-1970			Person		http://example.org/1061106#Agent100-12	
Glatzer, Nahum N. (Nahum Norbert), 1903-1990	4959046	4959046	1	Glatzer, Nahum N. (Nahum Norbert), 1903-1990			Person		http://example.org/1061106#Agent700-25	
Gorell, Ronald Gorell Barnes, Baron, 1884-1963	64369327	64369327	0.9782608696	Gorell, Ronald Gorell Barnes, Baron, 1884-1963			Person		http://example.org/1011950#Agent100-10	
Barakat, Halim Isber	36939376	36939376	1	Barakat, Halim Isber			Person		http://example.org/1019753#Agent100-12	
Cormack, Alastair	138800711	138800711	1	Cormack, Alastair			Person		http://example.org/1005187#Agent100-15	
Cormack, Anne	149346245	149346245	1	Cormack, Anne			Person		http://example.org/1005187#Agent700-26	
Buller, Herman, 1927-	316885432	316885432	1	Buller, Herman, 1927-			Person		http://example.org/1012493#Agent100-11	
Perret, Geoffrey	57947601	57947601	0.9411764706	Perret, Geoffrey			Person		http://example.org/10762#Agent100-16	
Swingle, L. J., 1940-	109551665	109551665	1	Swingle, L. J., 1940-			Person		http://example.org/1062068#Agent100-11	
Andrus, Dyckman	287609353	287609353	1	Andrus, Dyckman			Person		http://example.org/1075968#Agent100-11	
Hind, C. Lewis (Charles Lewis), 1862-1927	9.3145857811723E+019	9.3145857811723E+019	1	Hind, C. Lewis (Charles Lewis), 1862-1927			Person		http://example.org/1085904#Agent100-10	
Velázquez, Diego, 1599-1660	76324831	76324831	1	Velázquez, Diego, 1599-1660			Person		http://example.org/1085904#Agent700-18	
Figes, Eva	44298731	44298731	1	Figes, Eva			Person		http://example.org/1078913#Agent100-11	
Weijnen, Antonius Angelus, 1909-	114254286	114254286	1	Weijnen, Antonius Angelus, 1909-			Person		http://example.org/1038695#Agent100-9	
Roomsch-Katholieke Universiteit, Nijmegen, Netherlands. Nijmeegse Centrale voor Dialect- en Naamkunde				Roomsch-Katholieke Universiteit, Nijmegen, Netherlands. Nijmeegse Centrale voor Dialect- en Naamkunde			Organization		http://example.org/1038695#Agent810-20	
Hamel, Guy F. Claude, 1935-	50852699	50852699	1	Hamel, Guy F. Claude, 1935-			Person		http://example.org/1023233#Agent100-9	
Hamel, Guy F. Claude, 1935-	50852699	50852699	1	Hamel, Guy F. Claude, 1935-			Person		http://example.org/1023242#Agent100-9	
Aronson, James	2636400	2636400	1	Aronson, James			Person		http://example.org/1089189#Agent100-13	
Bonacich, Edna	51780988	51780988	1	Bonacich, Edna			Person		http://example.org/1058295#Agent100-13	
Goodman, Robert F	73075542	73075542	0.9444444444	Goodman, Robert F			Person		http://example.org/1058295#Agent700-24	
Pollentier, F	239745213	239745213	0.9285714286	Pollentier, F			Person		http://example.org/1066529#Agent100-12	
Nortje, Arthur, 1942-1970	7514750	7514750	1	Nortje, Arthur, 1942-1970			Person		http://example.org/1006519#Agent100-10	
Jenkins, Dan	56740947	56740947	1	Jenkins, Dan			Person		http://example.org/1058175#Agent100-11	
Wright, David, 1920-1994	98312985	98312985	1	Wright, David, 1920-1994			Person		http://example.org/1033694#Agent100-12	
Wright, David, 1920-1994	98312985	98312985	1	Wright, David, 1920-1994			Person		http://example.org/1033694#Agent600-20	
Crammatte, Alan B	114748121	114748121	0.9444444444	Crammatte, Alan B			Person		http://example.org/1033657#Agent100-12	
Gallaudet College		123147558		Gallaudet College	123147558	0.9411764706	Organization		http://example.org/1033657#Agent710-23	
Quigley, Stephen P. (Stephen Patrick), 1927-	43082985	43082985	1	Quigley, Stephen P. (Stephen Patrick), 1927-			Person		http://example.org/1034628#Agent100-11	
Jenné, William C	43982006	43982006	0.9411764706	Jenné, William C			Person		http://example.org/1034628#Agent700-23	
Phillips, Sondra B	58765077	58765077	0.9473684211	Phillips, Sondra B			Person		http://example.org/1034628#Agent700-24	
University of Illinois (Urbana-Champaign campus). Institute for Research on Exceptional Children		295331059		University of Illinois (Urbana-Champaign campus). Institute for Research on Exceptional Children	295331059	1	Organization		http://example.org/1034628#Agent710-25	
Lakewood (Ohio) Public Schools				Lakewood (Ohio) Public Schools			Jurisdiction		http://example.org/1014005#Agent710-22	
Educational Research Council of America		124332009		Educational Research Council of America	124332009	1	Organization		http://example.org/1014005#Agent710-23	
Ohio Dept. of Education				Ohio Dept. of Education			Organization		http://example.org/1014005#Agent710-24	
Broder, Aaron J	25849721	25849721	0.9375	Broder, Aaron J			Person		http://example.org/1023861#Agent100-11	
Herbert, W. L				Herbert, W. L			Person		http://example.org/1036334#Agent100-10	
Jarvis, F. V	94281642	94281642	0.8333333333	Jarvis, F. V			Person		http://example.org/1036334#Agent700-19	
Golick, Margie	1522875	1522875	1	Golick, Margie			Person		http://example.org/1045657#Agent100-15	
Aristotle	7524651	7524651	1	Aristotle			Person		http://example.org/1089994#Agent100-10	
Torstrik, Adolfus	95371704	95371704	1	Torstrik, Adolfus			Person		http://example.org/1089994#Agent700-20	
Aristotle	7524651	7524651	1	Aristotle			Person		http://example.org/1023721#Agent100-10	
Siwek, Paweł, 1893-1986	6076718	6076718	1	Siwek, Paweł, 1893-1986			Person		http://example.org/1023721#Agent700-22	
Pontificia Università gregoriana		139058582		Pontificia Università gregoriana	139058582	1	Jurisdiction		http://example.org/1023721#Agent810-23	
Philes, Manuel, approximately 1275-1340				Philes, Manuel, approximately 1275-1340			Person		http://example.org/1091076#Agent100-9	
Aristotle	7524651	7524651	1	Aristotle			Person		http://example.org/1089993#Agent100-13	
Ross, W. D. (William David), 1877-1971	109229868	109229868	0.9736842105	Ross, W. D. (William David), 1877-1971			Person		http://example.org/1089993#Agent700-21	
Conring, Hermann, 1606-1681	41920343	41920343	0.9642857143	Conring, Hermann, 1606-1681			Person		http://example.org/1058217#Agent100-10	
Heumann, Christoph August, 1681-1763	79080705	79080705	1	Heumann, Christoph August, 1681-1763			Person		http://example.org/1058217#Agent700-19	
Frontinus, Sextus Julius	12349897	12349897	0.96	Frontinus, Sextus Julius			Person		http://example.org/1012738#Agent100-9	
Lindsay, Cynthia	14017133	14017133	1	Lindsay, Cynthia			Person		http://example.org/104699#Agent100-11	
Karloff, Boris, 1887-1969	71426923	71426923	0.9615384615	Karloff, Boris, 1887-1969			Person		http://example.org/104699#Agent600-20	
Walsingham, Thomas, active 1360-1420	100212607	100212607	1	Walsingham, Thomas, active 1360-1420			Person		http://example.org/1091752#Agent100-10	
Van Kluyve, Robert A	9865653	9865653	0.9523809524	Van Kluyve, Robert A			Person		http://example.org/1091752#Agent600-18	
Ovid, 43 B.C.-17 or 18 A.D				Ovid, 43 B.C.-17 or 18 A.D			Person		http://example.org/1091752#Agent700-19	
St. John's College (University of Oxford)		152441516		St. John's College (University of Oxford)	152441516	1	Organization		http://example.org/1091752#Agent710-20	
Levine, Saul, Dr				Levine, Saul, Dr			Person		http://example.org/1002306#Agent100-13	
