Column 1	VIAFP	VIAF-ID	score	Cor	VIAFC	score-c	Column 2	Column 3	Column 4	blank
Wilson, Logan, 1907- 	38083642	38083642	1	Wilson, Logan, 1907- 			Person		http://example.org/1067606#Agent100-15	
Vincent, William Shafer, 1907-	109651425	109651425	1	Vincent, William Shafer, 1907-			Person		http://example.org/1068976#Agent100-11	
Kolb, John H. (John Harrison), 1888-1963	46252035	46252035	1	Kolb, John H. (John Harrison), 1888-1963			Person		http://example.org/1034000#Agent100-11	
Improving State Leadership in Education (Project)		143035713		Improving State Leadership in Education (Project)	143035713	1	Organization		http://example.org/1068042#Agent110-12	
Morphet, Edgar Leroy, 1895-	48002964	48002964	1	Morphet, Edgar Leroy, 1895- 			Person		http://example.org/1068042#Agent700-23	
Jesser, David L	77557680	77557680	0.9375	Jesser, David L			Person		http://example.org/1068042#Agent700-24	
Ontario Institute for Studies in Education		149977215		Ontario Institute for Studies in Education	149977215	0.976744186	Organization		http://example.org/1065026#Agent710-24	
Little, J. Wesley	2017716	2017716	1	Little, J. Wesley			Person		http://example.org/1059177#Agent100-11	
Brigham, Arthur J	16775687	16775687	0.9444444444	Brigham, Arthur J			Person		http://example.org/1059177#Agent700-20	
Boyer, Ernest L	1157599	1157599	0.9375	Boyer, Ernest L			Person		http://example.org/1043237#Agent700-21	
American College Testing Program		148338819		American College Testing Program	148338819	0.9696969697	Organization		http://example.org/1043237#Agent710-22	
Henderson, Keith Meader, 1934-				Henderson, Keith Meader, 1934-			Person		http://example.org/1044385#Agent100-10	
Bogue, Allan G	215351480	215351480	0.9333333333	Bogue, Allan G			Person		http://example.org/1049698#Agent700-23	
Institute of Continuing Legal Education (Mich.)		146041517		Institute of Continuing Legal Education (Mich.)	146041517	1	Organization		http://example.org/103838#Agent710-18	
National Industrial Conference Board		136901327		National Industrial Conference Board	136901327	0.9166666667	Organization		http://example.org/1011407#Agent110-10	
Emerson, Ralph Waldo, 1803-1882	27079964	27079964	0.96875	Emerson, Ralph Waldo, 1803-1882			Person		http://example.org/1061509#Agent100-13	
Jones, Howard Mumford, 1892-1980	17314224	17314224	1	Jones, Howard Mumford, 1892-1980			Person		http://example.org/1061509#Agent700-22	
English Institute				English Institute			Organization		http://example.org/109628#Agent110-12	
Emerson, Ralph Waldo, 1803-1882	27079964	27079964	0.96875	Emerson, Ralph Waldo, 1803-1882			Person		http://example.org/109628#Agent600-23	
Levin, David, 1924-	61614810	61614810	0.8260869565	Levin, David, 1924-			Person		http://example.org/109628#Agent700-24	
Majcherczyk, Julian, 1908-	101728838	101728838	1	Majcherczyk, Julian, 1908-			Person		http://example.org/1097306#Agent100-10	
Montreal Ocean Steam Ship Company				Montreal Ocean Steam Ship Company			Organization		http://example.org/1020062#Agent110-9	
Montreal Ocean Steam Ship Company				Montreal Ocean Steam Ship Company			Organization		http://example.org/1020062#Agent610-20	
Eastin, Lucian Johnston, 1814-1876				Eastin, Lucian Johnston, 1814-1876			Person		http://example.org/1011984#Agent100-11	
Brodin, Knut	40530222	40530222	1	Brodin, Knut			Person		http://example.org/101379#Agent100-9	
Bodard, Auguste	104474973	104474973	1	Bodard, Auguste			Person		http://example.org/1020104#Agent100-11	
Nilsson, Fred, 1926-				Nilsson, Fred, 1926-			Person		http://example.org/1052456#Agent100-11	
Stockholm (Sweden) Monografier utg				Stockholm (Sweden) Monografier utg			Jurisdiction		http://example.org/1052456#Agent810-20	
Carrothers, W. A., 1889-1951	1122520	1122520	1	Carrothers, W. A., 1889-1951			Person		http://example.org/1053333#Agent100-12	
MacDonagh, Oliver	305774884	305774884	1	MacDonagh, Oliver			Person		http://example.org/1079204#Agent700-22	
Godbout, Archange, 1886-1960	28458100	28458100	1	Godbout, Archange, 1886-1960			Person		http://example.org/1076929#Agent100-11	
Chambers, William, 1800-1883	32051544	32051544	1	Chambers, William, 1800-1883			Person		http://example.org/1076164#Agent700-23	
Chambers, Robert, 1802-1871	61590299	61590299	0.9642857143	Chambers, Robert, 1802-1871			Person		http://example.org/1076164#Agent700-24	
Gaillard de Champris, Henry, 1877-1956	12386746	12386746	1	Gaillard de Champris, Henry, 1877-1956			Person		http://example.org/1056898#Agent100-10	
Augier, Émile, 1820-1889	56644042	56644042	1	Augier, Émile, 1820-1889			Person		http://example.org/1056898#Agent600-19	
Alpert, Harry, 1912-1977	94855290	94855290	1	Alpert, Harry, 1912-1977			Person		http://example.org/105326#Agent100-15	
Durkheim, Émile, 1858-1917	56609141	56609141	0.962962963	Durkheim, Émile, 1858-1917			Person		http://example.org/105326#Agent600-25	
Gehlke, Charles Elmer, 1884-				Gehlke, Charles Elmer, 1884-			Person		http://example.org/1021806#Agent100-11	
Durkheiman School of Sociology				Durkheiman School of Sociology			Organization		http://example.org/1021806#Agent610-23	
LaCapra, Dominick, 1939-	97982340	97982340	0.8571428571	LaCapra, Dominick, 1939-			Person		http://example.org/1021808#Agent100-15	
Durkheim, Émile, 1858-1917	56609141	56609141	0.962962963	Durkheim, Émile, 1858-1917			Person		http://example.org/1021808#Agent600-24	
Barbeau, Jean, 1945-	46782940	46782940	0.8333333333	Barbeau, Jean, 1945-			Person		http://example.org/1020#Agent100-13	
Salmon, André, 1881-1969	110654678	110654678	1	Salmon, André, 1881-1969			Person		http://example.org/1079732#Agent100-10	
Friesz, Achille Émile Othon, 1879-	2603019	2603019	0.8157894737	Friesz, Achille Émile Othon, 1879-			Person		http://example.org/1079732#Agent600-20	
Jones, P. Mansell (Percy Mansell), 1889-1968	27440837	27440837	1	Jones, P. Mansell (Percy Mansell), 1889-1968			Person		http://example.org/1010183#Agent100-10	
Verhaeren, Emile, 1855-1916	27072663	27072663	0.9285714286	Verhaeren, Emile, 1855-1916			Person		http://example.org/1010183#Agent600-18	
Mockel, Albert, 1866-1945	49229100	49229100	0.9615384615	Mockel, Albert, 1866-1945			Person		http://example.org/103104#Agent100-9	
Verhaeren, Emile, 1855-1916	27072663	27072663	0.9285714286	Verhaeren, Emile, 1855-1916			Person		http://example.org/103104#Agent600-17	
Vielé-Griffin, Francis, 1864-1937	89107467	89107467	1	Vielé-Griffin, Francis, 1864-1937			Person		http://example.org/103104#Agent700-18	
Perreault, Phillipe, 1903-				Perreault, Phillipe, 1903-			Person		http://example.org/1075751#Agent100-9	
Vézina, Émile, 1876-1942	316892794	316892794	0.9583333333	Vézina, Émile, 1876-1942			Person		http://example.org/1075751#Agent600-20	
Vézina, Émile, 1876-1942	316892794	316892794	0.9583333333	Vézina, Émile, 1876-1942			Person		http://example.org/1075751#Agent700-21	
Bédé, Jean Albert	3.02146998504519E+020	3.02146998504519E+020	1	Bédé, Jean Albert			Person		http://example.org/1038718#Agent100-12	
Zola, Émile, 1840-1902	32004502	32004502	0.9565217391	Zola, Émile, 1840-1902			Person		http://example.org/1038718#Agent600-21	
Chávez Peralta, Saúl, 1934-	60400429	60400429	0.8620689655	Chávez Peralta, Saúl, 1934-			Person		http://example.org/1017751#Agent100-10	
Zapata, Emiliano, 1879-1919	27114325	27114325	0.9642857143	Zapata, Emiliano, 1879-1919			Person		http://example.org/1017751#Agent600-20	
Hodin, J. P. (Josef Paul)	32024934	32024934	1	Hodin, J. P. (Josef Paul)			Person		http://example.org/1084867#Agent100-14	
Greco, Emilio, 1913-1995	93595607	93595607	1	Greco, Emilio, 1913-1995			Person		http://example.org/1084867#Agent600-23	
Sanchez, Emilio, 1921-1999	55065931	55065931	1	Sanchez, Emilio, 1921-1999			Person		http://example.org/1085275#Agent100-12	
Center for Inter-American Relations		144229657		Center for Inter-American Relations	144229657	0.9722222222	Organization		http://example.org/1085275#Agent710-21	
Coe Kerr Gallery		152411616		Coe Kerr Gallery	152411616	1	Organization		http://example.org/1085275#Agent710-22	
Associated American Artists		143971353		Associated American Artists	143971353	0.962962963	Organization		http://example.org/1085275#Agent710-23	
Nolde, Emil, 1867-1956	37040576	37040576	1	Nolde, Emil, 1867-1956			Person		http://example.org/1086979#Agent100-13	
Urban, Martin				Urban, Martin			Person		http://example.org/1086979#Agent700-24	
Stiftung Seebüll Ada und Emil Nolde		149767932		Stiftung Seebüll Ada und Emil Nolde	149767932	0.9722222222	Organization		http://example.org/1086979#Agent710-25	
Selz, Peter, 1919-	108632298	108632298	1	Selz, Peter, 1919-			Person		http://example.org/1085744#Agent100-10	
Nolde, Emil, 1867-1956	37040576	37040576	1	Nolde, Emil, 1867-1956			Person		http://example.org/1085744#Agent600-18	
Museum of Modern Art (New York, N.Y.)		233970104		Museum of Modern Art (New York, N.Y.)	233970104	0.9459459459	Organization		http://example.org/1085744#Agent710-19	
Osborn, Max, 1870-1946	71514407	71514407	1	Osborn, Max, 1870-1946			Person		http://example.org/1087373#Agent100-10	
Orlik, Emil, 1870-1932	49390293	49390293	1	Orlik, Emil, 1870-1932			Person		http://example.org/1087373#Agent600-18	
Schütt, Hans-Werner				Schütt, Hans-Werner			Person		http://example.org/1078774#Agent100-12	
Wohlwill, Emil, 1835-1912	15565530	15565530	1	Wohlwill, Emil, 1835-1912			Person		http://example.org/1078774#Agent600-21	
Galilei, Galileo, 1564-1642	2470550	2470550	0.9642857143	Galilei, Galileo, 1564-1642			Person		http://example.org/1078774#Agent600-22	
Kett, Henry, 1761-1825	54495256	54495256	1	Kett, Henry, 1761-1825			Person		http://example.org/1069719#Agent100-9	
Wallace, Robert K., 1944-	92828380	92828380	0.8620689655	Wallace, Robert K., 1944-			Person		http://example.org/1000848#Agent100-12	
Brontë, Emily, 1818-1848	97097302	97097302	0.96	Brontë, Emily, 1818-1848			Person		http://example.org/1000848#Agent600-22	
Beethoven, Ludwig van, 1770-1827				Beethoven, Ludwig van, 1770-1827			Person		http://example.org/1000848#Agent600-23	
Stephen, Barbara (Nightingale), lady				Stephen, Barbara (Nightingale), lady			Person		http://example.org/1072942#Agent100-10	
Davies, Emily, 1830-1921	36956940	36956940	1	Davies, Emily, 1830-1921			Person		http://example.org/1072942#Agent600-18	
Girton college, Cambridge, Eng				Girton college, Cambridge, Eng			Organization		http://example.org/1072942#Agent610-19	
Kennedy, X. J	105518937	105518937	0.8461538462	Kennedy, X. J			Person		http://example.org/1031768#Agent100-11	
Pividal, Rafaël, 1934-				Pividal, Rafaël, 1934-			Person		http://example.org/1039295#Agent100-9	
Eminescu, Mihai, 1850-1889	27064042	27064042	0.962962963	Eminescu, Mihai, 1850-1889			Person		http://example.org/1092741#Agent600-18	
Popovich, K. F. (Konstantin Fedorovich)	267508991	267508991	1	Popovich, K. F. (Konstantin Fedorovich)			Person		http://example.org/1092741#Agent700-19	
Kovalovszky, Miklós	69052429	69052429	1	Kovalovszky, Miklós			Person		http://example.org/1097910#Agent100-10	
Ady, Endre, 1877-1919	56604836	56604836	0.9545454545	Ady, Endre, 1877-1919			Person		http://example.org/1097910#Agent600-18	
Maillet, Antonine, 1929-	111360651	111360651	0.8571428571	Maillet, Antonine, 1929-			Person		http://example.org/106512#Agent100-10	
Myers, Rollo H	110843174	110843174	0.9333333333	Myers, Rollo H			Person		http://example.org/1082507#Agent100-13	
Chabrier, Emmanuel, 1841-1894	102317293	102317293	0.9666666667	Chabrier, Emmanuel, 1841-1894			Person		http://example.org/1082507#Agent600-22	
Arsan, Emmanuelle	4.9214478304685E+020	4.9214478304685E+020	1	Arsan, Emmanuelle			Person		http://example.org/1037444#Agent100-13	
Conilh, Jean	16462808	16462808	1	Conilh, Jean			Person		http://example.org/1048349#Agent100-10	
Mounier, Emmanuel, 1905-1950	27128518	27128518	0.9655172414	Mounier, Emmanuel, 1905-1950			Person		http://example.org/1048349#Agent600-19	
Goldman, Harold	25860149	25860149	0.8333333333	Goldman, Harold			Person		http://example.org/1062170#Agent100-11	
Paterson, Emma Anne Smith, 1848-1886				Paterson, Emma Anne Smith, 1848-1886			Person		http://example.org/1062170#Agent600-19	
Women's Trade Union League				Women's Trade Union League			Organization		http://example.org/1062170#Agent610-20	
Emmet, Lewis E. (Lewis Emanuel), -1938	18758208	18758208	1	Emmet, Lewis E. (Lewis Emanuel), -1938			Person		http://example.org/1055163#Agent100-10	
Smith, James Gilchrist	48008410	48008410	1	Smith, James Gilchrist			Person		http://example.org/1055163#Agent700-21	
Farrand, J. T	261102917	261102917	0.9285714286	Farrand, J. T			Person		http://example.org/1055163#Agent700-22	
Citizenship Education Study, Detroit		296540994		Citizenship Education Study, Detroit	296540994	1	Organization		http://example.org/1070588#Agent110-10	
Pflieger, Elmer F	77688983	77688983	0.9444444444	Pflieger, Elmer F			Person		http://example.org/1070588#Agent700-19	
Weston, Grace Leola, 1905-				Weston, Grace Leola, 1905-			Person		http://example.org/1070588#Agent700-20	
Harris, Irving D				Harris, Irving D			Person		http://example.org/1062374#Agent100-14	
Laycock, Samuel Ralph, 1891-				Laycock, Samuel Ralph, 1891-			Person		http://example.org/1029107#Agent100-11	
Canadian Broadcasting Corporation		144201535		Canadian Broadcasting Corporation	144201535	0.9705882353	Organization		http://example.org/1029107#Agent710-20	
National committee for mental hygiene (Canada)				National committee for mental hygiene (Canada)			Organization		http://example.org/1029107#Agent710-21	
Clark, Donald H., 1930-	43081638	43081638	1	Clark, Donald H., 1930- 			Person		http://example.org/1072345#Agent100-13	
Lesser, Gerald S	6179766	6179766	0.9411764706	Lesser, Gerald S			Person		http://example.org/1072345#Agent700-24	
Emde, Robert N	84872059	84872059	0.9333333333	Emde, Robert N			Person		http://example.org/109366#Agent100-11	
Harmon, Robert John, 1946- 	91671553	91671553	0.8666666667	Harmon, Robert John, 1946- 			Person		http://example.org/109366#Agent700-23	
Gaensbauer, Theodore J	237643696	237643696	0.9565217391	Gaensbauer, Theodore J			Person		http://example.org/109366#Agent700-24	
Murphy, Lois Barclay, 1902-2003	35290426	35290426	1	Murphy, Lois Barclay, 1902-2003			Person		http://example.org/1062667#Agent100-12	
Ladd, Henry Andrews, 1895-1941				Ladd, Henry Andrews, 1895-1941			Person		http://example.org/1062667#Agent700-23	
Liebman, Samuel	44001645	44001645	1	Liebman, Samuel			Person		http://example.org/1028806#Agent100-10	
Association of Workers for Maladjusted Children		128859897		Association of Workers for Maladjusted Children	128859897	1	Organization		http://example.org/1030990#Agent110-10	
Maxwell, S. M				Maxwell, S. M			Person		http://example.org/1030990#Agent700-20	
Rubin, Ell Z				Rubin, Ell Z			Person		http://example.org/1072326#Agent100-10	
Simson, Clyde B	209482451	209482451	0.9375	Simson, Clyde B			Person		http://example.org/1072326#Agent700-20	
Betwee, Marcus C	197435993	197435993	0.9411764706	Betwee, Marcus C			Person		http://example.org/1072326#Agent700-21	
Lafayette Clinic, Detroit				Lafayette Clinic, Detroit			Organization		http://example.org/1072326#Agent810-22	
Freeman, Lu	172983810	172983810	1	Freeman, Lu			Person		http://example.org/1028904#Agent100-10	
Greenwald, Harold, 1910-	85937430	85937430	1	Greenwald, Harold, 1910- 			Person		http://example.org/1028904#Agent700-19	
Liebman, Samuel	44001645	44001645	1	Liebman, Samuel			Person		http://example.org/1029115#Agent100-11	
Herbert, Martin				Herbert, Martin			Person		http://example.org/1070427#Agent100-13	
Blaine, Graham Burt	23381754	23381754	1	Blaine, Graham Burt			Person		http://example.org/1066134#Agent100-14	
McArthur, Charles Campbell	164512569	164512569	1	McArthur, Charles Campbell			Person		http://example.org/1066134#Agent700-26	
Grimberg, Leizer E., 1883-				Grimberg, Leizer E., 1883-			Person		http://example.org/1036539#Agent100-10	
American Council on Education. Committee on the relation of emotion to the educative process		2.12146997180719E+020		American Council on Education. Committee on the relation of emotion to the educative process	2.12146997180719E+020	0.9565217391	Organization		http://example.org/1062235#Agent110-11	
Prescott, Daniel Alfred, 1898-1970	41510939	41510939	1	Prescott, Daniel Alfred, 1898-1970			Person		http://example.org/1062235#Agent700-22	
Phillips, Claude, Sir, 1848-1924	73843070	73843070	1	Phillips, Claude, Sir, 1848-1924			Person		http://example.org/1080789#Agent100-11	
More, William S				More, William S			Person		http://example.org/1070172#Agent100-11	
Shibles, Warren A	61562504	61562504	0.9444444444	Shibles, Warren A			Person		http://example.org/1050474#Agent100-11	
Press, Charles				Press, Charles			Person		http://example.org/1044383#Agent100-11	
Arian, Alan	84500158	84500158	1	Arian, Alan			Person		http://example.org/1044383#Agent700-23	
Michigan State University. Institute for Community Development		268884346		Michigan State University. Institute for Community Development	268884346	1	Organization		http://example.org/1044383#Agent710-24	
Metropolitan Fund, Detroit				Metropolitan Fund, Detroit			Organization		http://example.org/1044383#Agent710-25	
Empedocles	297576907	297576907	0.9	Empedocles			Person		http://example.org/1090400#Agent100-10	
Zafiropulo, Jean	27130345	27130345	0.9411764706	Zafiropulo, Jean			Person		http://example.org/1090400#Agent600-19	
Kangxi, Emperor of China, 1654-1722	12278028	12278028	1	Kangxi, Emperor of China, 1654-1722			Person		http://example.org/1035757#Agent100-12	
Kangxi, Emperor of China, 1654-1722	12278028	12278028	1	Kangxi, Emperor of China, 1654-1722			Person		http://example.org/1035757#Agent600-20	
Spence, Jonathan D	305705937	305705937	0.9473684211	Spence, Jonathan D			Person		http://example.org/1035757#Agent700-21	
Egbuna, Obi B	46793302	46793302	0.9285714286	Egbuna, Obi B			Person		http://example.org/1039250#Agent100-10	
Sauder, Gerhard	59096899	59096899	1	Sauder, Gerhard			Person		http://example.org/1073486#Agent100-10	
Messer, August, 1867-1937	59391967	59391967	0.9615384615	Messer, August, 1867-1937			Person		http://example.org/103100#Agent100-9	
United States. Office of Education		156456787		United States. Office of Education	156456787	1	Jurisdiction		http://example.org/1061068#Agent110-13	
Hinden, Rita	16369986	16369986	0.9230769231	Hinden, Rita			Person		http://example.org/1054199#Agent100-11	
Innis, Harold Adams, 1894-1952	2643958	2643958	0.9677419355	Innis, Harold Adams, 1894-1952			Person		http://example.org/1089129#Agent100-16	
Innis, Mary Quayle	67707952	67707952	1	Innis, Mary Quayle			Person		http://example.org/1089129#Agent700-27	
Innis, Harold Adams, 1894-1952	2643958	2643958	0.9677419355	Innis, Harold Adams, 1894-1952			Person		http://example.org/1089128#Agent100-10	
Horowitz, David, 1939-	5.30149198356875E+020	5.30149198356875E+020	0.9090909091	Horowitz, David, 1939-			Person		http://example.org/1039732#Agent100-12	
Campbell, Alexander, 1912-1977	111923284	111923284	1	Campbell, Alexander, 1912-1977			Person		http://example.org/1043716#Agent100-12	
Wilson, Charles Morrow, 1905-1977	116377524	116377524	1	Wilson, Charles Morrow, 1905-1977			Person		http://example.org/1003712#Agent100-11	
United Fruit Company		147730221		United Fruit Company	147730221	0.9523809524	Organization		http://example.org/1003712#Agent610-19	
Wilson, Charles Morrow, 1905-1977	116377524	116377524	1	Wilson, Charles Morrow, 1905-1977			Person		http://example.org/1003710#Agent100-10	
United Fruit Company		147730221		United Fruit Company	147730221	0.9523809524	Organization		http://example.org/1003710#Agent610-18	
Fries, Robert F., 1911-	217800987	217800987	1	Fries, Robert F., 1911-			Person		http://example.org/1004918#Agent100-11	
Hyne, C. J. Cutcliffe, 1866-1944	69958443	69958443	1	Hyne, C. J. Cutcliffe, 1866-1944			Person		http://example.org/1067978#Agent100-11	
Settle, Raymond W., 1888-1967	13596797	13596797	1	Settle, Raymond W., 1888-1967			Person		http://example.org/1007222#Agent100-12	
Russell, William Hepburn, 1812-1872	120559477	120559477	1	Russell, William Hepburn, 1812-1872			Person		http://example.org/1007222#Agent600-21	
Waddell, W. B. (William Bradford), 1807-1872	120559496	120559496	1	Waddell, W. B. (William Bradford), 1807-1872			Person		http://example.org/1007222#Agent600-22	
Majors, Alexander, 1814-1900	55699087	55699087	1	Majors, Alexander, 1814-1900			Person		http://example.org/1007222#Agent600-23	
Russell, Majors and Waddell		127988438		Russell, Majors and Waddell	127988438	1	Organization		http://example.org/1007222#Agent610-24	
Settle, Mary Anna (Lund)				Settle, Mary Anna (Lund)			Person		http://example.org/1007222#Agent700-25	
