Column 1	VIAFP	VIAF-ID	score	Cor	VIAFC	score-c	Column 2	Column 3	Column 4	blank
Gómez Arboleya, Enrique	46912763	46912763	1	Gómez Arboleya, Enrique			Person		http://example.org/1040613#Agent700-22	
Sánchez Abelenda, Raúl	235824120	235824120	0.8333333333	Sánchez Abelenda, Raúl			Person		http://example.org/1041383#Agent100-9	
Jungemann, Fredrick Henry, 1911-				Jungemann, Fredrick Henry, 1911-			Person		http://example.org/1093076#Agent100-10	
Mourelle de Lema, Manuel	83025826	83025826	1	Mourelle de Lema, Manuel			Person		http://example.org/1089267#Agent100-11	
Wente, Edward Frank, 1930-	56658518	56658518	0.8666666667	Wente, Edward Frank, 1930-			Person		http://example.org/1098597#Agent100-11	
Černý, Jaroslav, paleographer	2591754	2591754	1	Černý, Jaroslav, paleographer			Person		http://example.org/1098597#Agent600-21	
Zarnecki, George	54188551	54188551	1	Zarnecki, George			Person		http://example.org/1083848#Agent100-11	
Lawrence, A. W. (Arnold Walter), 1900-	97991219	97991219	1	Lawrence, A. W. (Arnold Walter), 1900-			Person		http://example.org/1084765#Agent100-11	
Lane, Arthur, 1909-1963	16017725	16017725	1	Lane, Arthur, 1909-1963			Person		http://example.org/1087702#Agent100-13	
Pinder-Wilson, Ralph H	56658946	56658946	0.9565217391	Pinder-Wilson, Ralph H			Person		http://example.org/1087702#Agent700-25	
Lear, Edward, 1812-1888	36920855	36920855	0.9583333333	Lear, Edward, 1812-1888			Person		http://example.org/1084680#Agent100-10	
Strachie, Constance (Braham), Strachey, baroness, d 1936				Strachie, Constance (Braham), Strachey, baroness, d 1936			Person		http://example.org/1084680#Agent700-18	
Dorigo, Wladimiro	193905468	193905468	1	Dorigo, Wladimiro			Person		http://example.org/1087008#Agent100-14	
Humbert, Paul, 1885-	75030377	75030377	0.8333333333	Humbert, Paul, 1885-			Person		http://example.org/1097660#Agent100-10	
Université de Neuchâtel. Faculté des lettres		132551506		Université de Neuchâtel. Faculté des lettres	132551506	1	Organization		http://example.org/1097660#Agent810-20	
Dansereau, Pierre, 1911-2011	109179243	109179243	1	Dansereau, Pierre, 1911-2011			Person		http://example.org/1027027#Agent100-12	
Perroy, Edouard, 1901-1974	70925	70925	0.9615384615	Perroy, Edouard, 1901-1974			Person		http://example.org/1074389#Agent100-12	
Lacombe, Patrice, 1807-1863	14412508	14412508	1	Lacombe, Patrice, 1807-1863			Person		http://example.org/1044142#Agent100-9	
Ukraïnsʹka Nat͡sionalʹna Rada (1941-1946)		146551451		Ukraïnsʹka Nat͡sionalʹna Rada (1941-1946)	146551451	0.9069767442	Organization		http://example.org/1073459#Agent710-23	
Browne, George, 1825-1880	100373938	100373938	1	Browne, George, 1825-1880			Person		http://example.org/107126#Agent100-10	
Great Britain. High Court of Justice. Probate, Divorce, and Admiralty Division		144833018		Great Britain. High Court of Justice. Probate, Divorce, and Admiralty Division	144833018	1	Jurisdiction		http://example.org/107126#Agent610-21	
Latey, William	58161992	58161992	1	Latey, William			Person		http://example.org/107126#Agent700-24	
Great Britain				Great Britain			Jurisdiction		http://example.org/107126#Agent710-25	
Chenu, Marie-Dominique, 1895-1990	108977559	108977559	0.9705882353	Chenu, Marie-Dominique, 1895-1990			Person		http://example.org/1004593#Agent100-11	
Laberge, Pierre				Laberge, Pierre			Person		http://example.org/1052291#Agent100-11	
Kant, Immanuel, 1724-1804	82088490	82088490	0.9615384615	Kant, Immanuel, 1724-1804			Person		http://example.org/1052291#Agent600-20	
Chazel, François	39375034	39375034	1	Chazel, François			Person		http://example.org/1035591#Agent100-10	
Parsons, Talcott, 1902-1979	29546994	29546994	0.9642857143	Parsons, Talcott, 1902-1979			Person		http://example.org/1035591#Agent600-19	
Radovanovitch, Milorad	206683650	206683650	1	Radovanovitch, Milorad			Person		http://example.org/101137#Agent100-9	
Condillac, Etienne Bonnot de, 1714-1780	9844868	9844868	0.95	Condillac, Etienne Bonnot de, 1714-1780			Person		http://example.org/101137#Agent600-18	
Landry, Eugène	310660151	310660151	0.8666666667	Landry, Eugène			Person		http://example.org/1092420#Agent100-10	
Lorentz, H. A. (Hendrik Antoon), 1853-1928	68984502	68984502	0.9761904762	Lorentz, H. A. (Hendrik Antoon), 1853-1928			Person		http://example.org/1078412#Agent100-9	
Buzzi, A. R	292985541	292985541	0.9166666667	Buzzi, A. R			Person		http://example.org/1038252#Agent100-10	
Gramsci, Antonio, 1891-1937	44299576	44299576	0.9642857143	Gramsci, Antonio, 1891-1937			Person		http://example.org/1038252#Agent600-19	
Louvain (Belgium) Université catholique. Faculté des sciences économiques, sociales et politiques. Publications nouv				Louvain (Belgium) Université catholique. Faculté des sciences économiques, sociales et politiques. Publications nouv			Jurisdiction		http://example.org/1038252#Agent810-20	
Péguy, Charles, 1873-1914	7395351	7395351	1	Péguy, Charles, 1873-1914			Person		http://example.org/1018890#Agent100-9	
Moldes, José Maria				Moldes, José Maria			Person		http://example.org/1072749#Agent100-10	
Aldecoa, Ignacio	4961381	4961381	1	Aldecoa, Ignacio			Person		http://example.org/1008176#Agent100-10	
Cotler, Julio	2.78145857949123E+020	2.78145857949123E+020	1	Cotler, Julio			Person		http://example.org/1039140#Agent700-23	
Fagen, Richard R	91415710	91415710	0.9411764706	Fagen, Richard R			Person		http://example.org/1039140#Agent700-24	
Bonilla, Heraclio	114696307	114696307	1	Bonilla, Heraclio			Person		http://example.org/1039140#Agent700-25	
Instituto de Estudios Peruanos		154205333		Instituto de Estudios Peruanos	154205333	0.9677419355	Organization		http://example.org/1039140#Agent710-26	
Fitzgibbon, Russell Humke, 1902-1979	28313482	28313482	1	Fitzgibbon, Russell Humke, 1902-1979			Person		http://example.org/1047012#Agent100-13	
Butland, Gilbert James	30782824	30782824	1	Butland, Gilbert James			Person		http://example.org/1046733#Agent100-12	
Littwin, Lawrence				Littwin, Lawrence			Person		http://example.org/1058933#Agent100-12	
Catholic Church				Catholic Church			Organization		http://example.org/1058933#Agent610-20	
Houston, John Albert, 1914-				Houston, John Albert, 1914-			Person		http://example.org/1057562#Agent100-10	
United Nations		144904638		United Nations	144904638	0.9333333333	Organization		http://example.org/1057562#Agent610-18	
Jackson, Richard L., 1937-	109742671	109742671	0.8666666667	Jackson, Richard L., 1937-			Person		http://example.org/1008995#Agent100-9	
Carleton University. Academic Planning Committee				Carleton University. Academic Planning Committee			Organization		http://example.org/1008995#Agent710-21	
Hitchcock, Henry-Russell, 1903-1987	108419350	108419350	1	Hitchcock, Henry-Russell, 1903-1987			Person		http://example.org/1080448#Agent100-11	
Museum of Modern Art (New York, N.Y.)		233970104		Museum of Modern Art (New York, N.Y.)	233970104	0.9459459459	Organization		http://example.org/1080448#Agent710-22	
Williams, Edward J				Williams, Edward J			Person		http://example.org/1047033#Agent100-12	
Keen, Benjamin, 1913- 	51805971	51805971	0.84	Keen, Benjamin, 1913- 			Person		http://example.org/1061295#Agent100-13	
Winnie, William W., 1928-	67920993	67920993	0.8620689655	Winnie, William W., 1928-			Person		http://example.org/1025541#Agent100-11	
Organization of American States. Special Committee to Formulate Recommendations on Inter-American Cooperation for the Development of Higher Education in Latin America]				Organization of American States. Special Committee to Formulate Recommendations on Inter-American Cooperation for the Development of Higher Education in Latin America]			Organization		http://example.org/1058785#Agent110-10	
Agor, Weston H., 1939- 	109552139	109552139	0.8461538462	Agor, Weston H., 1939- 			Person		http://example.org/1047024#Agent700-22	
Santiago, Silviano	73868382	73868382	1	Santiago, Silviano			Person		http://example.org/1059894#Agent100-11	
Moscov, Stephen C				Moscov, Stephen C			Person		http://example.org/1059894#Agent700-22	
Pan American Union. Music Section		264243592		Pan American Union. Music Section	264243592	1	Organization		http://example.org/1081967#Agent110-10	
Edwin A. Fleisher Music Collection		263585032		Edwin A. Fleisher Music Collection	263585032	0.9714285714	Organization		http://example.org/1081967#Agent710-20	
Brotherston, Gordon	51711001	51711001	1	Brotherston, Gordon			Person		http://example.org/104820#Agent100-14	
Ruddle, Kenneth	1.91148451593216E+020	1.91148451593216E+020	1	Ruddle, Kenneth			Person		http://example.org/1017601#Agent100-11	
Gillette, Philip	51782983	51782983	1	Gillette, Philip			Person		http://example.org/1017601#Agent700-22	
Jorrín, Miguel	12381198	12381198	0.9333333333	Jorrín, Miguel			Person		http://example.org/1039054#Agent100-16	
Martz, John D	108774419	108774419	0.9285714286	Martz, John D			Person		http://example.org/1039054#Agent700-26	
Alexander, Robert J. (Robert Jackson), 1918-2010	108498386	108498386	1	Alexander, Robert J. (Robert Jackson), 1918-2010			Person		http://example.org/1047026#Agent100-11	
Von Lazar, Arpad J	40619791	40619791	0.9473684211	Von Lazar, Arpad J			Person		http://example.org/1047013#Agent100-12	
Baerresen, Donald W				Baerresen, Donald W			Person		http://example.org/1010265#Agent100-11	
Carnoy, Martin	31994032	31994032	1	Carnoy, Martin			Person		http://example.org/1010265#Agent700-21	
Grunwald, Joseph, 1920- 				Grunwald, Joseph, 1920- 			Person		http://example.org/1010265#Agent700-22	
Liebman, Arthur	64075825	64075825	1	Liebman, Arthur			Person		http://example.org/1058791#Agent100-14	
Walker, Kenneth N				Walker, Kenneth N			Person		http://example.org/1058791#Agent700-25	
Glazer, Myron	41910101	41910101	1	Glazer, Myron			Person		http://example.org/1058791#Agent700-26	
Miller, John				Miller, John			Person		http://example.org/1032014#Agent700-24	
Gakenheimer, Ralph A	109840115	109840115	0.9523809524	Gakenheimer, Ralph A			Person		http://example.org/1032014#Agent700-25	
Jahuel Seminar on the Social Sciences and Urban Development in Latin America, Jahuel, Chile, 1968				Jahuel Seminar on the Social Sciences and Urban Development in Latin America, Jahuel, Chile, 1968			Meeting		http://example.org/1032014#Agent711-26	
Thomas, Paul F., 1934-				Thomas, Paul F., 1934-			Person		http://example.org/1059988#Agent100-11	
Busey, James L	117442882	117442882	0.9333333333	Busey, James L			Person		http://example.org/1047016#Agent100-11	
Parkinson, F	20811365	20811365	0.9230769231	Parkinson, F			Person		http://example.org/1075832#Agent100-15	
Halper, Stefan A	22457437	22457437	0.9411764706	Halper, Stefan A			Person		http://example.org/1020016#Agent100-14	
Sterling, John R	43899774	43899774	0.9411764706	Sterling, John R			Person		http://example.org/1020016#Agent700-25	
Germani, Gino	7467516	7467516	0.9285714286	Germani, Gino			Person		http://example.org/1020016#Agent700-26	
Céspedes, Guillermo, 1920-	36930781	36930781	1	Céspedes, Guillermo, 1920-			Person		http://example.org/1071996#Agent100-13	
Canadian Bureau for International Education		140665651		Canadian Bureau for International Education	140665651	1	Organization		http://example.org/1046826#Agent110-10	
Rothchild, John	56718052	56718052	0.9375	Rothchild, John			Person		http://example.org/1032953#Agent100-12	
Hammer, William, 1909-1976	25665189	25665189	1	Hammer, William, 1909-1976			Person		http://example.org/1092515#Agent100-10	
Kelsey, Francis Willey, 1858- 				Kelsey, Francis Willey, 1858- 			Person		http://example.org/1071409#Agent100-11	
Verity, A. C. F	283685874	283685874	0.8	Verity, A. C. F			Person		http://example.org/1089775#Agent100-14	
Sweet, Waldo E	9934128	9934128	0.9333333333	Sweet, Waldo E			Person		http://example.org/1094741#Agent100-11	
Sweet, Waldo E	9934128	9934128	0.9333333333	Sweet, Waldo E			Person		http://example.org/1094742#Agent100-10	
Craig, Ruth S. (Ruth Swan)	1382438	1382438	1	Craig, Ruth S. (Ruth Swan)			Person		http://example.org/1094742#Agent700-20	
Seligson, Gerda M	246473144	246473144	0.9444444444	Seligson, Gerda M			Person		http://example.org/1094742#Agent700-21	
Platnauer, Maurice	69016714	69016714	1	Platnauer, Maurice			Person		http://example.org/1089821#Agent100-12	
Tibullus				Tibullus			Person		http://example.org/1089821#Agent600-22	
Propertius, Sextus	100907186	100907186	1	Propertius, Sextus			Person		http://example.org/1089821#Agent600-23	
Ovid, 43 B.C.-17 A.D. or 18 A.D				Ovid, 43 B.C.-17 A.D. or 18 A.D			Person		http://example.org/1089821#Agent600-24	
More, Thomas, Sir, Saint, 1478-1535	173675136	173675136	1	More, Thomas, Sir, Saint, 1478-1535			Person		http://example.org/1092174#Agent100-10	
Bradner, Leicester, 1899- 	72602973	72602973	0.8620689655	Bradner, Leicester, 1899- 			Person		http://example.org/1092174#Agent700-21	
Lynch, Charles Arthur	188207024	188207024	1	Lynch, Charles Arthur			Person		http://example.org/1092174#Agent700-22	
Kjerulf, Axel, 1884-	137036	137036	1	Kjerulf, Axel, 1884-			Person		http://example.org/101606#Agent100-9	
Quinn, Kenneth	71436702	71436702	0.9285714286	Quinn, Kenneth			Person		http://example.org/1091431#Agent100-13	
Gooder, Eileen A	91571088	91571088	0.9411764706	Gooder, Eileen A			Person		http://example.org/1094780#Agent100-10	
Butler, Jonathan Lowell	111909070	111909070	1	Butler, Jonathan Lowell			Person		http://example.org/1089785#Agent100-12	
Taylor, B. C. (Bernard Cullon), 1914-	68048760	68048760	1	Taylor, B. C. (Bernard Cullon), 1914-			Person		http://example.org/1037662#Agent100-9	
University of Toronto. Guidance Centre		135968646		University of Toronto. Guidance Centre	135968646	1	Organization		http://example.org/1037662#Agent710-20	
Valentine, C. W. (Charles Wilfred), 1879-1964	68463564	68463564	0.9777777778	Valentine, C. W. (Charles Wilfred), 1879-1964			Person		http://example.org/1090948#Agent100-10	
Craddock, Jerry R. (Jerry Russell)	112778969	112778969	1	Craddock, Jerry R. (Jerry Russell)			Person		http://example.org/1093085#Agent100-12	
Binns, J. W	54195686	54195686	0.9166666667	Binns, J. W			Person		http://example.org/1019709#Agent100-12	
Avalle, D'Arco Silvio	23597	23597	1	Avalle, D'Arco Silvio			Person		http://example.org/1094764#Agent100-10	
Tyrrell, Robert Yelverton, 1844-1914	64087491	64087491	1	Tyrrell, Robert Yelverton, 1844-1914			Person		http://example.org/1091452#Agent100-12	
Johns Hopkins University. Percy Turnbull Memorial Foundation		129272913		Johns Hopkins University. Percy Turnbull Memorial Foundation	129272913	1	Organization		http://example.org/1091452#Agent710-22	
Mendell, Clarence W. (Clarence Whittlesey), 1883-1970	54521791	54521791	1	Mendell, Clarence W. (Clarence Whittlesey), 1883-1970			Person		http://example.org/1091443#Agent100-12	
Mendell, Clarence W. (Clarence Whittlesey), 1883-1970	54521791	54521791	1	Mendell, Clarence W. (Clarence Whittlesey), 1883-1970			Person		http://example.org/1091444#Agent100-13	
Peck, Harry Thurston, 1856-1914				Peck, Harry Thurston, 1856-1914			Person		http://example.org/1089779#Agent100-10	
Janson, Tore, 1936-	25524651	25524651	0.8260869565	Janson, Tore, 1936-			Person		http://example.org/1091471#Agent100-10	
Wingo, E. Otha	101630643	101630643	1	Wingo, E. Otha			Person		http://example.org/1089812#Agent100-13	
Faulhaber, Charles	109568580	109568580	1	Faulhaber, Charles			Person		http://example.org/1094784#Agent100-13	
Witke, Charles	92904404	92904404	0.9333333333	Witke, Charles			Person		http://example.org/1091461#Agent100-13	
Weston, Arthur Harold, 1886-	15028041	15028041	0.8387096774	Weston, Arthur Harold, 1886-			Person		http://example.org/1091479#Agent100-10	
Dénes, J. (József)	111577342	111577342	1	Dénes, J. (József)			Person		http://example.org/1054139#Agent100-11	
Keedwell, A. D	27128142	27128142	0.8571428571	Keedwell, A. D			Person		http://example.org/1054139#Agent700-21	
Cross, James E				Cross, James E			Person		http://example.org/1015461#Agent100-12	
Morford, Mark P. O., 1929-	92220559	92220559	0.8666666667	Morford, Mark P. O., 1929-			Person		http://example.org/1089773#Agent100-11	
Verdaguer, Jacint, 1845-1902	9841818	9841818	1	Verdaguer, Jacint, 1845-1902			Person		http://example.org/1095013#Agent100-10	
Junyent, Eduardo	41835197	41835197	1	Junyent, Eduardo			Person		http://example.org/1095013#Agent700-19	
Verdaguer, Jacint, 1845-1902	9841818	9841818	1	Verdaguer, Jacint, 1845-1902			Person		http://example.org/1095012#Agent100-9	
Vialar, Paul, 1898-1996	112234255	112234255	1	Vialar, Paul, 1898-1996			Person		http://example.org/1007591#Agent100-9	
Vialar, Paul, 1898-1996	112234255	112234255	1	Vialar, Paul, 1898-1996			Person		http://example.org/1007591#Agent700-18	
Bouchot, Henri, 1849-1906	7400782	7400782	1	Bouchot, Henri, 1849-1906			Person		http://example.org/1079850#Agent100-11	
Bossefoeuf, F				Bossefoeuf, F			Person		http://example.org/1077314#Agent100-11	
Vialar, Paul, 1898-1996	112234255	112234255	1	Vialar, Paul, 1898-1996			Person		http://example.org/1007632#Agent100-9	
Girard, Arthur				Girard, Arthur			Person		http://example.org/1041862#Agent100-11	
Morlaine, Jacques	87646314	87646314	1	Morlaine, Jacques			Person		http://example.org/1084204#Agent100-10	
Eiffel Tower, Paris				Eiffel Tower, Paris			Organization		http://example.org/1084204#Agent610-18	
Catalán, Diego, 1928-2008				Catalán, Diego, 1928-2008			Person		http://example.org/1078530#Agent100-12	
Alfonso XI, King of Castile and Leon, 1311-1350	89811460	89811460	1	Alfonso XI, King of Castile and Leon, 1311-1350			Person		http://example.org/1078530#Agent600-21	
Núñez de Villaizán, Juan, active 14th century				Núñez de Villaizán, Juan, active 14th century			Person		http://example.org/1078530#Agent700-23	
Ghali, Wacyf Boutros	18068348	18068348	1	Ghali, Wacyf Boutros			Person		http://example.org/1080428#Agent100-11	
Gerz-von Büren, Veronika	163209251	163209251	0.96	Gerz-von Büren, Veronika			Person		http://example.org/1077702#Agent100-10	
Gerson, Jean, 1363-1429	100160310	100160310	0.9583333333	Gerson, Jean, 1363-1429			Person		http://example.org/1077702#Agent600-19	
Société d'ethnographie nationale et d'art populaire		168563922		Société d'ethnographie nationale et d'art populaire	168563922	0.9245283019	Organization		http://example.org/103175#Agent110-10	
Zeami, 1363-1443	32005662	32005662	0.9411764706	Zeami, 1363-1443			Person		http://example.org/102505#Agent100-11	
Di Benedetto, Vincenzo				Di Benedetto, Vincenzo			Person		http://example.org/1090445#Agent100-10	
Euripides	265326651	265326651	0.8888888889	Euripides			Person		http://example.org/1090445#Agent600-18	
Delisle, Jean				Delisle, Jean			Person		http://example.org/1000452#Agent100-16	
Gallant, Christel, 1936-	111338364	111338364	1	Gallant, Christel, 1936-			Person		http://example.org/1000452#Agent700-31	
Horguelin, Paul A., 1930-	67647279	67647279	0.8620689655	Horguelin, Paul A., 1930-			Person		http://example.org/1000452#Agent700-32	
Canadian Translators and Interpreters Council		132443387		Canadian Translators and Interpreters Council	132443387	1	Organization		http://example.org/1000452#Agent710-33	
Gamberale, Leopoldo	76606994	76606994	1	Gamberale, Leopoldo			Person		http://example.org/1091178#Agent100-10	
Gellius, Aulus	100198334	100198334	1	Gellius, Aulus			Person		http://example.org/1091178#Agent600-18	
Goffis, Cesare Federico	273253479	273253479	1	Goffis, Cesare Federico			Person		http://example.org/1053549#Agent100-12	
Truchet, Jacques	76323771	76323771	1	Truchet, Jacques			Person		http://example.org/106589#Agent100-11	
Novikov-Priboĭ, A. S. (Alekseĭ Silych), 1877-1944	73969842	73969842	1	Novikov-Priboĭ, A. S. (Alekseĭ Silych), 1877-1944			Person		http://example.org/1067602#Agent100-11	
Collinet, Michel, 1904-	110682334	110682334	0.8518518519	Collinet, Michel, 1904-			Person		http://example.org/1036820#Agent100-10	
Bauwens, J				Bauwens, J			Person		http://example.org/10466#Agent100-12	
Corneille, Pierre, 1606-1684	41838293	41838293	0.9655172414	Corneille, Pierre, 1606-1684			Person		http://example.org/10466#Agent600-21	
Rachet, Guy	271982791	271982791	1	Rachet, Guy			Person		http://example.org/1058315#Agent100-10	
Edwards, Ian, 1948-	60724578	60724578	1	Edwards, Ian, 1948-			Person		http://example.org/1006335#Agent100-10	
Racine, Jean, 1639-1699	88809641	88809641	0.9583333333	Racine, Jean, 1639-1699			Person		http://example.org/1006335#Agent600-18	
Hallal, Jean, 1942-	58948584	58948584	1	Hallal, Jean, 1942-			Person		http://example.org/1063915#Agent100-9	
Fernández-Galiano, Manuel	113181012	113181012	1	Fernández-Galiano, Manuel			Person		http://example.org/1089610#Agent100-11	
Váczy, Péter, 1904-1994	46362524	46362524	0.9130434783	Váczy, Péter, 1904-1994			Person		http://example.org/1005708#Agent100-10	
Colloque sur le rapport Faure, Montréal, Québec, 1973				Colloque sur le rapport Faure, Montréal, Québec, 1973			Meeting		http://example.org/1078090#Agent111-10	
Institut canadien d'éducation des adultes		135986942		Institut canadien d'éducation des adultes	135986942	1	Organization		http://example.org/1078090#Agent710-20	
Université de Montréal. Service d'éducation permanente		133287181		Université de Montréal. Service d'éducation permanente	133287181	1	Organization		http://example.org/1078090#Agent710-21	
Séminaire sur la transformation des systémes d'éducation, Montréal, Québec, 1973		316906978		Séminaire sur la transformation des systémes d'éducation, Montréal, Québec, 1973	316906978	0.8170731707	Meeting		http://example.org/1078090#Agent711-22	
Visine, François	316909531	316909531	1	Visine, François			Person		http://example.org/1008389#Agent100-10	
Paris (France) École pratique des hautes études. Centre d'études économiques				Paris (France) École pratique des hautes études. Centre d'études économiques			Jurisdiction		http://example.org/1008389#Agent810-20	
Scheuss de Studer, Elena Fanny	70339646	70339646	1	Scheuss de Studer, Elena Fanny			Person		http://example.org/1032317#Agent100-10	
Universidad de Buenos Aires		143622370		Universidad de Buenos Aires	143622370	0.9642857143	Organization		http://example.org/1032317#Agent810-19	
Noël, Léon, 1888-1987	4939522	4939522	1	Noël, Léon, 1888-1987			Person		http://example.org/1013844#Agent100-12	
Verdi, Giuseppe, 1813-1901	22329110	22329110	0.962962963	Verdi, Giuseppe, 1813-1901			Person		http://example.org/1042597#Agent100-11	
Piave, Francesco Maria, 1810-1876				Piave, Francesco Maria, 1810-1876			Person		http://example.org/1042597#Agent700-22	
