ingest key	viaf ID	LC ID
http://example.org/idm601225440#Work	http://worldcat.org/oclc/1011895370	http://worldcat.org/entity/work/id/4615745882
http://example.org/idm609497376#Work	http://worldcat.org/oclc/663850672	http://worldcat.org/entity/work/id/14736760
http://example.org/idm611811392#Work	http://worldcat.org/oclc/220906233	http://worldcat.org/entity/work/id/1153431558
http://example.org/idm604245616#Work	http://worldcat.org/oclc/1044023613	http://worldcat.org/entity/work/id/5336978357
http://example.org/idm609867952#Work	http://worldcat.org/oclc/220159559	http://worldcat.org/entity/work/id/3372636113
http://example.org/idm614111792#Work	http://worldcat.org/oclc/671679602	http://worldcat.org/entity/work/id/3943622416
http://example.org/idm603702592#Work	http://worldcat.org/oclc/70295262	http://worldcat.org/entity/work/id/4949010
http://example.org/idm603907584#Work	http://worldcat.org/oclc/902948187	http://worldcat.org/entity/work/id/1341066
http://example.org/idm600956576#Work	http://worldcat.org/oclc/154139036	http://worldcat.org/entity/work/id/4915580490
http://example.org/idm614718240#Work	http://worldcat.org/oclc/669407719	http://worldcat.org/entity/work/id/7482220
http://example.org/idm607726304#Work	http://worldcat.org/oclc/847682888	http://worldcat.org/entity/work/id/1342945
