Column 1	VIAFP	VIAF-ID	score	Cor	VIAFC	score-c	Column 2	Column 3	Column 4	blank
Zufarov, B. I. (Bakhtier Ilʹi͡asovich)	6.11469984901189E+019	6.11469984901189E+019	0.9487179487	Zufarov, B. I. (Bakhtier Ilʹi͡asovich)			Person		http://example.org/1321093#Agent700-22	
Nauchno-proizvodstvennoe obʺedinenie Kibernetika AN UzSSR		134878709		Nauchno-proizvodstvennoe obʺedinenie Kibernetika AN UzSSR	134878709	0.9661016949	Organization		http://example.org/1321093#Agent710-23	
Gili͡arov, M. S	30923585	30923585	0.8235294118	Gili͡arov, M. S			Person		http://example.org/1321112#Agent700-23	
Akademii͡a nauk SSSR				Akademii͡a nauk SSSR			Organization		http://example.org/1321112#Agent710-24	
Hinnebusch, William A	36954548	36954548	0.9545454545	Hinnebusch, William A			Person		http://example.org/1321169#Agent100-11	
Dominicans		140291092		Dominicans	140291092	1	Organization		http://example.org/1321169#Agent610-21	
Santmyer, Helen Hooven, 1895-1986	22379355	22379355	1	Santmyer, Helen Hooven, 1895-1986			Person		http://example.org/1321220#Agent100-12	
Banerjee, P. (Priyatosh), 1920-2007	46810951	46810951	1	Banerjee, P. (Priyatosh), 1920-2007			Person		http://example.org/1321240#Agent700-21	
Butterfield, R. (Roy)	56684893	56684893	1	Butterfield, R. (Roy)			Person		http://example.org/1321240#Agent700-22	
Bryden, William M				Bryden, William M			Person		http://example.org/1321809#Agent700-21	
Wakefield, Donald E				Wakefield, Donald E			Person		http://example.org/1321809#Agent700-22	
Rocky Mountain Mineral Law Foundation		139075854		Rocky Mountain Mineral Law Foundation	139075854	1	Organization		http://example.org/1321809#Agent710-23	
Laufer, Heinz, 1933-	110784623	110784623	0.8333333333	Laufer, Heinz, 1933-			Person		http://example.org/1321850#Agent100-13	
Swears, Linda	48079733	48079733	1	Swears, Linda			Person		http://example.org/1321990#Agent100-17	
Akurgal, Ekrem	3268374	3268374	1	Akurgal, Ekrem			Person		http://example.org/1321997#Agent100-11	
Angola. Comissão Nacional Preparatória do Carnaval da Vitória		126557882		Angola. Comissão Nacional Preparatória do Carnaval da Vitória	126557882	0.84375	Jurisdiction		http://example.org/1322198#Agent710-21	
Pipes, Richard	7430285	7430285	1	Pipes, Richard			Person		http://example.org/1322575#Agent100-13	
Dawkins, Heather, 1957-	37196674	37196674	0.8518518519	Dawkins, Heather, 1957-			Person		http://example.org/1322663#Agent700-23	
Kolbowski, Silvia	916970	916970	1	Kolbowski, Silvia			Person		http://example.org/1322663#Agent700-24	
Diamond, Sara	8892423	8892423	1	Diamond, Sara			Person		http://example.org/1322663#Agent700-25	
Association of National Non-profit Artists Centres		144166778		Association of National Non-profit Artists Centres	144166778	1	Organization		http://example.org/1322663#Agent710-26	
United Nations Conference on Trade and Development. Secretariat		149415950		United Nations Conference on Trade and Development. Secretariat	149415950	0.984375	Organization		http://example.org/1322889#Agent710-28	
Arzamendi, Jesús	27129786	27129786	1	Arzamendi, Jesús			Person		http://example.org/1323188#Agent100-12	
Commonwealth Secretariat		124830646		Commonwealth Secretariat	124830646	0.9583333333	Organization		http://example.org/1323221#Agent710-23	
Mahler, Gustav, 1860-1911	61732497	61732497	0.9615384615	Mahler, Gustav, 1860-1911			Person		http://example.org/1323285#Agent600-23	
Stephan, Rudolf				Stephan, Rudolf			Person		http://example.org/1323285#Agent700-24	
Internationales Gustav-Mahler-Symposium (1979 : Düsseldorf, Germany)		140210092		Internationales Gustav-Mahler-Symposium (1979 : Düsseldorf, Germany)	140210092	1	Meeting		http://example.org/1323285#Agent711-25	
Commonwealth Secretariat. Education Programme		130462280		Commonwealth Secretariat. Education Programme	130462280	1	Organization		http://example.org/1323356#Agent710-22	
Hall, Gayle C	55678419	55678419	0.9285714286	Hall, Gayle C			Person		http://example.org/1323449#Agent700-24	
Phi Delta Kappa. Center on Evaluation, Development, and Research		142605035		Phi Delta Kappa. Center on Evaluation, Development, and Research	142605035	1	Organization		http://example.org/1323449#Agent710-25	
Canada. Ministry of the Solicitor General. Programs Branch		155465130		Canada. Ministry of the Solicitor General. Programs Branch	155465130	1	Jurisdiction		http://example.org/1323474#Agent710-18	
Guli͡aev, A. V. (Anatoliĭ Viktorovich)	7.41469984960189E+019	7.41469984960189E+019	0.9487179487	Guli͡aev, A. V. (Anatoliĭ Viktorovich)			Person		http://example.org/1324345#Agent100-9	
Makarov-Zemli͡anskiĭ, N. V. (Nikolaĭ Vikulovich)	118342314	118342314	0.9591836735	Makarov-Zemli͡anskiĭ, N. V. (Nikolaĭ Vikulovich)			Person		http://example.org/1324345#Agent700-21	
Mashechkin, I. V. (Igorʹ Valerʹevich)	8824602	8824602	1	Mashechkin, I. V. (Igorʹ Valerʹevich)			Person		http://example.org/1324345#Agent700-22	
Korolev, L. N. (Lev Nikolaevich)	164407294	164407294	1	Korolev, L. N. (Lev Nikolaevich)			Person		http://example.org/1324345#Agent700-23	
Women in Nigeria (Organization)		159202247		Women in Nigeria (Organization)	159202247	1	Organization		http://example.org/1325012#Agent710-24	
Vanderwerf, Gretchen A				Vanderwerf, Gretchen A			Person		http://example.org/1325224#Agent700-24	
Rocky Mountain Mineral Law Foundation		139075854		Rocky Mountain Mineral Law Foundation	139075854	1	Organization		http://example.org/1325224#Agent710-25	
Doyle, James A				Doyle, James A			Person		http://example.org/1325764#Agent100-12	
Anderson, Joanna				Anderson, Joanna			Person		http://example.org/1325855#Agent100-12	
Benson, Jean				Benson, Jean			Person		http://example.org/1325855#Agent700-24	
Owechko, Iwan	25165878	25165878	1	Owechko, Iwan			Person		http://example.org/1325902#Agent700-24	
Volodymyr, R., 1920-2007	53031444	53031444	1	Volodymyr, R., 1920-2007			Person		http://example.org/1325902#Agent700-25	
Tatchyn, Roman Orest	93930666	93930666	1	Tatchyn, Roman Orest			Person		http://example.org/1325902#Agent700-26	
Beckwith, Burnham P. (Burnham Putnam), 1904-	109516912	109516912	1	Beckwith, Burnham P. (Burnham Putnam), 1904-			Person		http://example.org/1325992#Agent100-11	
García Méndez, Javier, 1945-2006	112885357	112885357	1	García Méndez, Javier, 1945-2006			Person		http://example.org/1326228#Agent100-12	
García Márquez, Gabriel, 1927-2014	54147956	54147956	1	García Márquez, Gabriel, 1927-2014			Person		http://example.org/1326228#Agent600-23	
Sales, Arnaud, 1942-	29590368	29590368	1	Sales, Arnaud, 1942-			Person		http://example.org/1326250#Agent100-12	
Belanger, Noel	202980371	202980371	0.875	Belanger, Noel			Person		http://example.org/1326250#Agent700-27	
Québec (Province). Conseil de la langue française		143889604		Québec (Province). Conseil de la langue française	143889604	1	Jurisdiction		http://example.org/1326250#Agent710-28	
Porporino, Frank John, 1951-	47401273	47401273	1	Porporino, Frank John, 1951-			Person		http://example.org/1326706#Agent100-9	
Doherty, P. (Paul)				Doherty, P. (Paul)			Person		http://example.org/1326706#Agent700-22	
Sawatsky, T	4099533	4099533	0.9166666667	Sawatsky, T			Person		http://example.org/1326706#Agent700-23	
Correctional Service Canada Preventive Security Division				Correctional Service Canada Preventive Security Division			Organization		http://example.org/1326706#Agent710-24	
Canada. Ministry of the Solicitor General. Research Division		134409833		Canada. Ministry of the Solicitor General. Research Division	134409833	1	Jurisdiction		http://example.org/1326706#Agent710-25	
Ross, R. R. (Robert Robertson), 1933-	45619578	45619578	1	Ross, R. R. (Robert Robertson), 1933-			Person		http://example.org/1327137#Agent100-11	
Fabiano, Elizabeth	63013208	63013208	1	Fabiano, Elizabeth			Person		http://example.org/1327137#Agent700-24	
Canada. Ministry of the Solicitor General. Programs Branch		155465130		Canada. Ministry of the Solicitor General. Programs Branch	155465130	1	Jurisdiction		http://example.org/1327137#Agent710-25	
Lill, Wendy, 1950-	48230190	48230190	1	Lill, Wendy, 1950-			Person		http://example.org/1327175#Agent100-18	
Shukla, Hira Lal	39441362	39441362	1	Shukla, Hira Lal			Person		http://example.org/1327292#Agent100-12	
Dahmen, Wolfgang	27134168	27134168	1	Dahmen, Wolfgang			Person		http://example.org/1327805#Agent100-14	
Belok, Michael	246001894	246001894	1	Belok, Michael			Person		http://example.org/1328252#Agent700-18	
Murphy, John W				Murphy, John W			Person		http://example.org/1328252#Agent700-19	
Simon Fraser University. Library		148898269		Simon Fraser University. Library	148898269	1	Organization		http://example.org/1328381#Agent110-10	
Simon Fraser University. Library		148898269		Simon Fraser University. Library	148898269	1	Organization		http://example.org/1328381#Agent610-22	
Saro-Wiwa, Ken, 1941-1995	113697883	113697883	1	Saro-Wiwa, Ken, 1941-1995			Person		http://example.org/1328474#Agent100-11	
O'Hara, Maureen				O'Hara, Maureen			Person		http://example.org/1328553#Agent100-10	
Canada. Health and Welfare Canada				Canada. Health and Welfare Canada			Jurisdiction		http://example.org/1328553#Agent710-23	
National Native Alcohol and Drug Abuse Program (Canada)		131274633		National Native Alcohol and Drug Abuse Program (Canada)	131274633	1	Organization		http://example.org/1328553#Agent710-24	
Khotenovskiı̆, I. A. (Igorʹ Aleksandrovich)				Khotenovskiı̆, I. A. (Igorʹ Aleksandrovich)			Person		http://example.org/1328729#Agent100-9	
Zoologicheskiĭ institut (Akademii͡a nauk SSSR)		133148143		Zoologicheskiĭ institut (Akademii͡a nauk SSSR)	133148143	0.9574468085	Organization		http://example.org/1328729#Agent710-21	
Squires, Darlene C				Squires, Darlene C			Person		http://example.org/1328919#Agent100-9	
Albright, Horace M. (Horace Marden), 1890-1987	40176479	40176479	1	Albright, Horace M. (Horace Marden), 1890-1987			Person		http://example.org/1328943#Agent100-13	
Albright, Horace M. (Horace Marden), 1890-1987	40176479	40176479	1	Albright, Horace M. (Horace Marden), 1890-1987			Person		http://example.org/1328943#Agent600-23	
United States. National Park Service		142729626		United States. National Park Service	142729626	1	Jurisdiction		http://example.org/1328943#Agent610-24	
United States. National Park Service		142729626		United States. National Park Service	142729626	1	Jurisdiction		http://example.org/1328943#Agent610-25	
Cahn, Robert, 1917-1997	115812521	115812521	1	Cahn, Robert, 1917-1997			Person		http://example.org/1328943#Agent700-26	
Vaillant, Janet G	66517347	66517347	0.9444444444	Vaillant, Janet G			Person		http://example.org/1329058#Agent100-11	
Kerr, M. E				Kerr, M. E			Person		http://example.org/1329126#Agent100-12	
Kędra, Maria	162443164	162443164	1	Kędra, Maria			Person		http://example.org/1329362#Agent100-11	
Polskie Towarzystwo Historyczne. Oddział w Przemyślu		159496514		Polskie Towarzystwo Historyczne. Oddział w Przemyślu	159496514	0.9230769231	Organization		http://example.org/1329362#Agent710-22	
Hajnal, László Gábor				Hajnal, László Gábor			Person		http://example.org/1329424#Agent100-9	
Hariharan, M. (Muthuswamy), 1951-	109253579	109253579	1	Hariharan, M. (Muthuswamy), 1951-			Person		http://example.org/1329665#Agent100-12	
Gowri Kuppuswamy, 1933-	9896798	9896798	1	Gowri Kuppuswamy, 1933-			Person		http://example.org/1329665#Agent700-25	
Decker, Michel de	7389055	7389055	1	Decker, Michel de			Person		http://example.org/1330013#Agent100-13	
Montespan, Françoise-Athénaïs de Rochechouart de Mortemart, marquise de, 1641-1707	7399719	7399719	1	Montespan, Françoise-Athénaïs de Rochechouart de Mortemart, marquise de, 1641-1707			Person		http://example.org/1330013#Agent600-23	
Louis XIV, King of France, 1638-1715	268675767	268675767	1	Louis XIV, King of France, 1638-1715			Person		http://example.org/1330013#Agent600-24	
Canadian Coast Guard. Ship Operations		139484256		Canadian Coast Guard. Ship Operations	139484256	1	Organization		http://example.org/1330266#Agent710-27	
Bâ, Amadou Hampaté				Bâ, Amadou Hampaté			Person		http://example.org/1330416#Agent100-10	
Collins, H. M. (Harry M.), 1943-	97744361	97744361	0.96875	Collins, H. M. (Harry M.), 1943-			Person		http://example.org/1330469#Agent100-14	
McCaig, Robert	169627558	169627558	1	McCaig, Robert			Person		http://example.org/1330711#Agent700-19	
Commonwealth Secretariat		124830646		Commonwealth Secretariat	124830646	0.9583333333	Organization		http://example.org/1330711#Agent710-20	
Commonwealth Council for Educational Administration		150078713		Commonwealth Council for Educational Administration	150078713	1	Organization		http://example.org/1330711#Agent710-21	
McGinn, Noel F., 1934-	111772403	111772403	0.8461538462	McGinn, Noel F., 1934-			Person		http://example.org/1330842#Agent100-10	
Barra, Nancy	18823475	18823475	1	Barra, Nancy			Person		http://example.org/1330842#Agent700-26	
Harris, C. C. (Christopher Charles)	56580609	56580609	1	Harris, C. C. (Christopher Charles)			Person		http://example.org/1330842#Agent700-27	
Unesco. Division of Educational Policy and Planning		122698641		Unesco. Division of Educational Policy and Planning	122698641	1	Organization		http://example.org/1330842#Agent710-28	
Duckworth, Marilyn, 1935-	93583477	93583477	1	Duckworth, Marilyn, 1935-			Person		http://example.org/1332090#Agent100-12	
Hairs, Marie-Louise	212849497	212849497	1	Hairs, Marie-Louise			Person		http://example.org/1332399#Agent100-13	
Finet, Dominique	268874685	268874685	1	Finet, Dominique			Person		http://example.org/1332399#Agent700-29	
Adamo Muscettola, Stefania	51853728	51853728	1	Adamo Muscettola, Stefania			Person		http://example.org/1332563#Agent700-25	
Balasco, Alfredo	64317043	64317043	1	Balasco, Alfredo			Person		http://example.org/1332563#Agent700-26	
Giampaola, Daniela	54458959	54458959	1	Giampaola, Daniela			Person		http://example.org/1332563#Agent700-27	
Istituto universitario orientale (Naples, Italy). Dipartimento di studi del mondo classico e del Mediterraneo antico		127519816		Istituto universitario orientale (Naples, Italy). Dipartimento di studi del mondo classico e del Mediterraneo antico	127519816	1	Organization		http://example.org/1332563#Agent710-28	
Benthem, J. F. A. K. van, 1949-	94809147	94809147	1	Benthem, J. F. A. K. van, 1949-			Person		http://example.org/1333340#Agent100-9	
Center for the Study of Language and Information (U.S.)		128663146		Center for the Study of Language and Information (U.S.)	128663146	1	Organization		http://example.org/1333340#Agent710-20	
O'Leary, T. J	34615958	34615958	0.9285714286	O'Leary, T. J			Person		http://example.org/1333873#Agent100-10	
Gomez-Moriana, Antonio	305493450	305493450	1	Gomez-Moriana, Antonio			Person		http://example.org/1333926#Agent100-13	
Paisley, Victor	48274234	48274234	1	Paisley, Victor			Person		http://example.org/1333943#Agent100-10	
Canadian Bar Association		139407847		Canadian Bar Association	139407847	1	Organization		http://example.org/1333943#Agent710-22	
Boccassini, Daniela	41964436	41964436	1	Boccassini, Daniela			Person		http://example.org/1334425#Agent100-13	
Gueroult, Guillaume				Gueroult, Guillaume			Person		http://example.org/1334425#Agent600-25	
Síndico, Doménico	94829362	94829362	1	Síndico, Doménico			Person		http://example.org/1334445#Agent700-27	
Cerutti, Mario	5.61469983888189E+019	5.61469983888189E+019	1	Cerutti, Mario			Person		http://example.org/1334445#Agent700-28	
O'Connor, Frank, 1903-1966	39396585	39396585	1	O'Connor, Frank, 1903-1966			Person		http://example.org/1334595#Agent100-12	
Canada. Energy, Mines and Resources Canada				Canada. Energy, Mines and Resources Canada			Jurisdiction		http://example.org/1334974#Agent710-20	
McCloskey, Deirdre N	1.72514585713042E+021	1.72514585713042E+021	0.9523809524	McCloskey, Deirdre N			Person		http://example.org/1335204#Agent100-14	
Corley-Smith, Peter, 1923-	8831252	8831252	1	Corley-Smith, Peter, 1923-			Person		http://example.org/1335386#Agent100-13	
British Columbia Provincial Museum		151927875		British Columbia Provincial Museum	151927875	0.9714285714	Organization		http://example.org/1335386#Agent610-23	
Knowlton, Rennie	1455450	1455450	1	Knowlton, Rennie			Person		http://example.org/1335386#Agent700-24	
World Fertility Survey		140145797		World Fertility Survey	140145797	1	Organization		http://example.org/1335619#Agent610-18	
United Nations. Dept. of International Economic and Social Affairs. Population Division		131351613		United Nations. Dept. of International Economic and Social Affairs. Population Division	131351613	1	Organization		http://example.org/1335619#Agent710-23	
World Fertility Survey		140145797		World Fertility Survey	140145797	1	Organization		http://example.org/1335619#Agent710-24	
Brenner, Everett H	51784057	51784057	0.9473684211	Brenner, Everett H			Person		http://example.org/1335775#Agent100-9	
Saracevic, Tefko	50524154	50524154	0.875	Saracevic, Tefko			Person		http://example.org/1335775#Agent700-26	
Cornog, Martha	23496754	23496754	0.9333333333	Cornog, Martha			Person		http://example.org/1335775#Agent700-27	
National Federation of Abstracting and Information Services (U.S.)		153056961		National Federation of Abstracting and Information Services (U.S.)	153056961	1	Organization		http://example.org/1335775#Agent710-28	
Harvey Social Research		130115347		Harvey Social Research	130115347	1	Organization		http://example.org/1336017#Agent110-10	
Alberta. Alberta Education. Deputy Minister's Advisory Committee on the Education of Girls				Alberta. Alberta Education. Deputy Minister's Advisory Committee on the Education of Girls			Jurisdiction		http://example.org/1336017#Agent710-23	
Giles, W. H., 1930-	73030295	73030295	1	Giles, W. H., 1930-			Person		http://example.org/1336071#Agent100-13	
Henden, Neil				Henden, Neil			Person		http://example.org/1336099#Agent100-10	
Mukherjee, K				Mukherjee, K			Person		http://example.org/1336460#Agent700-23	
Mazumder, J	108141151	108141151	1	Mazumder, J			Person		http://example.org/1336460#Agent700-24	
Metallurgical Society of AIME. Physical Metallurgy Committee		144239290		Metallurgical Society of AIME. Physical Metallurgy Committee	144239290	1	Organization		http://example.org/1336460#Agent710-25	
Metallurgical Society of AIME. Solidification Committee		132526918		Metallurgical Society of AIME. Solidification Committee	132526918	1	Organization		http://example.org/1336460#Agent710-26	
AIME Meeting. (113th : 1984 : Los Angeles, Calif.)				AIME Meeting. (113th : 1984 : Los Angeles, Calif.)			Meeting		http://example.org/1336460#Agent711-27	
Davis, M. H. A				Davis, M. H. A			Person		http://example.org/1336492#Agent100-12	
Vinter, R. B. (Richard B.)	234044654	234044654	1	Vinter, R. B. (Richard B.)			Person		http://example.org/1336492#Agent700-25	
Pérez, Janet	39394103	39394103	0.9230769231	Pérez, Janet			Person		http://example.org/1336681#Agent700-24	
Pérez, Genaro J	71410866	71410866	0.9375	Pérez, Genaro J			Person		http://example.org/1336681#Agent700-25	
Cheney, E. W. (Elliott Ward), 1929-	9922483	9922483	1	Cheney, E. W. (Elliott Ward), 1929-			Person		http://example.org/1336904#Agent100-15	
Kincaid, David (David Ronald)	42076967	42076967	1	Kincaid, David (David Ronald)			Person		http://example.org/1336904#Agent700-28	
Kline, Morris, 1908-1992	59116073	59116073	0.96	Kline, Morris, 1908-1992			Person		http://example.org/1337574#Agent100-18	
Paikowsky, Sandra, 1945-	63052943	63052943	1	Paikowsky, Sandra, 1945-			Person		http://example.org/1337589#Agent100-14	
Klunder, Harold, 1943-	96100704	96100704	1	Klunder, Harold, 1943-			Person		http://example.org/1337589#Agent600-25	
Concordia Art Gallery		159373521		Concordia Art Gallery	159373521	1	Organization		http://example.org/1337589#Agent710-26	
Abe, Shintarō, 1924-				Abe, Shintarō, 1924-			Person		http://example.org/1337827#Agent100-12	
Japan. Gaimushō		140715596		Japan. Gaimushō	140715596	0.875	Jurisdiction		http://example.org/1337827#Agent710-22	
Conference on Curriculum Theory in Physical Education (4th : 1985 : Athens, Ga.)				Conference on Curriculum Theory in Physical Education (4th : 1985 : Athens, Ga.)			Meeting		http://example.org/1338067#Agent111-9	
Carnes, M. Martha	94087971	94087971	1	Carnes, M. Martha			Person		http://example.org/1338067#Agent700-19	
Ross, Steven Joseph	22423165	22423165	1	Ross, Steven Joseph			Person		http://example.org/1338355#Agent100-15	
McNeil, John D	13551700	13551700	0.9333333333	McNeil, John D			Person		http://example.org/1338360#Agent100-13	
Klein, Barbara Schave	66711687	66711687	1	Klein, Barbara Schave			Person		http://example.org/1338360#Agent700-25	
Ackerman, Robert E	67708974	67708974	0.9473684211	Ackerman, Robert E			Person		http://example.org/1338625#Agent700-24	
Gil, Benjamin	34309462	34309462	1	Gil, Benjamin			Person		http://example.org/1338653#Agent100-9	
Kenya. Dept. of the Registrar-General		131869744		Kenya. Dept. of the Registrar-General	131869744	0.8571428571	Jurisdiction		http://example.org/1338653#Agent710-23	
United Nations Fund for Population Activities		143953315		United Nations Fund for Population Activities	143953315	0.9782608696	Organization		http://example.org/1338653#Agent710-24	
Ruse, Michael	108821102	108821102	1	Ruse, Michael			Person		http://example.org/1339204#Agent100-15	
Leyendecker, Liston E	38404643	38404643	0.9545454545	Leyendecker, Liston E			Person		http://example.org/1339207#Agent100-13	
Kavanagh, Paul	110546896	110546896	1	Kavanagh, Paul			Person		http://example.org/1339268#Agent700-19	
University of Newcastle				University of Newcastle			Organization		http://example.org/1339268#Agent710-20	
EUROGRAPHICS '85 (1985 ; Nice, France)				EUROGRAPHICS '85 (1985 ; Nice, France)			Meeting		http://example.org/1339335#Agent111-12	
Vandoni, C. E	39515945	39515945	0.9285714286	Vandoni, C. E			Person		http://example.org/1339335#Agent700-22	
European Association for Computer Graphics		142568520		European Association for Computer Graphics	142568520	0.9285714286	Organization		http://example.org/1339335#Agent710-23	
EUROGRAPHICS '85				EUROGRAPHICS '85			Meeting		http://example.org/1339335#Agent711-24	
Austen, Jane, 1775-1817	102333412	102333412	0.9583333333	Austen, Jane, 1775-1817			Person		http://example.org/1339374#Agent100-9	
Austen, Jane, 1775-1817	102333412	102333412	0.9583333333	Austen, Jane, 1775-1817			Person		http://example.org/1339375#Agent100-9	
Harman, Thomas L., 1942-	77513652	77513652	0.8571428571	Harman, Thomas L., 1942-			Person		http://example.org/1339738#Agent100-13	
Lawson, Barbara	304990237	304990237	1	Lawson, Barbara			Person		http://example.org/1339738#Agent700-26	
Elman, Natalie Madorsky	75155598	75155598	1	Elman, Natalie Madorsky			Person		http://example.org/1339762#Agent100-12	
Center for Applied Research in Education		147151684		Center for Applied Research in Education	147151684	0.9756097561	Organization		http://example.org/1339762#Agent710-25	
Macdonald, John, 1945-	90710949	90710949	1	Macdonald, John, 1945-			Person		http://example.org/1339768#Agent100-11	
Cernea, Michael M	116758	116758	0.9444444444	Cernea, Michael M			Person		http://example.org/1339833#Agent700-24	
World Bank		271359876		World Bank	271359876	0.9090909091	Organization		http://example.org/1339833#Agent710-25	
United Nations		144904638		United Nations	144904638	0.9333333333	Organization		http://example.org/1339915#Agent610-23	
United Nations Conference on Trade and Development. Trade and Development Board		154775924		United Nations Conference on Trade and Development. Trade and Development Board	154775924	1	Organization		http://example.org/1339915#Agent710-26	
United Nations Conference on Trade and Development		122650919		United Nations Conference on Trade and Development	122650919	1	Organization		http://example.org/1339915#Agent710-27	
Canada. Lands Directorate				Canada. Lands Directorate			Jurisdiction		http://example.org/1340028#Agent710-24	
Canada. Environment Canada		150873182		Canada. Environment Canada	150873182	0.962962963	Jurisdiction		http://example.org/1340028#Agent710-25	
Canada. Lands Directorate				Canada. Lands Directorate			Jurisdiction		http://example.org/1340029#Agent710-23	
Canada. Environment Canada		150873182		Canada. Environment Canada	150873182	0.962962963	Jurisdiction		http://example.org/1340029#Agent710-24	
Canada. Lands Directorate				Canada. Lands Directorate			Jurisdiction		http://example.org/1340030#Agent710-23	
Canada. Environment Canada		150873182		Canada. Environment Canada	150873182	0.962962963	Jurisdiction		http://example.org/1340030#Agent710-24	
Gerald, Curtis F., 1915-	37012472	37012472	0.8571428571	Gerald, Curtis F., 1915-			Person		http://example.org/1340362#Agent100-10	
Wheatley, Patrick O	166773338	166773338	0.95	Wheatley, Patrick O			Person		http://example.org/1340362#Agent700-23	
King, Kenneth, 1940-	40633387	40633387	0.8695652174	King, Kenneth, 1940-			Person		http://example.org/1340470#Agent100-13	
Carli, E. G				Carli, E. G			Person		http://example.org/1340717#Agent100-14	
Newton, K. E				Newton, K. E			Person		http://example.org/1340717#Agent700-27	
Telfer, J. S	104230053	104230053	0.8333333333	Telfer, J. S			Person		http://example.org/1340717#Agent700-28	
Barzun, Jacques, 1907-2012	51703034	51703034	0.962962963	Barzun, Jacques, 1907-2012			Person		http://example.org/1341382#Agent100-12	
Lange, Walter Henry	112380817	112380817	1	Lange, Walter Henry			Person		http://example.org/1341519#Agent100-16	
Mason, Robert Deward, 1919-	1.56614727049824E+021	1.56614727049824E+021	1	Mason, Robert Deward, 1919-			Person		http://example.org/1341519#Agent700-33	
Rousos, Temoleon G	30842500	30842500	0.9473684211	Rousos, Temoleon G			Person		http://example.org/1341519#Agent700-34	
Seidenberg, Fran	104199910	104199910	1	Seidenberg, Fran			Person		http://example.org/1341519#Agent700-35	
Japan. Gaimushō		140715596		Japan. Gaimushō	140715596	0.875	Jurisdiction		http://example.org/1341548#Agent710-20	
Laverychev, V. I͡A. (Vladimir I͡Akovlevich)	108777864	108777864	0.9111111111	Laverychev, V. I͡A. (Vladimir I͡Akovlevich)			Person		http://example.org/1341592#Agent100-11	
Solovʹeva, A. M. (Aida Mikhaĭlovna)	111643131	111643131	1	Solovʹeva, A. M. (Aida Mikhaĭlovna)			Person		http://example.org/1341592#Agent700-23	
Ivanov, V. N. (Vilen Nikolaevich), 1934-	108882257	108882257	1	Ivanov, V. N. (Vilen Nikolaevich), 1934-			Person		http://example.org/1341604#Agent700-23	
Institut sot͡siologicheskikh issledovaniĭ (Akademii͡a nauk SSSR)		292857206		Institut sot͡siologicheskikh issledovaniĭ (Akademii͡a nauk SSSR)	292857206	0.9393939394	Organization		http://example.org/1341604#Agent710-24	
O'Neill, Timothy J	109641139	109641139	0.9473684211	O'Neill, Timothy J			Person		http://example.org/1341994#Agent100-13	
Bakke, Allan Paul	93468365	93468365	1	Bakke, Allan Paul			Person		http://example.org/1341994#Agent600-24	
Rosson, Philip J	105087127	105087127	1	Rosson, Philip J			Person		http://example.org/1342180#Agent700-21	
Canada. Dept. of External Affairs		166541588		Canada. Dept. of External Affairs	166541588	1	Jurisdiction		http://example.org/1342180#Agent710-22	
Dalhousie University. Centre for International Business Studies		147666151		Dalhousie University. Centre for International Business Studies	147666151	1	Organization		http://example.org/1342180#Agent710-23	
Herlihy, David	265153	265153	0.8235294118	Herlihy, David			Person		http://example.org/1342227#Agent100-16	
Brodkey, Harold	68952054	68952054	1	Brodkey, Harold			Person		http://example.org/1342284#Agent100-12	
Lynch, Beverly P	30904355	30904355	0.9411764706	Lynch, Beverly P			Person		http://example.org/1342682#Agent700-22	
Čanović, Zoran	41685776	41685776	1	Čanović, Zoran			Person		http://example.org/1342951#Agent100-10	
Petrović, Rastko, 1898-1949	4987296	4987296	1	Petrović, Rastko, 1898-1949			Person		http://example.org/1342951#Agent600-20	
Wormith, J. S	11421423	11421423	0.9285714286	Wormith, J. S			Person		http://example.org/1343658#Agent100-10	
Borzecki, Mark	63152363	63152363	1	Borzecki, Mark			Person		http://example.org/1343658#Agent700-24	
Canada. Ministry of the Solicitor General				Canada. Ministry of the Solicitor General			Jurisdiction		http://example.org/1343658#Agent710-25	
Canada. Ministry of the Solicitor General. Programs Branch		155465130		Canada. Ministry of the Solicitor General. Programs Branch	155465130	1	Jurisdiction		http://example.org/1343658#Agent710-26	
Moyer, Sharon	11108861	11108861	1	Moyer, Sharon			Person		http://example.org/1343667#Agent100-10	
Canada				Canada			Jurisdiction		http://example.org/1343667#Agent610-19	
Carrington, Peter J	6942280	6942280	0.95	Carrington, Peter J			Person		http://example.org/1343667#Agent700-22	
Canada. Ministry of the Solicitor General				Canada. Ministry of the Solicitor General			Jurisdiction		http://example.org/1343667#Agent710-23	
Canada. Ministry of the Solicitor General. Programs Branch		155465130		Canada. Ministry of the Solicitor General. Programs Branch	155465130	1	Jurisdiction		http://example.org/1343667#Agent710-24	
Bautista, Renato G	5035131	5035131	0.9473684211	Bautista, Renato G			Person		http://example.org/1344332#Agent700-20	
Wesely, Rolf J	26089419	26089419	0.9333333333	Wesely, Rolf J			Person		http://example.org/1344332#Agent700-21	
Metallurgical Society of AIME. Electrolytic Processes Committee		139595852		Metallurgical Society of AIME. Electrolytic Processes Committee	139595852	1	Organization		http://example.org/1344332#Agent710-22	
AIME Meeting. (114th : 1985 : New York, N.Y.)		179791967		AIME Meeting. (114th : 1985 : New York, N.Y.)	179791967	0.9777777778	Meeting		http://example.org/1344332#Agent711-23	
