http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/br/j4/30/46/brj4304662	2016-10-20T17:19:04.801Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c4/45/58/d4/c44558d464	2016-10-28T16:25:19.096Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c6/68/2x/40/c6682x4096	2016-10-28T16:24:35.096Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c6/68/2x/41/c6682x410p	2016-10-28T16:24:37.971Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c6/68/2x/41/c6682x4110	2016-10-28T16:25:12.640Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c7/w6/2f/83/c7w62f8361	2016-10-28T19:33:49.893Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cc/j8/2k/74/ccj82k743g	2016-10-28T19:32:27.311Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cm/p4/8s/c9/cmp48sc999	2016-10-28T22:30:38.993Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/ct/b0/9j/58/ctb09j588t	2016-10-28T21:11:22.161Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cv/x0/21/f2/cvx021f29x	2016-10-28T16:25:59.583Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cw/08/92/b0/cw0892b04w	2016-10-28T19:21:24.082Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cx/92/0f/x0/cx920fx06h	2016-10-28T19:27:19.418Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c0/86/12/n8/c08612n84n	2017-06-26T19:58:52.455Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c0/v8/38/08/c0v838083c	2017-06-24T06:14:19.350Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c2/51/4n/k7/c2514nk75c	2017-09-05T18:14:06.748Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c2/f7/5r/81/c2f75r818x	2016-10-28T16:25:54.762Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c5/99/9n/34/c5999n348p	2016-10-28T16:25:08.604Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cd/50/4r/k4/cd504rk47b	2016-10-28T16:25:16.758Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cq/52/4j/n9/cq524jn957	2016-10-28T16:25:22.564Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cs/75/26/c7/cs7526c76d	2017-09-05T22:09:05.615Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cw/h2/46/s3/cwh246s37g	2016-10-28T16:25:05.538Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cw/p9/88/k0/cwp988k01x	2016-10-28T16:26:15.310Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/00/00/02/95/00000295z	2017-09-22T18:09:09.126Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/0c/48/3j/62/0c483j623	2015-10-03T19:14:17.471Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/0g/35/4h/97/0g354h97v	2017-10-25T17:57:02.027Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/15/44/br/60/1544br602	2015-10-20T01:43:29.460Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/1g/05/ff/44/1g05ff44p	2017-09-27T19:50:03.870Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/1j/92/gb/13/1j92gb13w	2016-02-03T02:35:17.546Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/25/14/np/30/2514np306	2017-09-22T18:09:13.342Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/2j/62/s5/18/2j62s518h	2015-10-03T23:19:59.074Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/2v/23/vx/57/2v23vx57f	2017-07-06T21:16:35.124Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/31/97/xp/77/3197xp77g	2017-12-13T20:54:15.582Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/3r/07/4x/89/3r074x898	2017-08-18T04:30:58.987Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/41/68/7m/55/41687m55f	2017-09-22T18:09:12.764Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/4x/51/hm/92/4x51hm92p	2017-08-18T04:31:05.665Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/5q/47/rp/83/5q47rp83p	2015-10-09T21:46:29.323Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/5t/34/sk/06/5t34sk06t	2015-10-04T21:20:09.069Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/66/82/x5/23/6682x523q	2015-10-10T08:20:26.058Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/69/69/z3/62/6969z3624	2018-01-27T00:46:08.091Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/6h/44/0w/49/6h440w491	2018-01-14T16:35:26.434Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/73/66/65/83/73666583q	2015-10-10T18:39:32.132Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/7m/01/bm/26/7m01bm266	2015-10-05T01:13:16.073Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/86/23/hz/13/8623hz13r	2015-10-03T19:19:56.892Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/9p/29/0d/12/9p290d12d	2017-12-28T00:09:04.707Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/74/29/93/b47429932q	2017-08-18T04:30:58.807Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/t6/4g/n3/b4t64gn36s	2017-12-05T18:14:15.234Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/10/8v/b3/b6108vb39f	2017-08-17T19:00:40.766Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/68/2x/41/b6682x414w	2017-09-22T18:09:12.494Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b8/33/6h/19/b8336h196b	2016-02-10T23:20:53.284Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b9/59/3t/v2/b9593tv288	2017-08-18T04:31:00.678Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b9/c6/7w/m9/b9c67wm90b	2016-09-23T23:52:32.567Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bb/27/73/v7/bb2773v775	2016-10-31T13:12:56.229Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bb/z6/0c/w3/bbz60cw34c	2016-08-09T08:09:00.644Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bc/53/4f/p0/bc534fp063	2018-01-04T18:08:15.450Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bc/82/1g/j9/bc821gj99d	2018-02-14T19:01:38.259Z
http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bc/j8/2k/73/bcj82k7335	2016-03-07T21:12:10.878Z
